angles,ipr,los_count,distance_cpa
2,0.976,12,"[array([50.98875853, 51.85986246, 51.43998576, 51.70036251, 51.90084771,
       52.17582442, 51.26874301, 51.90979536, 52.18317294, 52.18317504,
       51.673681  , 52.18109745, 51.90226851, 51.909795  , 52.17737675,
       49.90656073, 51.1770691 , 51.90302781, 49.67611814, 51.909795  ,
       51.85986433, 51.90381635, 52.18317328, 52.17488022, 51.90979463,
       51.31186281, 51.88660824, 50.38463302, 50.24244121, 50.45408916,
       52.17345656, 52.18315925, 51.90979426, 52.04137917, 52.17793313,
       52.17375859, 52.17271107, 52.07488038, 51.00613986, 51.78674704,
       51.38709078, 52.18317523, 51.24880961, 51.53253339, 51.90979389,
       51.56114046, 52.17327439, 51.31594438, 51.69701859, 50.62608895,
       52.18317524, 51.248811  , 50.94491529, 51.17706281, 51.4997808 ,
       52.07095726, 51.00654627, 52.177301  , 52.18035237, 52.18317557,
       51.07593469, 52.17183834, 51.90318405, 51.50135746, 51.17706118,
       52.17369959, 52.17378669, 50.97965994, 52.17261659, 52.17376187,
       51.52398674, 52.18237538, 51.90979273, 52.17397957, 51.34269101,
       51.90979273, 52.17871102, 51.70035737, 52.18317207, 52.18050645,
       51.00654049, 51.85986214, 51.90979233, 51.16957192, 52.17378608,
       51.2483118 , 52.17660938, 52.17619275, 52.1737825 , 52.1717938 ,
       52.16903744, 50.9794729 , 51.23671319, 50.75978434, 52.17623766,
       52.18315818, 51.84882474, 51.90979193, 51.21568369, 51.85986072]), array([52.17756677, 52.18660961, 50.84602022, 51.5323733 , 51.57076654,
       50.95702156, 50.25772029, 51.91707691, 52.13868611, 52.07303829,
       52.01055351, 51.91707655, 51.9152681 , 51.83982997, 52.17793421,
       51.4245458 , 52.18931102, 52.17935997, 52.18930854, 51.91065951,
       51.53237132, 50.36603991, 51.21679057, 51.86553755, 51.91707619,
       52.1862163 , 52.03651265, 51.55720214, 52.17957317, 51.67520373,
       50.49140994, 50.83729296, 51.55709824, 52.1893117 , 52.17951004,
       51.28705044, 51.16465097, 51.1678388 , 52.17759553, 51.87253225,
       52.17954984, 52.17819319, 51.84987849, 50.84601202, 50.26358305,
       51.27999994, 52.18931052, 51.91707544, 50.38541128, 51.70399753,
       50.02089476, 51.86552081, 51.91691166, 51.91707507, 51.18524914,
       52.189309  , 50.83514727, 52.04439919, 52.18253959, 51.35945711,
       51.25414647, 51.12040116, 51.67887392, 51.91108898, 50.82742623,
       52.18705309, 51.66518429, 51.66067174, 51.86554697, 51.65519745,
       51.91707429, 51.53236612, 51.33382301, 51.57762789, 52.18931113,
       51.91707429, 52.18930477, 51.70883182, 51.25427375, 52.18931154,
       50.10358751, 51.06395887, 50.95725003, 52.18931196, 52.18679747,
       51.91347744, 52.16308578, 51.71659453, 51.5570267 , 52.17473368,
       51.85752242, 51.30608019, 51.18524249, 50.91793804, 51.58876986,
       51.46663858, 52.18930814, 50.70826399, 51.35700645, 51.25411313]), array([51.12845814, 52.1799097 , 51.55523675, 52.06562901, 51.70939542,
       51.25384971, 51.06999522, 52.0152638 , 52.06436031, 48.92504873,
       52.18644431, 51.86587756, 49.82536898, 52.1851301 , 52.17990642,
       51.59262342, 51.98029803, 52.18997116, 52.14511554, 52.17786979,
       52.18887093, 51.29817467, 52.18254419, 51.18305647, 51.9189659 ,
       51.91297085, 51.68425949, 51.20956257, 51.53547633, 50.23815858,
       51.53847748, 52.1821093 , 51.57109423, 52.18997248, 51.86576361,
       51.69189853, 50.5959028 , 51.09834132, 52.18997124, 52.17988479,
       51.43924044, 51.70739133, 50.95700136, 52.07180049, 51.86571515,
       51.02358472, 51.86588212, 51.91896233, 51.20799582, 52.17988553,
       50.51770295, 50.5665796 , 52.17983232, 52.18997082, 51.91896479,
       51.91896479, 51.5570644 , 51.11783343, 51.71197233, 51.12443442,
       51.08143004, 52.18431231, 52.18143261, 51.98700775, 51.06051221,
       51.7093903 , 51.43295645, 50.1966257 , 51.86582122, 52.18450716,
       52.17981128, 51.36090161, 51.8149503 , 51.9142178 , 51.53547116,
       52.18036512, 52.18280352, 51.72489634, 51.09590826, 52.03744293,
       51.70712684, 52.17990694, 51.60898295, 50.64441392, 52.18347305,
       51.71197006, 52.18273855, 51.80387998, 51.77151142, 51.36090022,
       52.0879617 , 51.87703982, 51.65177939, 50.9954654 , 50.38186226,
       51.82848112, 50.83827349, 51.63185693, 51.91681814, 52.18802412]), array([50.92457412, 51.26589766, 50.95759765, 51.67670056, 52.18026783,
       52.18197084, 51.51416503, 51.29502164, 52.08618278, 51.8659898 ,
       49.24978187, 51.86618661, 51.71512953, 52.18769732, 50.21813495,
       51.36973907, 52.17577109, 50.10308044, 52.18994733, 51.25405444,
       52.18306555, 51.55379376, 52.18170164, 51.19803548, 52.02424664,
       52.18829981, 51.86603373, 51.53859652, 50.66170331, 51.91088933,
       51.91474372, 52.18075679, 51.714923  , 51.18791123, 51.54109769,
       50.80307461, 50.8310289 , 52.18367713, 52.19069762, 52.18628348,
       51.05563185, 52.18018792, 52.14252574, 51.7574729 , 51.55774412,
       51.52820981, 51.55770101, 52.18422896, 51.7151274 , 51.36399136,
       50.95607912, 49.83407155, 52.18299127, 51.18430535, 52.18024533,
       52.18174403, 52.18021567, 51.86605066, 51.65309906, 52.19069976,
       52.13466216, 51.8575871 , 51.71512593, 49.73157839, 50.65068652,
       49.8891445 , 52.19069737, 51.61451185, 50.35798505, 52.19069918,
       51.22000084, 51.86618956, 51.69941454, 51.30518442, 51.91927729,
       52.17719274, 52.1906993 , 51.90402699, 51.32717331, 52.17724175,
       52.19069789, 51.29775394, 50.51349955, 51.5577379 , 52.18026736,
       51.20680745, 52.1812818 , 52.18417069, 49.66740851, 52.07610885,
       52.18151006, 50.90657885, 52.1802634 , 51.91301136, 52.00163268,
       51.91579499, 52.1843909 , 51.96132112, 52.18766086, 52.18063722]), array([52.18894354, 51.28432182, 49.76775514, 52.1914896 , 51.86661056,
       51.89072042, 52.18065079, 51.46907687, 52.04883371, 51.54178298,
       52.18644297, 51.36714452, 51.17741947, 52.19148934, 52.12407058,
       52.18656578, 51.11694203, 48.84541041, 52.18064166, 51.66873837,
       52.18477592, 50.9556332 , 52.25177228, 51.92013112, 51.25499003,
       51.34734631, 52.1877985 , 51.42002882, 51.86633533, 52.16904321,
       50.85500159, 51.15286504, 52.19149249, 52.1007521 , 52.19127961,
       51.61381606, 52.19149121, 51.55809912, 52.19148921, 52.18565409,
       51.92294079, 51.63884289, 51.11118564, 52.18204444, 50.37194852,
       52.03189781, 51.71834673, 52.19044799, 52.19149181, 51.40775374,
       52.18056569, 51.55812536, 51.69477476, 52.19148229, 50.3828629 ,
       51.49831476, 51.718346  , 51.92366464, 52.0725782 , 52.18065964,
       52.19149338, 52.18749259, 52.19147294, 52.05018186, 51.88726385,
       52.18063202, 52.05659698, 49.49907884, 51.85546494, 51.92294005,
       51.25527759, 52.18559305, 52.07067468, 52.06992754, 51.02467692,
       51.92293967, 52.12307865, 52.08541026, 51.71834452, 51.92293967,
       51.72000152, 51.92293928, 51.86658861, 51.65005084, 50.29413416,
       52.18399353, 50.94529434, 52.19149265, 51.76982355, 51.86659219,
       51.80332321, 52.18239736, 52.17939194, 51.55808829, 52.18057897,
       51.36713395, 52.18058757, 51.54177375, 52.18205872, 52.19149181])]"
30,0.994,3,"[array([66.51347038, 57.7352095 , 75.54191754, 57.51474658, 64.61103607,
       60.75455251, 60.54126997, 56.3101052 , 59.83827802, 74.51735637,
       63.86763094, 54.67338505, 60.42429457, 65.43694026, 61.52260479,
       63.57962833, 60.88293472, 62.15427003, 58.11613941, 63.56868249,
       55.15285013, 69.57039605, 64.44330184, 54.99190324, 55.23127052,
       60.25054112, 57.55313717, 60.27312966, 56.1488568 , 55.70494492,
       55.89583747, 63.15896533, 57.94453817, 52.6978204 , 63.54251226,
       59.5053151 , 55.5384175 , 58.54896457, 56.79336421, 54.78772719,
       56.67116386, 62.04218269, 54.85351473, 58.78608454, 56.27942615,
       57.98924306, 62.95491644, 59.98404914, 63.47837286, 60.45815764,
       60.20340784, 66.26742154, 57.80639927, 53.15922251, 58.23302297,
       58.69438884, 59.72705376, 56.03037946, 62.92650301, 58.24406039,
       57.91784245, 64.51821157, 48.69511373, 55.18649434, 62.18204845,
       49.82000376, 61.78851798, 67.3816808 , 61.92469798, 60.47682731,
       62.18978586, 60.5879224 , 61.62651139, 55.6144982 , 73.42589224,
       62.91823935, 60.72714081, 56.57284303, 56.24229453, 62.01132977,
       58.62429203, 57.24919203, 69.2442374 , 58.82884997, 64.70489036,
       60.05768549, 58.14899464, 65.95783016, 53.54280477, 54.9353626 ,
       62.43077804, 68.61306555, 53.59715518, 64.78402155, 62.46463776,
       54.69113754, 60.72760908, 69.27081329, 58.32834937, 61.60537443]), array([56.0017913 , 60.02773733, 55.10329646, 65.10853267, 58.56280895,
       59.76846587, 71.64340271, 70.6804351 , 55.79834536, 59.12885015,
       65.20386625, 58.86280135, 55.62160184, 59.50414065, 51.51714627,
       60.96852246, 60.27969802, 55.90019806, 61.58608934, 61.45091967,
       50.56913893, 56.7688067 , 60.44228106, 72.09504555, 60.76089372,
       59.70316464, 56.5165504 , 73.09620982, 64.07471213, 56.04766864,
       68.06054539, 60.73045927, 56.22971022, 56.13257451, 55.6339023 ,
       62.47435278, 65.1806849 , 58.52419488, 66.19514869, 55.59656232,
       63.94129   , 69.51366107, 63.34122663, 58.79790064, 59.42877962,
       69.5120779 , 70.80698272, 56.4864933 , 58.22375343, 67.54698567,
       58.27557776, 58.55620955, 57.25441054, 59.1822118 , 59.67006366,
       61.72750114, 55.51949776, 63.61661374, 61.80177365, 56.84418149,
       56.47594768, 62.19478886, 58.72076801, 64.85844177, 68.75820088,
       52.3693344 , 66.59511258, 58.17083276, 60.92633154, 69.53787833,
       65.56163276, 55.94550991, 63.69106618, 60.46278794, 60.7004938 ,
       59.474103  , 61.03463414, 61.29395947, 61.15135614, 56.51961461,
       61.46220616, 68.01687199, 65.17230517, 68.23343825, 60.46423591,
       53.40035427, 58.49029326, 57.82516658, 63.14044704, 55.66334369,
       53.06229374, 57.4159876 , 60.63152573, 60.12165658, 55.92222013,
       54.91594578, 63.95354927, 62.79333502, 58.47393743, 64.08674583]), array([79.99654632, 53.45900897, 61.05559826, 55.90456221, 60.66958611,
       61.59337873, 58.83392701, 50.86082573, 59.27500177, 62.19232561,
       54.6434258 , 60.5997922 , 73.40130945, 59.55207566, 63.48876692,
       82.91014778, 62.14412898, 70.21659268, 63.08470653, 54.15331167,
       57.53774119, 60.65803912, 66.30237773, 68.67953887, 68.36399018,
       61.78044517, 59.96031947, 60.08918929, 58.23477075, 61.70611739,
       55.38871241, 65.8588433 , 59.12584723, 55.13737436, 71.81893724,
       55.26136907, 58.00004916, 62.30175417, 53.63555545, 55.16993388,
       62.09301116, 60.55849861, 62.18129602, 65.64325245, 53.44132376,
       54.85991757, 59.58437907, 57.18774723, 59.9034496 , 59.92665546,
       57.06495711, 72.39195457, 60.26700424, 56.37981331, 54.26905777,
       63.57025922, 66.75265743, 54.82934044, 59.89771578, 64.9740752 ,
       60.85090872, 61.67022942, 61.70211548, 65.94599257, 60.4307173 ,
       57.89152784, 59.29520581, 54.91050242, 58.39220231, 53.72091853,
       53.2018732 , 61.83124537, 55.47341799, 56.5384858 , 53.54103318,
       63.21543819, 53.28035522, 67.78454243, 75.07802865, 58.26495943,
       64.3127965 , 58.90977462, 66.03227462, 51.00767119, 60.77544688,
       63.15704736, 60.87202621, 57.67872495, 56.56532368, 51.32770024,
       59.89354887, 59.1498614 , 55.14546215, 55.61558687, 60.26275001,
       67.41593907, 70.53734454, 56.82601041, 58.57043659, 62.26627109]), array([58.9981708 , 63.01981743, 64.55000786, 59.70555393, 50.46508778,
       66.15388953, 60.0169864 , 55.59956727, 53.00219637, 57.86246104,
       56.0676941 , 55.08780234, 68.90123137, 64.85106965, 56.61166753,
       66.06206561, 58.18539973, 59.3304524 , 64.49455253, 55.38583416,
       62.47719686, 57.28656503, 62.96282588, 67.79882608, 64.60534531,
       62.43535092, 62.94992138, 52.45549088, 52.23121346, 58.19212114,
       61.82658332, 75.69070034, 67.01964006, 59.139908  , 63.28254288,
       59.57864592, 59.16151193, 53.45782916, 57.90120198, 60.00847982,
       59.85620792, 60.62439336, 57.75068296, 64.005291  , 55.12709289,
       57.9235813 , 69.3665733 , 69.96283037, 58.70231866, 63.25945372,
       67.30638882, 57.57329325, 51.92779892, 57.32151777, 55.77527054,
       61.21906693, 52.34370791, 55.47741349, 66.40725559, 59.38636925,
       53.04318493, 58.32074528, 61.46462191, 53.84776758, 64.16675255,
       63.86021023, 58.04923484, 65.91968079, 63.23889548, 70.46335026,
       63.68091803, 71.46381608, 61.4308589 , 66.96400695, 61.22237231,
       62.34489852, 52.33509778, 54.56242392, 60.92384041, 70.38361232,
       56.3159025 , 58.27024591, 57.30227152, 56.42659247, 56.48468828,
       59.19595149, 57.87140388, 60.64513742, 55.92737217, 59.34095392,
       58.28526205, 57.22926072, 78.02222623, 63.14689969, 61.80351032,
       58.75153858, 57.91480975, 63.22403446, 63.18153389, 68.20433182]), array([52.19652521, 61.15777258, 61.5912418 , 61.2580009 , 60.11592004,
       57.70885182, 60.95545227, 54.97405666, 63.8910625 , 58.07982723,
       66.07341378, 64.55105197, 72.50362524, 61.5935378 , 55.84373542,
       58.95079074, 63.11676004, 65.42619069, 58.35313665, 55.51770377,
       53.06890352, 55.61494639, 58.18382523, 59.34523336, 56.26583989,
       60.30342698, 65.46189596, 57.10370709, 66.88420296, 54.8243821 ,
       57.44541192, 59.57237414, 65.11228741, 58.40965718, 61.36495006,
       52.36639166, 62.55852221, 56.34230667, 54.78862051, 55.17453137,
       61.14382245, 61.04082292, 54.40392115, 80.13299933, 56.80049562,
       55.11524763, 52.84565838, 69.09579085, 74.68500987, 66.54584315,
       59.26879561, 74.95311429, 56.94667398, 57.50782509, 60.58392938,
       58.16269453, 54.21927485, 58.64950309, 60.71340955, 59.73254373,
       66.05132463, 59.36090308, 64.03720726, 72.73723291, 60.73630972,
       58.50570352, 63.51413651, 77.08217263, 74.04466845, 61.82255134,
       55.14402108, 62.57818367, 57.95984158, 58.03599932, 58.78653009,
       58.65326417, 60.73947638, 61.96608695, 62.69634668, 52.31073942,
       61.79249836, 54.24783153, 60.27700251, 49.10713438, 66.26544324,
       61.03961235, 59.13554313, 57.96975951, 56.9299321 , 66.64596733,
       54.81947617, 65.41455911, 57.59567838, 59.12546517, 53.85452953,
       55.59045395, 58.00261733, 63.52783975, 65.2897185 , 58.55925618])]"
