angles,ipr,los_count,distance_cpa
2,0.998,1,"[array([53.54245267, 53.40558327, 52.92893402, 53.5350884 , 53.26466657,
       53.62712303, 52.92417904, 53.64139902, 53.24837803, 53.40135166,
       52.86076766, 52.57976498, 52.96503084, 52.54848478, 51.90591353,
       53.49330855, 52.65868801, 51.44041184, 52.93471476, 52.34718225,
       53.40990954, 51.83347748, 53.03186341, 52.55245382, 52.61111794,
       53.53885853, 52.77935542, 52.41228399, 52.77880674, 53.63545559,
       52.92417425, 51.5936346 , 51.96447714, 52.17408083, 52.36991292,
       53.33062586, 53.84355542, 52.67257694, 53.84355373, 53.11201894,
       53.53907815, 52.43300586, 53.6408841 , 52.03444691, 52.10959699,
       52.94180944, 52.08948336, 53.3074547 , 53.11469058, 52.64850035,
       52.79613608, 53.54150774, 53.30745376, 51.86916175, 53.33805758,
       53.56373622, 53.7238904 , 53.84355569, 53.69768011, 51.65140986,
       52.95301076, 52.9119921 , 52.80603542, 52.81136584, 52.18933137,
       52.44825307, 51.81574976, 53.30561437, 53.80780803, 53.19145581,
       52.10620741, 53.79866623, 50.01215403, 53.01434685, 53.09129635,
       53.78111518, 53.49775947, 52.98805584, 53.53629393, 51.77790861,
       53.42163836, 52.87082774, 51.83170573, 53.52389281, 53.53620261,
       53.58527692, 50.64154529, 52.43237904, 53.13387518, 51.78480754,
       53.72803953, 53.24800492, 53.84355729, 53.35440673, 53.30478408,
       53.40477996, 53.30744985, 53.54244829, 52.70355662, 51.93647189]), array([53.14961186, 53.16245271, 52.92877703, 53.54196337, 53.4879717 ,
       53.69744574, 53.31636648, 53.68189749, 52.74422289, 53.31636648,
       53.33026952, 53.84070058, 53.58870724, 53.49783291, 53.50132538,
       53.3246389 , 52.37197408, 53.29630587, 53.48157877, 53.54613178,
       53.5500428 , 53.31031313, 53.16308139, 53.49885544, 53.54802481,
       53.44796166, 53.47742254, 53.71924926, 53.22086065, 53.12366866,
       53.85069649, 52.82753135, 53.54377625, 53.55004233, 52.96281637,
       53.40801617, 51.77624181, 52.55714065, 53.53974109, 53.12366739,
       53.85076197, 53.43659552, 53.45086362, 53.60169127, 53.54717815,
       53.31636286, 52.22981534, 51.45254494, 53.685381  , 53.69345957,
       53.85076517, 53.6892085 , 53.54596295, 53.8507106 , 52.38547402,
       53.84029325, 52.50702559, 53.3111898 , 53.83816036, 51.57400225,
       52.00879969, 53.6832595 , 53.55004088, 53.36820269, 53.12366347,
       53.16234384, 53.01018102, 52.41727055, 52.53624372, 53.78495517,
       52.98515212, 52.90193501, 51.38986136, 53.30975127, 53.67270646,
       52.55717375, 53.31537506, 52.55717374, 52.53633256, 53.17066544,
       52.50704353, 52.9861406 , 52.55717131, 53.54409969, 53.01050548,
       53.31316052, 53.59382828, 53.08837648, 53.16145128, 53.36910227,
       50.96411763, 53.70237887, 53.8507608 , 53.08177095, 53.72658581,
       52.54318299, 53.63140103, 52.37195266, 51.71657611, 53.56097874]), array([52.83246474, 53.31925711, 53.02807069, 52.08644414, 52.73563634,
       53.7925062 , 53.85111856, 53.1589114 , 52.5363977 , 53.31945102,
       52.90829762, 53.49942356, 53.85008912, 53.41902178, 53.80997471,
       52.99895737, 51.84095984, 52.73726677, 53.15309303, 52.84558815,
       53.85112338, 53.31944925, 52.2611453 , 53.17040839, 52.76802372,
       53.55562126, 52.77973916, 53.54264024, 53.16327932, 52.93162605,
       52.93621753, 52.84193943, 53.10446031, 53.55174289, 53.84085341,
       53.15848234, 53.31231068, 52.50717457, 51.8242458 , 53.85040348,
       53.41668287, 53.85110699, 53.54675909, 51.60593617, 53.28256444,
       52.28181437, 52.23930992, 53.12686159, 51.99931678, 52.72708365,
       52.15526151, 51.90984763, 53.55174194, 52.65210617, 52.62594485,
       53.20308802, 53.84868078, 52.69847227, 52.00749176, 53.85112189,
       53.12685897, 51.20622989, 51.26128989, 52.28290791, 53.851124  ,
       51.80437109, 52.37503632, 52.63890269, 53.85111934, 52.52027036,
       52.62222157, 53.45596822, 52.54687393, 53.69780137, 51.56104753,
       53.54500485, 53.36042293, 53.55009121, 53.46976543, 53.6232193 ,
       53.61125096, 53.75772154, 52.56027718, 52.57612457, 52.50705861,
       53.31603438, 52.90352137, 53.71551249, 53.84085655, 52.62907702,
       53.70762083, 52.62164461, 52.67330381, 52.07901764, 53.798671  ,
       53.1268549 , 53.46068858, 53.84259651, 52.83243195, 51.87488256]), array([53.27898428, 53.84663625, 52.83223273, 53.54886351, 52.8939219 ,
       53.84077116, 53.85154384, 52.98303294, 52.4062159 , 53.85154725,
       52.88495278, 53.84400945, 53.84803393, 51.7717105 , 51.43896989,
       53.44332506, 51.21104784, 51.8668816 , 53.6900224 , 53.2098306 ,
       53.55351491, 53.85071446, 51.87952104, 51.46657125, 53.16346361,
       53.29678185, 53.34744068, 51.86527817, 53.55018471, 53.5425139 ,
       53.84838104, 53.69298498, 53.30927653, 53.32260346, 52.74428786,
       52.65947844, 53.70354918, 52.56340239, 53.46361472, 52.44848961,
       53.02690957, 53.25730297, 53.55351398, 53.84975157, 53.16339469,
       52.64122561, 53.84095824, 53.61098925, 53.11788417, 53.1635222 ,
       53.39715115, 53.15040544, 51.98715814, 51.41351881, 53.81436448,
       52.18754589, 53.30182867, 52.56575456, 53.5535135 , 52.00106089,
       52.48673255, 53.65817753, 53.33874123, 51.93232149, 53.1634698 ,
       53.79215351, 53.3548466 , 52.27155353, 53.54964824, 53.8515541 ,
       52.76400451, 53.84664813, 53.79775811, 48.93318984, 53.85154546,
       52.50736499, 53.1663405 , 53.85023632, 53.49966459, 51.56327823,
       53.16761968, 53.85155388, 53.17187332, 53.84103205, 52.60831835,
       53.85155103, 52.79011781, 53.84615668, 52.84826114, 53.84099546,
       53.5024223 , 53.4996529 , 53.73776624, 53.84443916, 53.55351152,
       53.49930197, 53.55351152, 52.37278995, 53.5466107 , 51.98591731]), array([53.54968356, 53.39563297, 53.51271036, 53.76206183, 53.84986306,
       53.49983352, 53.84123683, 53.11762334, 53.29296911, 53.55535838,
       53.26659462, 50.87536841, 52.88425237, 53.76971676, 53.85205628,
       53.55535793, 53.7792668 , 52.57590086, 52.83880218, 52.96628367,
       53.65963045, 50.04598355, 53.54593931, 51.03982761, 52.50753046,
       52.62677571, 52.6006621 , 53.55517879, 53.85205447, 53.16556414,
       53.5534323 , 53.32006507, 52.9491824 , 52.73029193, 53.33253466,
       53.85205502, 53.32207116, 53.84043787, 53.55431806, 52.39747795,
       51.75869238, 53.05722534, 52.73488203, 53.25762152, 53.84299451,
       53.32582826, 53.4339025 , 53.55535655, 53.77927948, 52.7454295 ,
       53.32582734, 52.29995006, 53.83879765, 53.45050961, 53.79120503,
       52.8463175 , 53.85205425, 52.68714326, 51.93586025, 53.85025265,
       53.44259927, 53.85116773, 53.84105544, 53.49983291, 53.68873897,
       52.07272969, 53.5553556 , 52.12385153, 53.16361995, 52.94262196,
       52.71810519, 53.28271704, 53.84779832, 53.26631609, 52.67412419,
       53.78256336, 53.84123061, 52.49489487, 52.42666408, 51.22304311,
       53.80692034, 53.06499773, 53.54551108, 53.68195254, 53.83872876,
       51.8735713 , 51.95860538, 53.84121127, 52.10832999, 53.13050958,
       52.76343905, 52.64174498, 53.34113121, 52.64755256, 53.13704099,
       53.54079467, 53.13332415, 53.05871488, 52.51458455, 53.84765914])]"
30,1.0,0,"[array([62.50451284, 59.71645872, 66.5100344 , 62.2246134 , 62.98960334,
       56.66511204, 62.21870454, 59.08805725, 58.02166758, 71.70189312,
       64.26912333, 70.4763575 , 76.65118651, 69.11083798, 60.56523378,
       67.30671597, 70.31864007, 67.8881037 , 59.5268429 , 64.69648362,
       66.27717892, 65.19148401, 67.90241888, 64.79777637, 71.16133996,
       56.84693274, 65.74506028, 63.10083841, 68.04537104, 69.74755454,
       74.67461501, 68.22101194, 66.67856371, 70.29152863, 62.98823469,
       62.59879283, 66.09862579, 57.67406667, 56.95259975, 68.54248792,
       70.84484259, 74.65049485, 62.98762184, 65.359009  , 62.7556437 ,
       68.47698062, 71.80755098, 61.8765102 , 63.6158483 , 58.92636088,
       68.81207865, 60.75751369, 61.62947324, 63.33820825, 66.16062442,
       62.92944752, 70.31542532, 59.75314064, 63.04617457, 60.7921492 ,
       59.76791857, 66.28495907, 58.40302321, 65.71970354, 67.86496916,
       65.18334996, 61.7246283 , 73.34026311, 62.57310874, 61.88687862,
       61.18413497, 64.0690953 , 62.37708087, 63.27299228, 57.82747488,
       63.44980025, 61.65027897, 64.63381132, 58.31822358, 64.08166002,
       61.75806828, 60.7675206 , 61.47463597, 68.64007264, 56.23897574,
       63.22202558, 69.76816804, 58.78441991, 55.30121463, 71.65733253,
       65.88222172, 72.7258852 , 57.03107057, 67.19530423, 78.04960512,
       70.96742099, 57.42018518, 67.61566836, 67.10411014, 67.8962484 ]), array([73.43641671, 68.39607558, 58.55895019, 63.82096104, 72.59837862,
       67.55376454, 62.79086927, 66.21759695, 60.988463  , 62.37400441,
       63.63402348, 54.2204804 , 70.1308658 , 58.99564862, 62.97844892,
       63.70685831, 58.73059236, 56.88071177, 67.51579674, 66.82301002,
       58.91521493, 58.2359302 , 59.73497925, 62.85915773, 62.70044751,
       62.80319542, 71.89375398, 71.24408315, 65.7786875 , 68.80098939,
       64.379905  , 72.81091728, 62.47522579, 66.60707047, 64.53425155,
       55.61734678, 65.29934346, 57.13325729, 74.52130353, 68.05930758,
       67.90819195, 60.10616534, 64.55778237, 62.18945712, 60.96816063,
       68.47678373, 70.90416485, 60.40296687, 59.61306077, 64.65157599,
       67.73165496, 68.71876792, 57.28532077, 64.44039128, 59.64270806,
       62.56192958, 58.76213829, 73.89700696, 64.03041598, 66.28250743,
       65.70484897, 56.49332335, 56.60309479, 63.40947618, 59.00740003,
       63.98246912, 67.46261115, 59.72502218, 61.2742863 , 65.74959083,
       59.73656715, 59.00578736, 77.64407688, 66.10515779, 65.88189099,
       61.03673677, 58.32904039, 75.19176337, 71.28764839, 72.96455107,
       68.33506805, 68.26184338, 61.35332745, 60.40012119, 65.44456321,
       59.60046255, 64.66165838, 59.43471303, 69.13890422, 61.70666818,
       64.83142881, 58.93302475, 66.49834746, 66.97276155, 56.60667177,
       58.03969484, 58.04258346, 63.65366806, 67.43492115, 67.04088438]), array([62.96068271, 64.18208878, 63.63532529, 60.64969169, 81.87570712,
       69.9664266 , 59.53103084, 70.31393162, 61.37686288, 63.56916788,
       60.12620695, 69.24672211, 64.75424665, 65.96080055, 69.0101095 ,
       54.26764576, 65.59982677, 67.1082733 , 61.7499967 , 66.94075359,
       77.24641118, 60.38533514, 62.7889202 , 60.40906819, 65.71811675,
       59.99308756, 62.41783311, 74.94101535, 72.7732855 , 57.76232434,
       64.88628262, 65.42582382, 72.78304745, 82.3389755 , 53.86395051,
       78.04005489, 63.17664774, 63.56052671, 72.94457105, 65.84623582,
       67.29725942, 52.20326038, 62.97278904, 70.13655969, 64.39339141,
       64.22110034, 81.78317181, 70.25958962, 65.14921455, 64.92566477,
       61.80552099, 70.72464779, 62.04355111, 63.76291262, 64.49006716,
       59.96398795, 69.92845334, 63.07544376, 64.65691014, 66.43475032,
       63.01647405, 62.4183009 , 70.48326543, 68.22564933, 63.46412737,
       61.87115127, 70.65201868, 59.95262532, 60.88018452, 69.72971283,
       56.93142767, 67.14502638, 55.56614071, 62.89197528, 57.54981359,
       59.60074312, 74.30028985, 68.53647575, 70.38485259, 59.8616979 ,
       61.04219836, 62.294346  , 68.85326075, 63.48396102, 69.96311849,
       62.56907038, 65.50346395, 63.63071822, 61.40462681, 62.88446358,
       70.38916644, 67.5005905 , 68.87943018, 62.96155358, 56.25991739,
       63.49649648, 67.47992478, 64.71237537, 60.83068476, 72.47279946]), array([64.84322012, 68.8050245 , 65.9096986 , 62.36220558, 65.76482855,
       66.69955706, 55.99191766, 56.09211565, 73.82264379, 60.22466789,
       59.3757823 , 70.7520442 , 64.98209588, 69.2245846 , 66.92153799,
       64.96569907, 67.52893043, 60.41735283, 58.82160358, 58.49140144,
       66.83729849, 67.60831194, 70.93922444, 68.49491785, 52.31033564,
       69.9302563 , 59.2926021 , 59.06327784, 61.57531042, 61.61892628,
       59.1016072 , 64.95803912, 66.54725458, 62.00750919, 65.21461386,
       65.83170735, 57.8856892 , 64.06562923, 62.79073315, 58.18301496,
       68.60599332, 55.73888264, 63.23366501, 60.63652121, 63.2419896 ,
       69.35785012, 59.83598738, 67.37450792, 59.18068902, 57.51798716,
       70.5578488 , 62.5645945 , 59.77476101, 70.01863067, 65.58913569,
       67.62819556, 57.92743275, 69.88372992, 71.27175491, 58.30948885,
       57.51766739, 57.89078805, 65.48963828, 63.72059489, 57.28916353,
       59.00774409, 79.1019175 , 60.81771179, 62.33688919, 71.3967226 ,
       64.73381203, 62.63894516, 70.37153624, 73.39489223, 74.83821318,
       63.62870159, 66.00136813, 62.63700312, 64.96258443, 66.39529296,
       59.39917683, 65.37213414, 72.94490507, 58.30685234, 60.90712437,
       62.34925282, 61.42684936, 68.83832028, 57.8777621 , 58.22395536,
       59.90880147, 67.92907197, 62.72680673, 65.87611361, 60.24278846,
       60.70923901, 61.15863332, 76.55871307, 59.91417545, 62.66602639]), array([59.36791299, 58.89267595, 60.45561372, 63.07445398, 70.99640431,
       75.56904658, 65.70863652, 59.96265657, 56.98485405, 67.36324378,
       65.28800148, 71.00754667, 70.78649428, 60.71557066, 64.76352687,
       73.25190597, 58.34356281, 69.5798483 , 66.34586315, 64.08125871,
       59.56693539, 61.96525489, 69.75591099, 58.38044973, 65.80374769,
       60.95328902, 63.61462483, 63.50517188, 59.16865996, 59.66933938,
       62.09480625, 60.65201001, 70.45098082, 68.38433168, 64.59483984,
       66.06329217, 62.66247851, 62.50235765, 61.82087245, 62.06847046,
       56.51837492, 62.66065011, 64.58688492, 61.41919206, 66.92394084,
       65.05126874, 59.70319823, 63.49824256, 58.34555799, 58.77774361,
       59.24239818, 60.94589493, 67.84335841, 60.08425338, 68.95711107,
       61.44541294, 68.35147805, 56.91845728, 66.28671985, 57.35829617,
       65.0828482 , 58.66064722, 59.53500799, 60.71374784, 71.12368192,
       58.70371459, 69.16862476, 65.07842008, 62.70692552, 62.26978538,
       59.32130251, 66.16870644, 72.65799094, 62.92388091, 59.00054767,
       70.98581684, 63.25416878, 65.56931509, 55.62163127, 63.45963035,
       54.50600805, 58.67682025, 62.09582054, 62.81596158, 61.26511246,
       70.2365692 , 65.62283792, 71.33249564, 71.80121087, 62.2236353 ,
       67.53826765, 68.41465884, 60.40667318, 69.98588225, 63.56833874,
       65.11156222, 66.80693551, 63.84012964, 71.8783067 , 70.15471769])]"
