angles,ipr,los_count,distance_cpa
2,0.978,11,"[array([51.65688872, 51.64880987, 51.65005865, 50.6719472 , 51.5345017 ,
       51.65004913, 50.46751551, 51.28038484, 51.34484777, 51.14900837,
       50.50729613, 51.37955858, 51.65688793, 51.3454302 , 51.32978963,
       50.80914949, 51.36493522, 49.73931703, 51.65000528, 50.75385545,
       51.34546687, 51.17292491, 51.24490891, 51.65548543, 51.12773696,
       51.17728984, 51.49918019, 51.28125691, 51.60995251, 51.00636973,
       51.17662859, 50.47147415, 51.06057227, 50.97435765, 50.50685236,
       51.65005441, 50.75919531, 51.38623674, 51.539858  , 51.38623674,
       50.36092955, 51.34545451, 51.56334553, 51.3779869 , 50.09244916,
       51.43394845, 51.00636779, 51.34544247, 51.2251826 , 50.21308005,
       50.83784359, 51.62382957, 51.3768055 , 51.26572582, 51.65687977,
       50.83784359, 50.75909011, 51.38221829, 50.50684888, 51.65006991,
       51.59080068, 50.46715985, 51.34546753, 50.5068471 , 51.38623564,
       50.76956418, 51.00636579, 51.38148581, 50.35799814, 51.304631  ,
       50.89179568, 51.34536494, 51.17728627, 50.79421103, 51.3798668 ,
       51.38466976, 50.83784103, 50.43514897, 50.83776699, 51.65688799,
       51.38623488, 51.54468904, 51.64972283, 51.53151064, 51.00636374,
       50.3231408 , 51.6568827 , 51.16539097, 51.38623488, 51.6495595 ,
       50.65663511, 51.17374546, 50.31183288, 50.78510584, 50.46756225,
       51.38623449, 51.44875382, 50.85781364, 50.55580261, 51.17202768]), array([51.18516643, 51.66336511, 51.66336511, 50.97504808, 51.15771899,
       51.30815109, 50.7693938 , 51.66336511, 51.65551498, 50.79334682,
       51.65549974, 51.65550083, 51.50470798, 51.5635477 , 50.49178514,
       51.39296362, 51.04631616, 51.64256184, 50.33340894, 51.39296362,
       50.84565423, 51.54453848, 51.18125014, 51.6555139 , 51.38460779,
       49.3895313 , 51.09631374, 50.75925616, 51.57133246, 51.4672049 ,
       51.59082488, 51.35080796, 51.35077004, 50.85806436, 51.08853916,
       51.39296292, 50.5735393 , 51.38827703, 50.7590702 , 50.65970205,
       51.5442601 , 50.67904173, 51.5213332 , 51.6633655 , 51.39296256,
       51.56202647, 51.65532894, 51.6633655 , 50.71774401, 51.18516369,
       50.80516002, 50.57657561, 51.53434624, 51.18329693, 51.38636054,
       51.39296219, 51.39296219, 51.44582229, 51.6633656 , 51.65546651,
       50.66930072, 50.75896594, 50.84564926, 50.72601552, 51.53603918,
       51.41799095, 51.09794331, 51.05200887, 51.65537381, 51.65551178,
       51.36476861, 51.39296145, 51.53166941, 50.34363663, 50.82867639,
       50.64631241, 51.66336581, 51.65520294, 51.59569195, 51.66336581,
       50.41188423, 49.64806609, 51.05176045, 51.66336591, 51.37947293,
       51.61503802, 51.05166753, 51.3140869 , 51.38822684, 50.67903557,
       51.65546225, 49.75630705, 50.02832015, 51.18516003, 50.51445218,
       51.66336602, 50.40353546, 51.5477639 , 50.94865042, 51.65041841]), array([50.48264318, 51.66362182, 51.65845003, 51.64437009, 51.66362182,
       51.66362182, 51.63509557, 51.01710568, 51.18766701, 51.35093556,
       50.81757957, 51.53076144, 51.66686892, 51.39028503, 51.39447804,
       51.65563027, 51.65560721, 51.39447804, 51.6599985 , 49.81860239,
       51.27126771, 50.46904614, 50.62345889, 50.68180801, 51.38866126,
       50.99415826, 51.3509169 , 51.66362201, 49.37635635, 50.68180801,
       50.97996059, 50.66994555, 51.50414554, 51.09590199, 51.39447734,
       51.39413813, 51.63858464, 51.66362211, 51.22511958, 50.79488697,
       51.65561123, 51.65505989, 51.3876971 , 50.80778924, 51.20731956,
       50.58388621, 51.48529659, 51.22363903, 51.65546309, 51.18790267,
       51.35067025, 51.0171009 , 51.0171009 , 51.48842394, 51.35093386,
       51.65564307, 51.66362231, 51.05196089, 51.0171009 , 51.28693219,
       51.18790124, 51.66362241, 51.66362241, 51.29047314, 51.16962156,
       51.35091685, 50.89762911, 51.38856282, 51.52481706, 51.35080592,
       51.35092827, 51.38286003, 49.92271543, 51.6556382 , 51.35093011,
       51.18547381, 50.00643324, 51.65553317, 51.65557996, 51.65563028,
       50.37687829, 50.29903914, 50.19231083, 51.29394192, 50.66545583,
       51.63111239, 49.64914994, 51.57625345, 51.65563357, 50.87269396,
       51.6587901 , 51.00564873, 50.7251955 , 51.59219114, 51.01709683,
       51.65979956, 50.1226392 , 51.05213298, 51.66362273, 51.35093169]), array([51.05229821, 51.24117729, 51.63128367, 51.39294771, 51.6538739 ,
       51.66026384, 48.79404332, 51.19070712, 51.19070712, 51.61591021,
       51.00755233, 51.23266313, 50.48396298, 50.89917055, 51.39605572,
       51.65581007, 51.01994211, 51.29247182, 50.84030907, 51.15863117,
       51.35095505, 50.51090693, 51.57403779, 51.19070579, 50.61153972,
       50.87210001, 51.39605537, 50.96267138, 51.41293008, 51.32278645,
       51.3895845 , 51.66330627, 50.75535619, 51.01994022, 50.61527175,
       51.39523664, 51.2714592 , 51.20806806, 51.01994022, 51.18713619,
       51.66079674, 50.9938796 , 51.6639431 , 51.6556266 , 51.66386227,
       51.6574599 , 51.18364365, 51.42012136, 51.33909755, 51.3937304 ,
       50.85879626, 51.22441046, 51.65980489, 51.66394321, 51.65534746,
       51.34663701, 51.65581103, 51.39605431, 51.27380048, 51.66394321,
       50.14978806, 51.35068285, 51.190703  , 51.66394331, 51.65580781,
       51.39605394, 51.65470095, 51.61696715, 51.66394331, 51.39465231,
       51.05212915, 50.6416581 , 51.65580216, 50.69360657, 50.79324544,
       50.68457069, 51.66394342, 50.17111018, 51.44167411, 51.39605357,
       51.27719364, 51.39151122, 50.75952307, 51.34881273, 51.6612215 ,
       51.18717163, 51.4232406 , 51.63315242, 51.66271505, 51.66394352,
       51.184849  , 51.66309835, 50.14389921, 51.63016205, 50.65170616,
       51.66394363, 51.65652968, 51.66394363, 51.65889656, 50.51991762]), array([51.18953904, 51.35046828, 51.39769701, 51.65924372, 50.80652953,
       51.65865048, 51.18880394, 51.66432779, 50.61488242, 51.64549523,
       51.34671239, 51.60586002, 51.54497116, 51.65404893, 51.66432789,
       51.39308654, 51.52404705, 51.35121895, 51.6639451 , 50.67139323,
       51.39769633, 50.19211268, 51.26649257, 51.684231  , 51.1278735 ,
       50.94000448, 51.66432799, 51.65597551, 51.65875674, 51.59786543,
       49.41664135, 51.39769598, 51.25186011, 51.59816612, 50.6874013 ,
       51.3907138 , 51.39769598, 51.31885896, 50.69653928, 50.54667291,
       51.66432819, 51.35118706, 51.35056802, 50.62036917, 51.19356896,
       51.15860342, 51.66432819, 51.39769563, 51.3511595 , 51.04124622,
       51.02283136, 51.66340019, 51.39769527, 51.05224324, 51.47584983,
       51.59925889, 50.3455893 , 51.6559189 , 50.41183619, 51.39179474,
       49.91858652, 50.47307153, 51.15342521, 51.41323119, 50.75942491,
       51.39641951, 51.65598124, 50.19266404, 51.66432839, 51.65820793,
       51.57932886, 51.6643285 , 51.17179825, 51.39636354, 50.04102877,
       51.66232041, 51.6643285 , 51.19356684, 50.48566422, 51.65599351,
       51.39600258, 51.35121148, 50.19201357, 51.39769417, 50.68499166,
       51.53777294, 51.65600683, 50.46751836, 51.65598978, 51.35111933,
       51.16808509, 50.67414255, 51.18477711, 50.19428416, 51.02282732,
       50.13482151, 50.54171693, 51.39512648, 51.19356538, 51.35122134])]"
30,0.978,11,"[array([62.21808753, 57.16666488, 53.39446248, 57.63540461, 62.00828602,
       59.99216758, 64.97939631, 58.42783778, 68.20142736, 65.4393353 ,
       57.25591345, 56.93300997, 65.68123816, 54.79108539, 53.62572507,
       64.38066485, 57.56724292, 67.76206689, 58.59070061, 59.63609103,
       66.36140215, 59.43770933, 61.17098976, 67.21796531, 56.72852718,
       70.20527929, 54.9970295 , 73.19855861, 56.63499828, 62.97866039,
       71.22094515, 56.26161174, 58.15837763, 63.69661795, 54.04166929,
       58.23457172, 60.72111465, 64.22296184, 59.84086199, 57.93693677,
       55.89045732, 55.40667848, 54.91190446, 58.22445975, 52.01044716,
       68.93355478, 62.79414614, 52.26674651, 54.78901212, 58.2477784 ,
       68.78526854, 65.38053416, 61.19678577, 60.33340355, 53.56222298,
       65.7977982 , 60.03122465, 66.93512312, 63.63947021, 61.63828046,
       63.07790781, 51.93361691, 54.59710655, 51.88900789, 67.17151473,
       60.21853724, 52.85160969, 57.27599526, 61.46727666, 57.87577963,
       54.33912297, 54.85681063, 58.42279862, 65.97418941, 63.04267203,
       49.00477746, 57.26995365, 71.34538394, 63.9980955 , 61.60219262,
       60.29515824, 60.76586938, 57.9411827 , 65.53196932, 57.14153112,
       49.77925299, 50.75537347, 57.25661548, 55.69729985, 62.5441547 ,
       57.75655239, 56.82396508, 60.24913861, 68.04878429, 59.7386079 ,
       56.52572371, 67.44651486, 48.96851095, 62.13892317, 58.35056664]), array([58.14933754, 56.8515364 , 60.46547864, 61.57750935, 59.64024392,
       55.23297859, 70.50573054, 66.15505892, 58.04245894, 66.23913885,
       67.58287722, 60.47401187, 54.72671905, 57.99852519, 66.08310045,
       58.19196902, 54.16127946, 67.30651634, 63.46827583, 49.86331169,
       64.49681058, 67.65338825, 56.61121116, 62.79836891, 57.30073283,
       69.77264512, 67.70763194, 56.3932189 , 50.91868967, 57.57320186,
       54.85813959, 53.97486853, 49.30937339, 56.6116345 , 64.92521438,
       51.0619117 , 55.2624152 , 65.21739973, 65.54551337, 53.97547717,
       48.65723139, 55.46649224, 54.96572824, 66.60773137, 54.55910738,
       68.06452186, 50.78254679, 56.6021878 , 69.77568666, 61.87603735,
       59.02975769, 53.56572549, 55.2458967 , 61.61332127, 56.36794408,
       69.7143429 , 56.74222221, 58.42558303, 57.31388994, 50.07120877,
       55.18392357, 53.57910906, 71.37622041, 60.9437228 , 59.33094812,
       68.58421711, 65.52824207, 65.27975921, 63.62448487, 63.68236561,
       52.74836206, 55.62115765, 57.5098033 , 66.75945825, 55.42519319,
       73.75157891, 56.13295991, 58.15529164, 58.01931796, 51.67362983,
       64.44115826, 57.32902604, 55.85782004, 57.2506629 , 55.6275211 ,
       53.65235064, 52.30364285, 64.35562536, 56.72656948, 62.36227636,
       65.98503919, 57.70763113, 59.36647498, 65.42188911, 51.74447408,
       59.03265563, 56.54962466, 68.30341321, 54.65057621, 63.93456822]), array([54.44963921, 65.73252312, 65.79795222, 58.80780136, 59.76176002,
       57.38942071, 56.79153294, 59.58822569, 57.05552949, 63.61550984,
       60.92993473, 52.36422453, 66.63432429, 55.78434566, 66.32203161,
       55.47065105, 55.50457386, 62.29876268, 71.0696561 , 54.98028055,
       52.52400018, 61.25924075, 54.08978294, 58.71904515, 71.4669299 ,
       54.53938492, 58.82728835, 71.20872037, 70.22406478, 55.4775534 ,
       58.8617877 , 55.43431437, 69.37069453, 57.51965445, 61.6284794 ,
       54.76828024, 60.01999781, 48.72264092, 59.55069539, 65.34097844,
       53.57880692, 61.76446966, 57.86624897, 55.7521683 , 61.15084988,
       54.33545267, 53.78937508, 55.15770916, 68.15432507, 60.86954154,
       54.13238297, 72.44139404, 64.18903627, 55.2370489 , 59.96453834,
       69.84125235, 55.34849643, 58.13908082, 56.34295057, 54.04530847,
       55.08564604, 58.1358675 , 54.82419466, 58.43642735, 55.11529184,
       66.43427154, 64.49407528, 53.84865181, 57.34469508, 57.50554728,
       54.48767181, 69.97504482, 64.29770618, 55.27655589, 64.73748097,
       56.11998059, 54.35521621, 67.80336364, 68.14215978, 57.96241247,
       57.76189685, 52.96769719, 60.47148792, 58.771306  , 53.47461821,
       55.00653516, 59.88668685, 54.04929014, 52.45892457, 53.64117431,
       56.66710528, 54.67643975, 60.76351078, 59.42468154, 60.54443585,
       66.58657696, 67.73619108, 56.88464529, 55.8305757 , 53.91921131]), array([53.06298593, 59.13567222, 56.71787313, 55.2884178 , 64.79395283,
       50.60143425, 60.84303571, 64.37771141, 55.20142836, 57.41867983,
       57.47602276, 53.27046275, 56.90977135, 54.30571797, 58.20206204,
       61.56394606, 53.55036313, 57.36534591, 55.88165902, 63.54786499,
       52.91687249, 59.25141502, 68.63078636, 57.51614756, 52.85234789,
       57.82040102, 56.64487537, 54.152663  , 49.22561346, 56.47345286,
       56.86454019, 56.20140468, 65.72681475, 62.14310012, 47.7735868 ,
       53.69229087, 66.38587682, 51.84856231, 62.82019049, 61.30040704,
       52.06775954, 61.19015466, 63.97872952, 57.44387138, 59.64251287,
       52.31337012, 65.83093581, 58.0728739 , 67.81236885, 56.83319856,
       61.46737089, 60.24368563, 64.29315984, 53.69069078, 62.5076912 ,
       66.88928428, 59.68358321, 71.1821845 , 53.16869965, 58.1838934 ,
       70.53813492, 54.14381971, 57.1090178 , 58.21180173, 66.92653479,
       64.09062398, 53.46146082, 63.13792542, 60.2986191 , 66.29353278,
       74.5856661 , 55.74378698, 58.79006155, 63.25519916, 55.55352185,
       56.59799255, 64.91672342, 51.06937469, 54.34410474, 55.32106309,
       64.73104061, 67.88761412, 64.59911336, 55.8266988 , 52.21228856,
       66.95476949, 71.32972819, 69.74238556, 58.54989539, 58.43182378,
       56.34764315, 59.21704289, 54.8499817 , 52.34585836, 60.74900139,
       61.56630022, 59.72250183, 69.84868395, 70.24896795, 62.12484283]), array([55.10479024, 59.91389532, 51.78570241, 58.91771217, 62.18930064,
       65.42426685, 55.02703208, 71.02082706, 57.61464006, 56.70285112,
       55.29003448, 52.30357986, 59.97289489, 54.00006433, 62.85667341,
       59.02998911, 55.74434267, 52.69786186, 57.96284981, 58.49696664,
       58.6651239 , 59.17284319, 66.949319  , 51.51435768, 62.38111127,
       58.21717081, 52.66370019, 57.14622028, 56.6267697 , 54.37179731,
       57.92318423, 55.69116351, 56.77111993, 71.66646157, 49.93773713,
       58.11935205, 56.75603534, 55.03556265, 61.4912677 , 63.95137284,
       67.41688962, 71.05349527, 61.31068145, 62.19637463, 60.92848813,
       54.82319135, 52.13117768, 55.52639677, 65.99859996, 47.34017957,
       50.90027383, 60.54866491, 55.18117733, 63.83275831, 70.35380843,
       63.57682437, 71.1073199 , 59.54690883, 70.47093669, 59.03650552,
       62.29160182, 51.73709627, 55.14755001, 58.08187558, 55.72037774,
       58.13785887, 73.21865697, 63.41621688, 53.04454675, 58.03513702,
       52.39454437, 60.08909815, 55.56233171, 58.40015811, 61.95608704,
       75.45300336, 55.95675215, 63.5857999 , 55.08447358, 59.10745098,
       57.4093428 , 57.9087695 , 58.2083802 , 66.45401235, 68.59431085,
       64.55715311, 50.80988709, 72.74479869, 58.41452879, 56.09621836,
       67.71321065, 51.88915913, 55.66392251, 59.06294133, 55.47623276,
       61.30480144, 52.33241454, 56.11365829, 58.62311205, 58.45108132])]"
