angles,ipr,los_count,distance_cpa
2,0.772,114,"[array([49.59330479, 49.4912269 , 50.66418636, 50.40696919, 49.73064356,
       50.7415521 , 50.66418636, 49.78344146, 49.89845152, 50.24892679,
       50.67870056, 50.39960785, 50.15757644, 50.51274493, 49.51313804,
       50.54816314, 49.57726986, 50.48326096, 49.24482881, 50.05664104,
       50.40874095, 50.11945388, 49.93461821, 49.80331934, 50.4104942 ,
       49.59905625, 50.27998911, 50.05664024, 50.37230323, 50.05482551,
       50.66418662, 50.66418662, 50.46483942, 50.28553841, 50.12102655,
       50.21564883, 50.65898475, 49.13691696, 50.75254466, 49.96331861,
       50.3185368 , 50.23495068, 50.50769027, 50.41049359, 50.1653013 ,
       50.40568755, 50.34503236, 50.65506307, 49.33519408, 50.52778749,
       49.75773702, 50.27821177, 49.23017891, 50.37920914, 50.49757722,
       48.25821338, 49.98524883, 50.41049328, 50.58355437, 50.02736093,
       50.58866047, 50.79733782, 50.19769667, 50.40762695, 50.66418688,
       50.41036975, 50.35728412, 49.73612447, 50.60354518, 50.25836915,
       48.66805708, 48.64255171, 50.4068858 , 50.21570097, 50.21570097,
       50.21241745, 50.67678825, 49.96864261, 50.64218292, 50.66418698,
       50.31748126, 50.05663514, 50.40533353, 50.22722299, 50.41049231,
       49.9457896 , 49.55655813, 50.05663514, 49.7563221 , 50.57844778,
       50.66418716, 50.96238598, 49.99331443, 49.900054  , 50.62775954,
       50.69643811, 50.33752493, 50.3472055 , 50.24580046, 50.66418716]), array([50.15186178, 50.40906825, 50.37296399, 50.09447515, 50.21245828,
       49.48588592, 50.6576138 , 50.63095987, 49.8605737 , 50.45419453,
       50.05615764, 49.55736365, 49.83256933, 50.66418644, 50.4104945 ,
       50.27040529, 50.4104945 , 49.97292815, 50.21570459, 50.37202855,
       50.37288925, 50.4104942 , 50.65752729, 50.26509731, 50.09269963,
       50.37309775, 50.09494206, 49.80687127, 50.65760928, 50.31314228,
       49.29844863, 50.37314096, 50.65760648, 50.30942059, 50.41049389,
       50.28948556, 50.51736406, 50.65752236, 50.45976376, 50.06155952,
       49.03499929, 50.4547968 , 50.55981296, 50.0368856 , 50.40305425,
       49.38479974, 50.6641867 , 50.36749424, 49.98393161, 50.36011997,
       49.77568818, 50.52748574, 50.66418679, 50.58977706, 50.65760881,
       50.61737651, 50.66418679, 50.65760269, 50.21147575, 50.37292366,
       50.02323068, 49.90005734, 50.41049296, 50.66418688, 49.90005734,
       50.30085492, 50.37309125, 50.21570159, 49.99473611, 50.65157892,
       49.55729695, 50.66418698, 50.66418698, 50.65683609, 50.37314552,
       49.83300859, 50.64577264, 49.60464154, 50.09495874, 50.21570097,
       50.66418707, 50.66418707, 50.09493926, 50.61584977, 50.37315048,
       50.5828216 , 50.0949583 , 50.65752419, 47.16199429, 50.48354887,
       50.21569969, 50.40714283, 49.78519071, 49.93777436, 50.37309793,
       50.0948936 , 50.65760297, 49.70505619, 50.66418716, 49.93148266]), array([50.61753687, 50.40747807, 50.37313838, 50.09495151, 50.30406867,
       49.29899841, 50.41049479, 50.65438675, 50.23860558, 50.09470266,
       50.50912319, 49.98264345, 50.4104945 , 50.4104945 , 50.05664104,
       50.21570459, 50.21331664, 49.87741145, 50.65759719, 50.55133593,
       50.65750463, 50.21570401, 50.65762037, 49.82316465, 49.82316343,
       49.43018849, 50.05911539, 50.66418653, 50.64402118, 50.57823815,
       50.46899421, 49.40827171, 49.30844591, 49.8231361 , 50.41049389,
       50.6678399 , 49.83256771, 50.65759896, 50.65760576, 50.41049389,
       50.41049359, 50.41049359, 50.40939707, 50.58405016, 50.41844949,
       50.37315361, 50.37314076, 50.65760696, 50.05663859, 50.37314848,
       49.93709065, 50.12044762, 49.57145411, 49.64552034, 50.4083741 ,
       50.43642367, 50.11233414, 50.59536066, 50.29784928, 49.59329758,
       50.05663689, 50.64581551, 50.09021652, 50.09495277, 50.32076428,
       50.21063791, 50.64113537, 50.25789169, 49.79559734, 50.09496057,
       50.39544337, 49.77399829, 50.36605966, 49.2352332 , 50.41049264,
       49.73700698, 50.57950498, 50.65757886, 49.56688982, 49.49869895,
       50.59540581, 50.65760565, 50.66418707, 50.41049231, 50.66418707,
       50.66418707, 50.66418707, 49.23503712, 50.53363903, 50.21570033,
       50.66418716, 49.76929341, 50.60957935, 50.37155459, 50.41049198,
       50.40547111, 50.04858723, 50.41049198, 50.4038441 , 49.97904658]), array([50.21302068, 49.93337522, 50.66418636, 50.05664184, 50.21570517,
       50.40420874, 50.39793738, 50.32644089, 50.27011523, 50.66418636,
       49.86576   , 50.37298154, 49.70018969, 50.65760096, 50.38091536,
       50.62316341, 50.56894785, 50.00126829, 50.3729725 , 49.28969025,
       50.65714818, 50.21145615, 50.65759819, 50.62712601, 50.09497069,
       50.4104942 , 50.65756651, 50.08800576, 50.66418653, 50.09450648,
       50.65754792, 49.04637457, 50.66799431, 50.25170203, 50.29195768,
       50.27169793, 50.66418662, 49.68136484, 48.70098872, 50.37315616,
       50.6679841 , 50.21570282, 50.60537845, 50.3729911 , 50.6641867 ,
       50.59199162, 49.58526972, 49.59329906, 50.12136945, 50.37309603,
       50.38349111, 50.66418679, 50.41049328, 50.6572535 , 50.64392367,
       49.71900395, 50.09496986, 50.46917715, 50.64554029, 50.66418679,
       50.37035039, 50.21570159, 50.66418688, 50.40680755, 50.21570159,
       50.65760619, 50.09494515, 50.41049296, 50.21570159, 49.90005734,
       50.58223726, 50.21570097, 50.04903882, 50.0946132 , 49.90005625,
       50.65754856, 50.33243414, 50.66418698, 50.09495317, 50.30956602,
       50.13763806, 49.16018401, 50.66418707, 50.66418707, 50.25697096,
       49.29519352, 50.42408262, 49.24127997, 50.27392735, 50.50557811,
       50.05663425, 50.41049198, 49.900054  , 49.55734444, 49.39194219,
       50.10508385, 50.54811018, 50.21569969, 50.1412386 , 50.37297769]), array([50.31609779, 50.40668715, 49.29910097, 50.66418636, 50.41049479,
       49.32954437, 49.79355311, 50.08049145, 50.65747773, 50.0834566 ,
       50.40568864, 50.61453816, 50.37314409, 50.64213512, 49.98387893,
       50.4104945 , 49.82315102, 49.66463052, 50.44866872, 50.66418644,
       50.10464582, 50.36275   , 50.66418653, 49.82306489, 50.4041664 ,
       50.53483914, 49.36216198, 50.37314601, 49.40453641, 50.50622659,
       50.01818433, 50.09049677, 49.80822816, 50.03963722, 50.41049389,
       50.37313589, 50.08624067, 50.65752348, 50.54587254, 50.58215173,
       50.66799435, 50.57835834, 50.6641867 , 49.84498759, 50.23377927,
       50.22282596, 50.65752664, 50.6461975 , 50.21570282, 50.29747054,
       50.24160768, 50.59328951, 49.83727997, 50.65739325, 50.60541958,
       50.40767186, 50.43269114, 50.66418679, 50.21570221, 50.4700525 ,
       49.81883477, 50.52687427, 49.11995855, 49.52104123, 50.66418688,
       50.06029287, 50.1929388 , 50.52116885, 50.65752304, 50.65755689,
       50.21570097, 49.53937026, 49.50767086, 50.5828622 , 50.49177216,
       49.82312549, 50.40722101, 50.37300411, 50.41049264, 50.21570097,
       50.09469627, 50.66418707, 50.40443078, 50.37297214, 50.62334716,
       49.22512771, 50.14966045, 49.82278389, 49.90718879, 50.05663514,
       50.30117986, 50.31646795, 50.34571775, 49.88233981, 50.37141601,
       48.56347205, 50.15265274, 50.37291604, 49.58525576, 50.05663425])]"
30,0.898,51,"[array([55.49201744, 54.780113  , 55.10353778, 57.03275755, 55.31348736,
       54.13864942, 53.94081873, 56.44471259, 52.4784704 , 51.44307776,
       57.97133066, 54.8833372 , 53.90254068, 49.48358188, 49.67974155,
       54.36893587, 51.74125507, 57.07010446, 56.08041819, 49.59334705,
       51.61181255, 53.95688073, 52.99339931, 55.42216685, 49.99950904,
       57.91463598, 52.23459759, 55.36120088, 55.36370696, 57.2946119 ,
       53.22359118, 55.38742816, 55.39392508, 50.10993169, 52.37961325,
       55.36747375, 52.89118612, 46.50607386, 54.3023339 , 57.49711305,
       53.45411121, 55.7956642 , 57.73684946, 58.16012896, 57.03651072,
       54.16678409, 46.50607208, 50.10239587, 57.00113782, 58.08747235,
       57.40981825, 55.38405212, 48.61668677, 52.87524742, 55.3754658 ,
       50.07157046, 50.90723747, 52.5093273 , 58.14626795, 55.40096571,
       56.44922358, 55.39462432, 52.50295862, 54.8021842 , 57.04327841,
       57.83612398, 54.80006935, 48.04797227, 57.36198108, 54.18263008,
       57.23196309, 53.42781519, 54.10312338, 55.58981996, 55.39536416,
       52.56085683, 52.51347449, 57.99613094, 55.42705991, 50.0878447 ,
       56.53397815, 57.44997838, 58.39913469, 53.12410652, 55.37685863,
       57.43106006, 55.1747742 , 51.19689163, 55.73468792, 56.93239574,
       53.52669185, 54.18359211, 48.16369732, 58.78675899, 56.66832157,
       58.06237445, 51.54626297, 55.9462385 , 55.37102963, 55.39555938]), array([55.33946745, 54.49828432, 55.36976298, 45.412092  , 57.17184355,
       57.10653138, 55.34290346, 55.95190249, 55.49201968, 56.80141897,
       55.39901945, 57.23243927, 54.92598553, 57.7193219 , 55.42213383,
       56.97241312, 48.0402948 , 49.39780736, 50.07556089, 54.3405826 ,
       50.19775392, 58.11447007, 56.83349005, 50.70007159, 56.93496562,
       51.61346523, 58.14768304, 53.01944111, 55.3655436 , 53.44616631,
       57.29155489, 54.26812396, 51.76795141, 54.8604622 , 53.65389711,
       57.27150752, 57.95277772, 55.36216958, 56.74767889, 57.96287819,
       52.51507444, 57.02690872, 57.53334791, 52.46251905, 52.46793423,
       55.51853945, 53.06312971, 55.15668483, 56.22426487, 55.39664869,
       56.21232139, 55.30762395, 56.5308744 , 55.36035489, 52.56115564,
       58.19531601, 55.35970148, 55.35915375, 50.85759541, 55.33207049,
       52.20053184, 57.17363438, 56.90097081, 49.47844747, 49.89015274,
       54.12990872, 55.34316693, 52.52608473, 57.70126557, 55.10627088,
       55.24411833, 51.22373395, 52.42902421, 58.33966566, 50.06728249,
       50.17863704, 52.45948461, 48.06001437, 56.98136965, 51.36834786,
       52.52159117, 50.69782311, 50.08640867, 50.73005646, 57.74634007,
       57.81345887, 52.47920497, 56.80511524, 56.73514826, 57.21636371,
       56.90454804, 52.43820764, 52.46039884, 52.46494403, 52.47329785,
       55.31653803, 55.36640784, 51.81311423, 51.56407062, 52.48941607]), array([55.3120284 , 55.38211193, 57.29657132, 55.36552813, 48.06252592,
       55.3641641 , 53.33691936, 54.53047296, 48.4456257 , 55.94267801,
       55.40802108, 57.85712197, 46.84103389, 55.35596624, 55.53324696,
       58.18990378, 52.47789131, 52.18736662, 52.4616346 , 50.10504993,
       56.97189954, 52.44865913, 58.77124027, 52.44373226, 55.37675626,
       57.06699603, 55.40059189, 50.32563271, 51.51079598, 57.07092774,
       52.56754194, 55.36366375, 57.7033611 , 57.07326135, 55.22566228,
       58.07753069, 55.35904797, 50.07442694, 52.46976467, 55.42400336,
       52.50761152, 53.82228137, 57.00597863, 50.10036776, 52.45433578,
       56.3443849 , 48.8877049 , 55.38145741, 55.36368345, 58.99638002,
       57.31839163, 58.12274983, 51.32421931, 54.71784606, 58.18220135,
       58.28196641, 55.34544855, 55.35881189, 48.96149414, 56.77695403,
       57.68576024, 55.3913962 , 55.43878619, 49.70388533, 52.45207547,
       56.96033731, 58.34707776, 48.03676725, 48.06045419, 57.06833209,
       55.73129622, 56.54416471, 55.3310536 , 55.36798123, 57.28975107,
       52.46930677, 46.25084283, 52.49808353, 52.38381663, 55.32885373,
       52.4746304 , 55.62850936, 50.25278506, 57.87539821, 50.90324529,
       55.42087402, 54.23833168, 57.82673013, 49.34162934, 49.76390563,
       57.0803506 , 54.64275948, 59.09493247, 57.10315164, 56.77882692,
       45.0302848 , 48.05710956, 55.32460259, 55.777674  , 55.40464183]), array([56.29183452, 55.97639475, 48.45064942, 55.41613796, 50.36805182,
       54.57523371, 50.05720033, 54.40398035, 58.2460725 , 55.40395389,
       58.38646544, 54.47324109, 54.51947717, 51.85081341, 50.62570786,
       54.46158693, 54.30841443, 52.48870833, 52.98543807, 56.28057878,
       55.34419706, 55.02548524, 55.37079567, 53.90798077, 57.06222843,
       55.27986276, 56.25887094, 58.57996719, 50.08025528, 51.28711719,
       54.09921836, 55.38414873, 55.34279855, 55.38842543, 48.01646167,
       55.40064328, 49.49365403, 55.36002302, 58.02235507, 55.5752829 ,
       55.43529869, 56.57683959, 53.71930379, 48.45733675, 50.46802841,
       52.91186735, 55.8968604 , 53.61926309, 52.48996968, 58.11081656,
       46.88244324, 50.1089787 , 57.75617654, 52.52737855, 58.47945252,
       52.53276186, 54.29213568, 55.39217281, 53.63289716, 49.78570577,
       56.56033191, 55.40357309, 57.10040688, 58.9393186 , 46.50617492,
       52.34602853, 54.11443022, 46.88790924, 49.67142596, 55.91375536,
       53.74624207, 57.00433673, 52.48033396, 58.15037645, 50.08992427,
       54.24959269, 50.09493798, 57.1678534 , 57.86962652, 57.37903132,
       54.12836206, 57.42509674, 57.58912701, 56.60341292, 56.91870463,
       57.52738893, 54.9670987 , 49.69929671, 46.50617119, 48.06251056,
       55.48611453, 53.88224417, 50.07993634, 55.40004387, 58.10628015,
       53.34027295, 54.30557193, 55.39413359, 49.75399427, 57.1919055 ]), array([53.65148368, 55.92062149, 46.50618549, 55.35296903, 54.6818805 ,
       55.4293706 , 52.47056621, 53.21532431, 57.96603429, 49.93427313,
       55.39745715, 50.77073903, 50.08679458, 58.56219019, 52.45143798,
       52.52541916, 48.05476556, 54.41165683, 50.06827487, 58.2235307 ,
       57.62626379, 50.05863711, 55.48425697, 55.34050953, 57.15092593,
       55.47837628, 50.91092017, 53.90204448, 54.41538219, 49.7856081 ,
       55.4355621 , 57.11962285, 57.94361324, 55.4467857 , 57.20416123,
       53.86398054, 52.48700144, 58.21313605, 54.41470233, 51.09332201,
       57.41766469, 55.30378966, 55.34370458, 55.33880746, 49.60736044,
       52.51752845, 58.66953772, 55.380722  , 57.0597655 , 50.96849222,
       57.3886436 , 53.41170122, 52.49416919, 58.1175758 , 51.76299596,
       52.46390055, 53.49288225, 57.81230478, 55.25446966, 59.80800732,
       48.82560118, 57.0008898 , 52.47441371, 58.07695407, 52.72572164,
       50.06703695, 55.37745985, 58.59574665, 47.48646759, 54.38108563,
       54.08983424, 52.4253658 , 52.46999019, 55.34512926, 49.48542383,
       57.53963145, 53.78617268, 52.49244422, 57.67740922, 57.14340237,
       52.07141998, 55.03420963, 55.13596372, 57.14349533, 54.39352823,
       54.42116078, 50.50595684, 57.43690306, 55.49008466, 50.0525415 ,
       48.05144475, 52.5218889 , 57.02253418, 57.31015727, 52.96054211,
       57.0151834 , 52.21546077, 55.33727887, 52.48724137, 47.89769861])]"
