angles,ipr,los_count,distance_cpa
2,0.994,3,"[array([52.67752734, 52.85670302, 52.93868949, 52.58481509, 52.61380306,
       51.66371661, 53.28651937, 51.91033696, 53.28032611, 52.27447094,
       53.01130773, 53.28651991, 51.66371461, 52.78697862, 52.61160431,
       53.27097811, 52.83493369, 49.42142229, 53.18097078, 52.62238859,
       53.01130735, 53.27126189, 52.86911175, 52.06171017, 52.80138002,
       52.46661605, 52.93877508, 53.2833755 , 52.46739734, 49.85931623,
       52.2516641 , 52.46782475, 52.93823692, 53.28652119, 53.01130697,
       52.13878842, 53.00806951, 53.27757329, 52.24410198, 52.61537323,
       52.25527152, 53.28125152, 53.00485429, 52.48893934, 53.00942993,
       53.28117412, 53.03036498, 53.28637681, 53.28651996, 53.28652052,
       53.28652083, 51.82733795, 53.28243828, 51.88171117, 53.27656643,
       53.27866389, 52.5702207 , 50.35571564, 52.78547102, 51.89997775,
       52.33080454, 51.95417924, 52.93876103, 52.16456888, 52.29002193,
       53.00779801, 53.10582436, 53.28085788, 52.61136996, 53.28332461,
       53.17883998, 50.56178158, 53.28338432, 53.28649565, 52.8716678 ,
       52.42802832, 52.6137952 , 52.85331203, 52.26357397, 53.00220153,
       52.18693727, 52.40521367, 53.09377193, 53.17910449, 50.6185848 ,
       53.38770987, 50.56522127, 52.85214568, 52.6580486 , 51.44462504,
       53.28347228, 51.62686968, 51.18124167, 53.27713423, 50.1044164 ,
       53.22981806, 53.28651232, 53.27983929, 52.34870771, 50.21694159]), array([53.28791002, 53.01974114, 52.92866695, 52.25854097, 53.28930822,
       52.70271941, 52.21593352, 53.29138576, 52.83880858, 52.62314649,
       53.01405603, 53.27782632, 50.16120149, 52.94486876, 52.7422226 ,
       52.61800176, 52.9452424 , 53.28478799, 51.99514545, 52.17329412,
       53.01961901, 53.01494552, 51.26164355, 51.38494496, 52.81081672,
       53.27054695, 53.17118675, 52.74850823, 51.98763128, 53.0197404 ,
       52.41204823, 52.81081596, 53.29373014, 53.27780526, 53.01835648,
       52.90891884, 52.38258647, 51.87182898, 51.81652641, 53.29373158,
       53.00932942, 52.86073423, 53.11611002, 51.65332284, 52.17241604,
       52.61794468, 52.73843814, 53.29373142, 53.21818412, 53.01250528,
       53.27786796, 51.38019422, 53.15017516, 53.17534195, 52.368615  ,
       51.80851618, 53.29372937, 52.35914937, 52.49457535, 53.2778103 ,
       50.45542265, 52.81708997, 52.8108136 , 53.28478907, 52.74541212,
       52.16561172, 53.27779117, 53.28416548, 53.28869316, 53.12503179,
       53.27786625, 53.20747707, 53.0164147 , 52.74192575, 53.28498557,
       52.94520772, 53.29372968, 53.29261358, 52.28719481, 53.10772181,
       51.52012688, 52.2436231 , 53.26840426, 52.18037275, 51.56059702,
       52.19195281, 52.87210353, 53.0136023 , 53.29037668, 52.04762651,
       53.29240296, 52.81081114, 52.86927791, 52.96361229, 53.29373115,
       53.03710608, 52.64062332, 52.35744445, 52.61798843, 51.98014004]), array([52.99891873, 50.97477608, 52.90136207, 52.94596504, 53.0224367 ,
       50.41813131, 53.167438  , 53.02210656, 52.67871882, 53.01845402,
       52.25685317, 53.29512511, 52.32415779, 52.81451854, 53.22709303,
       53.27856861, 53.27857958, 53.01853363, 52.67969275, 53.00348113,
       52.91004256, 53.29512993, 51.89966736, 51.98083159, 52.96269104,
       53.28859827, 53.2835251 , 52.46884336, 53.02243597, 52.72534491,
       53.18899546, 53.2309549 , 52.81474819, 53.02168822, 53.11534736,
       51.98048787, 52.81451703, 53.01576922, 53.1272098 , 52.20597606,
       51.30677849, 53.29462287, 50.48643374, 53.01607304, 53.01550408,
       53.28719181, 51.19202612, 53.0196764 , 52.82088035, 53.01954714,
       53.29512156, 52.25808944, 53.11724251, 53.2913727 , 52.72575808,
       51.29128563, 53.26410717, 52.62680669, 53.17658657, 52.29632063,
       52.31048686, 51.80638035, 53.0121565 , 52.77909417, 52.2755981 ,
       51.1577224 , 52.62680554, 51.58905841, 53.14845015, 53.10532409,
       53.15434562, 52.18803655, 51.89428618, 53.29017031, 53.29513203,
       51.85821131, 53.08476266, 52.59826069, 51.83139375, 53.29512722,
       51.94246579, 52.47864909, 53.19166578, 53.28670772, 52.89319866,
       52.95908332, 52.21529223, 53.09954359, 52.26832145, 50.65849141,
       50.67524272, 52.25683879, 52.04979029, 50.75731856, 53.28528933,
       53.28252037, 52.25632006, 52.81451225, 52.01769869, 53.0831347 ]), array([51.01322982, 52.65217359, 52.33596954, 53.29628855, 51.62260661,
       52.50355029, 52.51595935, 51.89621588, 53.28535361, 51.23219134,
       52.58336441, 52.26050716, 53.02520139, 52.75452973, 51.85806258,
       53.16431878, 52.30996567, 52.8996421 , 53.02263145, 52.75109525,
       52.6603256 , 51.64725137, 53.02330396, 51.5711888 , 53.28436477,
       52.1267452 , 53.29181205, 51.8150351 , 51.43447127, 53.296599  ,
       53.02034187, 53.2904888 , 52.79848369, 52.00820191, 53.02135373,
       53.02520065, 53.08041495, 53.2884538 , 52.11044191, 52.72160578,
       53.02520027, 52.94836718, 52.22060551, 53.13924765, 52.96340802,
       52.11598905, 53.29186793, 51.23588794, 53.02520027, 51.30965669,
       53.29403251, 52.85844013, 52.81827855, 53.42021465, 53.23907388,
       53.02519989, 52.6535971 , 52.2968186 , 52.63053379, 53.29217718,
       53.06021557, 53.02513577, 53.29541479, 51.21650905, 53.22684848,
       52.73450927, 52.04884925, 52.40542491, 53.13404113, 53.01874569,
       49.10429161, 52.81038199, 53.14543738, 52.2884541 , 52.0554643 ,
       51.81789354, 52.44459826, 52.6305315 , 52.7288072 , 52.43951642,
       53.16416879, 52.63053033, 51.89610414, 52.92624165, 52.2976638 ,
       52.18934742, 53.20732817, 51.9815507 , 51.80858126, 52.38776733,
       53.29658916, 51.50960705, 53.27810863, 51.72831655, 50.89967234,
       52.77280106, 53.01583023, 50.94459658, 52.1506378 , 53.28518103]), array([52.08995896, 52.49194204, 51.61520976, 53.02452728, 52.86185784,
       52.38878954, 53.28783824, 53.22865725, 52.88232834, 53.0280363 ,
       52.5248964 , 52.26525579, 52.90010326, 52.7081713 , 52.29133387,
       52.13766575, 53.01962643, 52.82207527, 53.27998301, 51.22593392,
       53.29280328, 53.27510032, 51.83159183, 53.02173355, 51.51092427,
       52.52580766, 51.5450667 , 53.12133224, 52.62028271, 53.29813854,
       52.80219365, 52.43733783, 51.36688676, 53.02598168, 52.44832495,
       52.8987402 , 53.20094704, 52.93455412, 52.29730056, 53.29814006,
       52.70875723, 51.48353176, 52.44832353, 53.2981317 , 53.29813797,
       51.97605396, 51.90148146, 50.48655107, 53.2907106 , 51.84030526,
       52.77049021, 53.00324016, 53.14029601, 53.28009575, 51.80943769,
       52.97325223, 52.04961095, 51.9969041 , 51.2214598 , 52.70796222,
       53.02344936, 53.04985653, 52.97206326, 53.26290833, 53.19484643,
       50.43175556, 52.76916402, 53.29204235, 53.18216682, 53.28017032,
       53.02803371, 52.20318376, 53.0697534 , 51.94499862, 52.57321463,
       51.64034377, 52.06321614, 50.7746769 , 52.93283202, 51.35337051,
       53.28018893, 52.44631991, 53.11197096, 51.86169695, 52.0086925 ,
       53.02209129, 51.35673351, 53.29653866, 52.94732856, 52.82206991,
       53.29814032, 53.28012043, 51.81700085, 52.62020785, 52.29850002,
       51.68950136, 52.29850115, 52.29821359, 51.94101817, 51.56613639])]"
30,1.0,0,"[array([57.70254152, 61.59417961, 57.19924069, 59.7349942 , 68.14839035,
       61.06361193, 62.67112851, 59.35889079, 61.16996949, 67.10220079,
       52.22174362, 61.08113708, 64.05817292, 67.11917412, 62.36746609,
       67.70619394, 69.59314047, 68.76650817, 71.41177288, 60.03014906,
       61.50229182, 65.11114303, 67.03401517, 56.05200227, 63.8977898 ,
       60.70668182, 66.66780221, 68.50512719, 56.85976341, 58.37552972,
       66.08251374, 66.89725333, 64.61871562, 63.15491258, 66.64518701,
       61.76620035, 71.4411216 , 66.44330024, 73.00003297, 65.62868943,
       63.14122163, 54.420698  , 64.71018574, 67.05400876, 62.43493042,
       59.92060904, 63.99321165, 63.09307081, 75.25149083, 61.71841142,
       54.10027717, 64.03322502, 66.75038653, 58.29821762, 67.34256697,
       62.94621255, 66.49466754, 71.38621226, 66.59332293, 59.50958015,
       66.75601747, 62.96325889, 64.90029757, 63.08915556, 63.23988616,
       58.43044077, 65.0260813 , 57.11484236, 57.79318702, 60.14783146,
       56.74840002, 58.33204239, 61.48586764, 66.2317379 , 69.53542344,
       63.9122265 , 65.7564048 , 65.12989871, 55.83894505, 65.4203666 ,
       60.22946832, 69.13669585, 63.88699892, 61.39985164, 67.52453179,
       59.61693959, 75.30480944, 76.79543444, 58.95497137, 63.30099731,
       65.53128675, 67.82426657, 59.78515661, 61.97002954, 62.59294714,
       60.64123361, 62.66481867, 57.57726021, 63.21733207, 74.51668391]), array([65.77977811, 67.2444615 , 66.36872787, 65.30064673, 65.65928434,
       92.79985716, 60.57513917, 55.80125922, 58.41622821, 62.76879845,
       57.73415894, 62.8626352 , 60.18211212, 63.6773466 , 59.76816107,
       61.03507511, 66.02977157, 69.8632002 , 65.77768671, 68.45734307,
       57.69095476, 58.52338055, 68.69967282, 63.3191501 , 64.57145346,
       62.94966687, 62.81294151, 56.1726977 , 62.16286849, 62.54404336,
       64.34115669, 68.24923998, 61.0615717 , 58.58149374, 61.07003987,
       63.60428415, 63.97709442, 62.48695126, 60.35957766, 68.87277547,
       64.39532737, 64.05515835, 66.3277251 , 64.11281413, 61.3566033 ,
       65.19237097, 69.94188396, 70.69771086, 58.17395427, 51.99545116,
       61.86748636, 57.87081114, 62.22514879, 66.34934432, 58.61070559,
       59.60292355, 60.7203702 , 62.3091738 , 65.51576883, 59.74857377,
       64.56910548, 73.43484344, 63.01469096, 59.19752169, 63.62447773,
       71.20411828, 54.27160372, 56.5417464 , 60.40289765, 56.89937166,
       59.77941356, 69.54596958, 61.30364395, 67.32457855, 70.06356938,
       65.35014554, 65.79172692, 67.17370203, 67.21900939, 60.97580203,
       63.54393197, 62.25704766, 52.5187346 , 65.41820529, 62.0436925 ,
       59.37836072, 61.29577075, 66.0373344 , 59.79015148, 70.48149065,
       71.72078588, 59.65086152, 67.18454147, 59.46471083, 68.19274777,
       64.75552461, 65.33538673, 57.1936426 , 54.78689532, 70.72862503]), array([72.62144384, 58.27473935, 60.17271239, 61.26791499, 68.94182089,
       60.88807135, 66.47328783, 62.22447902, 60.77530331, 63.8859588 ,
       62.79009717, 66.60450731, 60.13304013, 62.07470136, 67.16585991,
       64.25220092, 64.15532012, 56.01918828, 56.50841763, 75.64351606,
       66.93800204, 61.94167611, 69.15704741, 66.52035589, 67.48111088,
       62.63928853, 59.6332255 , 60.62125062, 60.22493696, 63.52479458,
       70.89885891, 69.91945357, 59.68273975, 74.86589301, 60.32257315,
       60.72308244, 63.245256  , 59.37128686, 60.28736701, 62.08976152,
       59.99560026, 65.67286414, 60.29717752, 55.2369068 , 71.22951925,
       66.06851317, 61.9596724 , 62.10587891, 63.83009317, 64.72407196,
       62.6150489 , 64.55754999, 57.60874998, 60.51162425, 76.12990119,
       67.88845473, 56.66830078, 58.97084194, 68.59301157, 64.10369879,
       62.32389998, 64.74182473, 59.32889977, 59.36502205, 71.70245235,
       65.115141  , 66.22138823, 58.18136793, 62.7436796 , 62.52638865,
       56.78463609, 70.97935089, 60.12589053, 58.64936777, 56.9129492 ,
       66.69610058, 61.55627052, 79.73381064, 62.16998639, 60.39895401,
       59.78818649, 60.72800667, 70.68774123, 67.72290483, 57.66085178,
       59.71763677, 69.63001874, 65.39500125, 62.03003696, 61.49969555,
       62.83268715, 56.5150432 , 67.43258962, 65.27727098, 63.27292668,
       60.881271  , 64.13926354, 52.59431499, 56.05360161, 75.94617094]), array([61.5156098 , 63.77332227, 70.01804582, 60.30776449, 61.41105368,
       67.07637281, 64.05430571, 58.15227679, 63.04556647, 56.30866854,
       63.20749446, 62.13297173, 70.29700353, 63.24125551, 67.36695273,
       69.49285926, 62.16658112, 67.72881577, 57.7500852 , 57.46161093,
       65.93686007, 66.31319457, 58.80624051, 60.48546744, 73.26418839,
       67.52364162, 76.54403323, 57.1303075 , 62.24749979, 64.22094194,
       60.45066648, 68.80831192, 69.22950926, 66.07728708, 63.11962276,
       61.4692295 , 66.53877005, 62.47794015, 63.12613681, 55.98602064,
       57.65767656, 65.04707238, 60.9295054 , 64.63373995, 61.68332188,
       67.21681948, 63.48760256, 66.31972775, 62.96014564, 61.79983041,
       59.42840028, 64.43962175, 65.20423266, 57.1197114 , 58.61701484,
       60.71812552, 65.11757102, 62.03056585, 66.74532501, 74.33365069,
       62.51122268, 65.78796441, 55.05970145, 62.89714205, 55.11194785,
       65.98686274, 63.76999587, 68.50683111, 64.79041584, 57.90045689,
       58.44962214, 66.15251847, 58.88081696, 60.07335762, 58.22744912,
       61.09707347, 58.55673116, 60.20149433, 63.90872856, 62.42353453,
       60.44359486, 65.40460846, 68.4943298 , 59.88014569, 60.84895385,
       59.98844053, 78.63409535, 66.92716378, 61.54173455, 62.11373629,
       58.84602593, 56.95682817, 70.95666194, 74.86444823, 65.10328258,
       68.35332257, 68.92591321, 74.40511236, 62.00123583, 69.32787161]), array([61.16388378, 55.50511291, 62.07060822, 65.91189153, 56.56628347,
       66.47242834, 63.19754196, 69.60024557, 66.28030115, 70.80853933,
       63.67771816, 65.57448725, 53.44234868, 58.85526244, 57.5261639 ,
       64.66313567, 62.4681738 , 64.31832525, 68.31439853, 64.64721705,
       66.24043075, 57.32672057, 62.14138967, 65.8368821 , 57.27874357,
       59.80955713, 69.8133619 , 57.13021089, 60.28640393, 63.62690645,
       60.89315114, 71.92217131, 61.13575592, 63.08297201, 64.13583906,
       62.14550379, 64.94111076, 62.1350002 , 68.51394274, 64.75037979,
       57.31266906, 64.48905535, 62.74306532, 64.05566938, 72.54766198,
       64.21064474, 57.9661478 , 60.0348006 , 62.71440245, 62.65827701,
       71.76933667, 56.0441374 , 61.49070365, 66.67122342, 61.94139381,
       67.94956168, 54.42668741, 63.68656678, 66.93621401, 61.26287301,
       56.04144399, 64.79596529, 59.34231639, 69.5472596 , 63.68464577,
       60.0315958 , 61.21138922, 70.26672971, 64.0817307 , 63.46313359,
       61.85792295, 56.5582957 , 54.60629641, 66.35656706, 66.89731337,
       68.70564823, 72.5889116 , 66.09316186, 65.20481968, 69.65520956,
       62.1783036 , 63.64901517, 62.12839467, 63.92213597, 64.08391744,
       67.17158194, 54.65006465, 67.32526666, 66.86322296, 67.45241069,
       78.97445253, 59.55089709, 58.88168887, 62.39683201, 61.62619349,
       74.72211626, 66.86960529, 62.42548834, 64.70489539, 61.05069034])]"
