angles,ipr,los_count,distance_cpa
2,0.986,7,"[array([52.39092   , 52.37327043, 52.715479  , 51.79695167, 50.34777157,
       52.71420008, 49.98063591, 52.72175077, 51.48471473, 52.72619262,
       51.35362577, 52.24200869, 52.45157851, 51.98098529, 51.59425232,
       51.87976662, 52.39074851, 52.03789592, 51.21101848, 52.35649316,
       52.44970388, 52.45160504, 52.00125733, 52.13154888, 52.72335339,
       52.15268228, 52.062964  , 52.72446952, 52.05995042, 51.32745124,
       49.18303544, 52.71430771, 52.39103596, 52.71430903, 51.16355393,
       52.2420072 , 52.71958097, 52.72619328, 51.74842055, 52.72095595,
       52.72055748, 52.72034363, 50.76898371, 51.36400433, 51.2745928 ,
       52.3173967 , 52.72619421, 52.71431723, 52.71840211, 52.24200644,
       51.4487394 , 51.75366142, 52.72195898, 52.16213042, 52.72215249,
       52.72144379, 52.71614358, 51.94366696, 52.69756425, 51.00760384,
       52.72618665, 52.71272065, 52.24200489, 52.45160349, 51.65517838,
       52.714078  , 52.23824241, 52.71556107, 52.72288684, 52.72619443,
       50.48539588, 52.45160309, 51.7449968 , 51.63437537, 52.20973088,
       48.01624143, 49.85834788, 52.44945372, 51.70146358, 52.71421557,
       51.76104762, 51.91530709, 52.45160268, 52.42218898, 51.29921841,
       52.53370787, 52.72618791, 52.72615546, 51.95037453, 52.72619345,
       52.30532483, 52.72507028, 52.71966263, 52.53097734, 52.05994266,
       52.44764381, 52.7261945 , 52.71555212, 52.72129125, 51.49762085]), array([49.70059387, 52.24569663, 52.13561555, 52.72042373, 51.84881933,
       51.30600423, 52.3958633 , 51.85327246, 52.73065515, 52.45840245,
       51.89791859, 52.72835443, 52.37999051, 52.73286119, 52.6366529 ,
       51.09569923, 51.77545161, 51.84021477, 52.45409131, 51.69272466,
       52.06880987, 51.71014018, 52.25637317, 52.06880987, 52.72755083,
       49.43116923, 52.52562118, 52.4063717 , 52.72360275, 51.99861754,
       52.31862333, 51.90060339, 52.66964394, 52.2410877 , 52.06880881,
       51.44213051, 52.72662937, 52.72047996, 52.72047377, 51.0748144 ,
       52.72040658, 52.51925173, 52.11145214, 52.25096011, 52.73193228,
       52.25096011, 52.73286126, 52.01371891, 51.8885268 , 51.8885268 ,
       52.73186538, 52.39702362, 52.7204469 , 52.69280112, 51.35454628,
       52.06880665, 52.45943879, 51.31254623, 51.44764035, 52.07900583,
       52.25095857, 52.45062722, 52.45945429, 51.26891892, 52.45336066,
       52.06880555, 51.11254171, 50.95260026, 51.71013343, 51.75219931,
       51.88852254, 51.78190971, 52.33322638, 52.39695965, 52.7189011 ,
       52.45769732, 52.25095778, 52.45370558, 51.84393584, 52.72952342,
       52.39135588, 50.6499912 , 52.73285896, 52.45615529, 50.81890459,
       52.22374704, 51.88852108, 52.06880329, 50.0216214 , 52.25095698,
       51.98166779, 52.04375532, 52.72048802, 52.73202145, 52.54918237,
       51.88639565, 52.45653944, 52.45607856, 52.72201382, 52.73286225]), array([50.84676048, 52.71983237, 52.70567658, 51.44057619, 52.45604349,
       52.34392325, 51.7134543 , 52.25437924, 52.07963209, 52.73374423,
       52.39747855, 52.45999079, 52.0796495 , 51.76741308, 51.89187723,
       51.29763528, 51.66882225, 52.45578991, 52.58940036, 52.39361702,
       52.1696304 , 52.09089331, 51.46067188, 52.25437779, 52.4578299 ,
       52.45568151, 52.25437779, 52.72794153, 52.70516107, 52.53559426,
       52.46089617, 51.72409782, 50.36386398, 52.07219027, 52.62271943,
       52.72080121, 52.72859693, 51.49775562, 52.25437705, 52.21217362,
       51.76569709, 52.73388156, 52.59640362, 52.42957016, 51.46029792,
       51.31826688, 51.16033755, 52.46173879, 52.16622896, 52.54530344,
       52.34905438, 52.23827484, 51.85638741, 52.46018768, 52.72952941,
       51.03957244, 52.67665955, 52.72567464, 50.95038112, 52.50312519,
       52.64770796, 52.72481459, 52.72100052, 52.72103828, 52.04673065,
       52.05994926, 51.71025883, 52.73127753, 51.76742005, 52.72090316,
       52.25437399, 52.72792124, 52.72099168, 51.95688146, 52.72209133,
       51.23856881, 52.40494251, 52.5490306 , 52.46055789, 52.18451662,
       52.73388056, 51.94813874, 52.07218478, 52.03880671, 52.07922521,
       51.64129621, 52.72098377, 51.08886016, 51.3884873 , 51.55777161,
       52.12141066, 52.80976901, 52.46173681, 52.48783363, 51.76740893,
       52.07964104, 52.07962254, 52.73115753, 52.2842923 , 51.71343904]), array([52.08002738, 52.73496813, 52.46233852, 52.72986757, 51.15031561,
       52.72095674, 52.72511831, 52.25783342, 51.76745419, 52.72153823,
       52.45673226, 51.9204275 , 52.34260024, 52.07561144, 52.46409108,
       50.28164882, 52.72158224, 51.96822294, 51.56212458, 52.73406345,
       52.72146852, 51.27108496, 52.04351691, 52.73413972, 52.45730846,
       52.47120162, 50.5110227 , 52.73491802, 51.14895671, 52.72795661,
       52.02767575, 52.71180615, 52.29169237, 52.46372743, 50.57837122,
       52.7229629 , 52.67136119, 52.07560936, 52.72111275, 51.00349672,
       51.35873402, 52.25783051, 52.33750833, 52.72162997, 51.71679554,
       52.72646828, 52.72156377, 51.78320607, 52.69558746, 52.73184469,
       52.46408959, 52.46408959, 52.72538844, 52.72154218, 52.4561686 ,
       52.07560723, 52.72363929, 51.96035007, 52.7349694 , 51.2974616 ,
       51.36561779, 51.895254  , 52.4571667 , 52.46408921, 52.40495189,
       51.89428332, 52.24236236, 52.732991  , 51.86276984, 52.46147791,
       52.25782821, 52.25782821, 52.46408882, 52.10047994, 51.2492895 ,
       51.99208827, 51.48496066, 52.73497193, 51.1634894 , 52.73496917,
       51.49916796, 52.3246403 , 52.70889791, 52.66272942, 52.73497063,
       52.27896716, 52.729972  , 51.90015118, 51.62327185, 52.72766616,
       51.9422575 , 52.46408802, 51.74794765, 52.03322408, 51.30846189,
       52.45747095, 52.32880239, 52.73497201, 52.46408802, 52.45712466]), array([52.73256133, 51.44742875, 51.19624626, 51.39756236, 51.90224768,
       51.09860356, 51.53405289, 52.46422698, 52.57357017, 52.72867744,
       52.07908189, 52.19257347, 52.56693826, 52.73612758, 52.4604979 ,
       51.02664988, 52.28183978, 52.57433426, 52.46375732, 52.00669641,
       52.45980787, 52.72219696, 52.31924164, 52.07908087, 52.73338998,
       52.28062687, 52.72289667, 52.01045451, 52.36566564, 51.53970833,
       52.81888066, 50.96141204, 52.26133733, 51.71707819, 51.54360748,
       51.74475855, 52.73612789, 52.73611333, 52.72203931, 52.46650901,
       52.07907877, 52.26133659, 52.73082483, 51.48176477, 52.27355166,
       52.46650864, 52.72170565, 52.08064518, 52.71875002, 52.7302676 ,
       51.63036691, 52.70777549, 51.82658102, 52.46438296, 51.50635799,
       51.74025425, 52.00630917, 52.33988375, 52.3984126 , 52.73112955,
       52.07907662, 52.07989639, 52.72216764, 52.72218988, 52.65476716,
       52.68889493, 52.19585555, 50.86995949, 49.66822379, 52.36740021,
       52.73612716, 52.72338898, 52.73612402, 52.46571024, 52.36141038,
       52.7361211 , 51.65693563, 52.60267348, 52.39868374, 52.68224997,
       52.46650711, 52.73348652, 52.26133354, 52.52197422, 52.72210702,
       51.09888329, 52.49643085, 52.44967913, 51.58383756, 51.76125066,
       52.69118844, 52.06645476, 52.46650671, 51.93725594, 52.72790484,
       52.26133275, 50.23370041, 52.73337342, 51.84117879, 52.26133275])]"
30,0.996,2,"[array([58.33740179, 58.35366385, 59.10704534, 69.58339975, 58.06081363,
       62.81330698, 62.57632032, 64.57756379, 62.77101942, 56.52030797,
       62.06430437, 55.2861778 , 56.05376339, 58.8398817 , 60.85494123,
       54.44112331, 57.38440717, 57.13797849, 65.37885824, 72.29360339,
       60.32433298, 66.368447  , 60.88640761, 57.41805559, 60.50521238,
       58.10564998, 63.26291061, 54.41778329, 60.11001368, 61.56416563,
       60.803899  , 62.20442281, 60.04049695, 60.92488706, 57.25811556,
       64.81845856, 65.67648908, 65.9427594 , 54.84056356, 70.34900326,
       63.59575757, 63.76732812, 49.9362866 , 70.30288485, 62.50735453,
       60.42739263, 62.62066663, 68.58769052, 64.31799806, 59.88604361,
       59.15318476, 61.39267399, 64.53112093, 48.84369664, 67.34481831,
       62.85940556, 61.59558545, 56.59481838, 59.61913472, 58.65440188,
       62.62992575, 57.43352897, 63.47050749, 65.68988974, 65.23019124,
       50.46477358, 63.67276748, 58.15625016, 59.70878855, 62.10857518,
       57.62714459, 59.21301086, 56.08158224, 59.60842772, 60.19622049,
       79.66771231, 62.83501038, 60.68432652, 71.73930801, 73.78091203,
       60.32870627, 53.08494817, 59.57192701, 60.8551183 , 68.64185235,
       60.84515529, 64.34611422, 53.49811566, 65.89531426, 62.00264355,
       66.52965204, 66.50742653, 60.48827786, 58.26637203, 58.37525564,
       58.76232134, 64.35632682, 69.40414944, 64.28714635, 57.61420737]), array([62.18351079, 61.4658522 , 58.06055646, 59.09688607, 56.04506246,
       61.25510919, 63.37487417, 57.96462166, 60.83710425, 58.05244402,
       52.3705835 , 70.48180316, 63.07024549, 55.09935181, 61.62718586,
       62.61901139, 56.89202867, 68.12514524, 55.12481546, 55.10394087,
       64.888599  , 60.77842272, 63.57449025, 62.48441332, 55.45954388,
       57.51201193, 60.72984747, 65.53384415, 66.17356947, 66.48210667,
       62.50553422, 64.22651702, 66.44935986, 59.37290351, 61.56011964,
       62.64763387, 59.0394352 , 72.23494497, 58.64707688, 62.82157265,
       59.53825064, 66.03773574, 72.00274025, 59.19581397, 54.39755705,
       74.74839628, 55.45713802, 56.9311275 , 61.3370377 , 61.69812177,
       61.37013441, 67.60909687, 60.47935715, 61.47413404, 65.1331094 ,
       63.47930159, 66.91209556, 64.1306523 , 65.42202997, 56.60314924,
       65.97216574, 67.42340108, 64.58106746, 62.47908451, 73.19782076,
       55.74768344, 60.78384659, 53.80743137, 62.6526135 , 57.79277186,
       54.46829328, 57.19017523, 60.13970972, 56.63814849, 61.21246494,
       61.1980181 , 65.19074721, 62.53801581, 59.82504003, 71.18174421,
       66.03520308, 66.44628668, 59.44817746, 57.69792577, 65.77033069,
       58.78003427, 61.78075471, 57.08957273, 70.02744254, 62.99858836,
       71.76092994, 60.63309781, 58.70760892, 51.93228298, 56.48328541,
       60.41578089, 58.2634359 , 54.25511642, 60.44717656, 56.92932778]), array([62.86061775, 60.63217436, 59.09862983, 59.84930221, 70.12608435,
       67.09807882, 59.8060642 , 58.09693033, 65.68211163, 57.44846195,
       54.96677253, 56.38211136, 56.43186309, 68.45955104, 67.23787285,
       57.45605562, 58.72496201, 53.64782008, 69.1924579 , 59.66988866,
       71.21914616, 62.36471263, 58.64090548, 62.13713563, 74.08882399,
       59.07222235, 68.39835329, 54.49195426, 64.85932598, 61.15057138,
       63.07263371, 55.34700224, 61.80111702, 61.37857475, 61.1789307 ,
       61.47104964, 60.99121005, 65.0646203 , 64.13276127, 67.8032419 ,
       63.06938615, 57.96971394, 55.84663662, 60.54937112, 57.61312485,
       56.27744008, 59.10183586, 65.12061441, 64.8228404 , 67.93296037,
       63.3342335 , 58.71853141, 68.02170477, 67.84923389, 60.36857632,
       59.55594014, 63.98348247, 59.70422278, 62.6039709 , 54.65084516,
       58.37351467, 63.79399172, 59.78988304, 58.71752085, 57.79253226,
       58.92756848, 60.45665828, 65.22056942, 57.64869703, 56.54132524,
       56.58952782, 63.68196164, 60.6809556 , 55.56118583, 62.26964218,
       61.63351328, 62.82994791, 63.18054711, 60.76208565, 55.4627248 ,
       60.34541858, 68.65386538, 74.85554785, 66.67696514, 58.63902134,
       70.09329918, 56.91246402, 57.75644487, 58.71944279, 56.32122535,
       57.81491091, 59.75967234, 61.54592967, 58.58911783, 58.67094047,
       65.73961162, 65.65649546, 55.23553329, 57.52261191, 67.0343032 ]), array([58.96030156, 72.45007585, 64.15997673, 64.1266755 , 62.98380618,
       60.97339725, 66.88598623, 56.9799626 , 59.57952604, 60.20755364,
       59.41514744, 59.93403865, 71.58982103, 61.23391953, 65.24218418,
       61.86949604, 60.54241305, 62.48847893, 58.91801232, 59.39443869,
       57.14787444, 59.79788688, 64.47249749, 57.16996668, 69.46399604,
       64.93498209, 64.3511737 , 58.64041444, 62.78761834, 62.45882311,
       58.47000839, 55.64372426, 60.03262103, 60.63495895, 60.01203423,
       71.96230955, 55.47964494, 56.81150587, 62.43829582, 59.18077105,
       57.60901232, 63.07473688, 65.30964875, 56.57825815, 63.20538834,
       55.56449815, 59.58426762, 67.81829597, 65.4746191 , 58.98109809,
       65.76562768, 68.65039291, 66.86245164, 57.01077269, 63.52173013,
       63.6862384 , 64.93894942, 60.14188572, 57.71126368, 59.72388484,
       65.60740043, 53.44071709, 56.562122  , 59.58352717, 65.61055298,
       57.10441192, 66.43595816, 61.72020397, 61.91607802, 59.31950406,
       56.51502309, 60.37325483, 58.74119334, 62.88925994, 55.82995671,
       54.1065923 , 63.69489777, 58.10103146, 59.04466231, 54.79607702,
       59.86591844, 59.3305868 , 60.97650766, 64.61413581, 61.56149309,
       66.88484061, 62.55086748, 54.61313457, 57.43727503, 65.64785628,
       66.37752057, 67.23324062, 75.27187876, 67.01867521, 72.89726272,
       62.11142863, 62.93093586, 55.84637392, 62.35280997, 62.06375444]), array([57.11271348, 61.43079958, 69.46149235, 56.61251082, 53.50751478,
       65.40894884, 55.39281014, 68.55197295, 75.25191806, 60.3205326 ,
       66.79034267, 62.10060762, 68.00418308, 59.35417896, 59.8074968 ,
       62.69835569, 56.86268902, 59.45439592, 63.87871904, 64.46749009,
       61.4956552 , 68.01488984, 63.86423663, 54.93568765, 59.02695447,
       59.46726038, 58.58120913, 60.08838434, 62.01851958, 65.00429943,
       63.45514514, 64.5765816 , 66.35785641, 61.15762852, 63.32651501,
       59.16338452, 57.98067318, 54.21229416, 57.16096758, 59.79240419,
       67.16454053, 62.41243589, 61.02740777, 52.07302918, 64.62074849,
       65.49161831, 52.1420387 , 67.42985041, 54.87667525, 68.32444054,
       81.1834225 , 59.73134286, 56.5458672 , 64.27581187, 70.76821231,
       64.36005278, 59.81028687, 61.21610611, 54.46552829, 60.83875238,
       55.92936953, 61.08595048, 58.2858112 , 70.78887724, 64.26788304,
       57.92009016, 55.96560242, 63.44052286, 68.1493798 , 59.10844313,
       60.58270317, 63.41280126, 69.00984402, 64.78664506, 56.25184351,
       57.63817567, 54.85383415, 68.72751639, 61.76656147, 57.83969053,
       54.91405429, 62.78706898, 62.7282767 , 61.39305774, 60.33909799,
       60.5869378 , 60.80604714, 59.9250295 , 62.35751824, 62.63574687,
       56.61632613, 79.39366274, 54.62370028, 57.10684703, 62.39889378,
       51.30796321, 55.26530063, 71.71353241, 61.25578704, 66.06853799])]"
