angles,ipr,los_count,distance_cpa
2,0.896,52,"[array([51.14222494, 50.88738668, 50.62295636, 51.06148788, 50.88629302,
       51.11505495, 49.85772889, 50.48632613, 51.14981048, 50.88490318,
       50.22521656, 51.09057633, 50.68545587, 50.55749439, 50.68207443,
       50.98274068, 50.52041301, 50.88738636, 51.07707532, 49.75408847,
       50.2951488 , 50.88293479, 49.78359221, 49.88788721, 50.46409734,
       50.35781084, 51.14260044, 50.54494249, 49.46854911, 51.14980058,
       50.84823413, 51.01262779, 50.8873857 , 50.52041125, 48.69210714,
       51.14981073, 51.14981365, 50.45930225, 50.86383607, 50.4248919 ,
       50.49516566, 50.43506826, 51.1498068 , 51.11658474, 50.88738537,
       50.05947442, 50.88144651, 50.23854437, 50.88142904, 50.59402211,
       50.01700431, 51.1429084 , 50.45760262, 50.88738503, 50.88738503,
       51.14273086, 51.14981399, 50.68421639, 50.25523412, 51.14978497,
       51.01015913, 50.88738469, 50.84819028, 51.10583047, 49.72767085,
       50.88738469, 50.52010824, 50.20075337, 51.11355062, 50.68545261,
       50.88738434, 51.14838855, 50.8861388 , 51.14980873, 50.84823169,
       50.36439543, 50.30870828, 49.9393003 , 48.84882985, 50.35780505,
       51.14980966, 50.8099197 , 50.5597397 , 50.56484595, 50.84829071,
       50.73492691, 50.97365961, 51.14252165, 51.02129667, 50.96236667,
       49.47738562, 50.26265049, 50.96580084, 50.30650844, 50.88689078,
       50.35780261, 50.88738363, 50.88335235, 50.88738363, 50.70374362]), array([50.68793033, 50.46263692, 51.07627768, 50.71730779, 50.89247693,
       49.58482321, 50.39184862, 50.18437372, 50.69046856, 51.15499475,
       51.14800912, 50.74315103, 50.29904425, 50.4942588 , 49.95716671,
       51.15499554, 50.81361741, 49.90145375, 50.17858256, 50.97518564,
       50.88687037, 50.85338468, 50.85337869, 50.05376392, 50.91739665,
       50.74009641, 51.14811714, 51.14806853, 49.69394766, 49.37862787,
       51.14803654, 50.52535784, 50.87908349, 50.36269036, 50.85338305,
       49.75020747, 49.45544268, 50.28188498, 50.26839742, 51.14803972,
       50.00618603, 49.19817312, 50.25055291, 50.91350793, 51.03563627,
       51.15499586, 50.89247562, 51.127307  , 50.69254166, 50.32231463,
       49.33479696, 48.871943  , 50.19191606, 50.42829278, 50.69046534,
       50.36268805, 50.85463964, 51.147955  , 51.1300439 , 50.99401923,
       49.96611188, 50.52535509, 51.06264387, 49.34848466, 50.69046467,
       50.89187782, 50.85322121, 50.88886353, 51.04001732, 50.69046467,
       49.73593536, 50.51462702, 51.12808073, 51.03354421, 51.14325527,
       50.69046399, 50.79581057, 50.56474758, 50.75554264, 50.27922889,
       50.68858306, 48.96673635, 51.15499546, 51.14803462, 50.68902216,
       49.41935698, 50.89247423, 50.61422486, 50.77731548, 50.89247423,
       51.14806981, 50.70432973, 50.28196761, 50.57303678, 49.96047585,
       50.47828474, 51.15497501, 50.84787712, 51.15499389, 50.71345129]), array([50.3034774 , 50.89247693, 50.18319579, 50.89247693, 49.38549501,
       50.36269369, 49.64032752, 50.89172014, 50.85335142, 49.73590472,
       50.68487329, 50.43273951, 51.15498311, 50.81513994, 50.85338327,
       50.49862874, 50.891908  , 50.45430749, 50.89139095, 51.14291835,
       50.89247629, 51.12935186, 50.56459957, 50.89247629, 50.78425193,
       50.6904673 , 50.8915219 , 50.85335929, 50.57530505, 51.14803764,
       50.56475388, 50.39235027, 51.1334227 , 51.09966251, 50.28211314,
       50.68551819, 50.85317551, 50.12832363, 50.36269036, 50.43296831,
       51.14773941, 51.03440045, 50.52535693, 49.67527628, 51.15499558,
       51.15499567, 50.37558765, 49.88717344, 51.00093989, 50.76278066,
       51.14778804, 50.85336892, 50.32283728, 51.15449074, 51.15499355,
       50.69046534, 51.14812067, 50.51190843, 50.52535602, 50.79856181,
       50.76593445, 50.89247494, 50.88875411, 50.86380856, 50.99560075,
       50.56475649, 51.13742625, 50.89247494, 50.90199263, 51.14803765,
       50.50276885, 48.96594784, 49.73646374, 50.6436477 , 49.93005184,
       50.8638325 , 51.14810437, 51.1481152 , 51.12846412, 50.85338986,
       51.10770949, 50.68859864, 50.77470894, 50.68944802, 50.71792333,
       50.67653102, 50.19876662, 51.15499519, 50.28154626, 51.14800882,
       50.36268324, 50.84904869, 50.87422816, 51.05872291, 51.14237374,
       50.89077643, 51.14810249, 50.69313915, 50.88742027, 50.7267918 ]), array([50.56387396, 50.56449125, 49.83200175, 50.84815157, 50.87702178,
       50.43717263, 50.68113868, 50.88605589, 50.56455398, 49.62788851,
       50.89247661, 50.78305266, 50.88678365, 50.86316721, 50.89165933,
       51.15499552, 50.3626926 , 51.15499292, 50.45633703, 51.15499558,
       51.13010068, 50.36786688, 50.88724776, 50.56470631, 51.1549953 ,
       50.88800478, 49.01857822, 50.55734285, 51.15497735, 50.77953712,
       50.76358783, 50.85338062, 50.1134756 , 49.91751407, 50.36269036,
       50.68201179, 51.03607779, 50.71185862, 50.89247596, 50.89014652,
       50.69034842, 50.36268921, 50.89247562, 50.89247562, 50.74744729,
       50.690466  , 50.28232251, 50.53315493, 50.07828386, 50.84829328,
       51.14804487, 50.85321172, 50.88596697, 50.89247528, 49.78641358,
       51.14810988, 51.1549959 , 50.67697691, 51.14811412, 50.85255415,
       50.52958957, 51.02233753, 50.56449828, 50.89247494, 48.87189295,
       50.28221857, 49.79985376, 51.0908889 , 51.00041826, 50.38005195,
       50.85339048, 51.15499458, 50.88978245, 50.87539467, 50.52535414,
       50.00419084, 50.78568972, 50.89247459, 50.89247459, 51.14809388,
       51.15498965, 50.82137904, 51.15486839, 50.6904633 , 50.24920816,
       50.89029954, 50.89247423, 50.72690985, 50.83828473, 50.88826049,
       50.52535222, 51.03336444, 50.52535222, 50.31983495, 50.98119756,
       51.15887564, 50.71125531, 50.88834953, 50.54077614, 50.04356926]), array([50.89105285, 50.01568438, 50.28196888, 50.44463855, 51.11491237,
       50.78972124, 51.05871813, 50.69046856, 50.88751831, 51.14811641,
       51.06492542, 50.88871918, 50.52339617, 50.08744155, 50.28233086,
       50.16360397, 50.99036466, 51.06849347, 49.52875762, 50.43898541,
       50.87174794, 51.04682284, 51.14340457, 49.83159741, 51.15458733,
       50.89247629, 50.51985097, 51.15499369, 50.5647511 , 51.01363818,
       50.56475765, 50.89247596, 50.88730198, 51.14809546, 49.74197975,
       49.90760828, 50.98676907, 51.14776559, 51.14790328, 50.61121141,
       50.80590816, 49.47795761, 50.28231716, 51.15887319, 49.88717344,
       50.85332096, 48.96685855, 50.00597716, 50.91419236, 50.89247562,
       50.41368791, 50.85318668, 51.13771344, 49.38065068, 50.66469728,
       51.04356225, 51.14668922, 50.03234907, 50.52535602, 50.16186054,
       51.14811815, 49.9300694 , 50.84927418, 50.45401721, 50.63854895,
       50.1511615 , 51.0528094 , 50.85338576, 51.05392179, 50.71484281,
       50.98684863, 50.68921516, 50.89080971, 49.77837657, 50.89247459,
       51.1481189 , 50.72484399, 50.68750607, 51.14811314, 50.56472031,
       50.85338845, 50.96269656, 50.41051606, 51.15499047, 50.35383022,
       50.74402445, 51.02501353, 50.99020204, 50.22680131, 50.52535319,
       50.00971876, 50.84316281, 51.14796812, 49.62163758, 50.52535222,
       51.15499628, 50.04356926, 50.73991689, 50.28225464, 50.56271965])]"
30,0.962,19,"[array([58.70295248, 55.63788384, 55.48690107, 63.4325659 , 61.78969885,
       63.49183548, 53.79183153, 63.10255847, 56.01515808, 54.99242393,
       49.71362412, 62.55431999, 58.59293668, 55.55671754, 64.72232337,
       52.735237  , 64.60878622, 63.26806402, 63.12294281, 61.30378181,
       58.87186665, 58.17017886, 60.99470669, 54.745317  , 56.41239113,
       61.59296092, 64.64243424, 58.11751883, 62.01212321, 57.23522654,
       61.38190085, 52.89075045, 49.92373083, 63.62667184, 55.75202067,
       61.77636037, 54.19008663, 54.385685  , 55.09731567, 59.42409787,
       55.04251077, 63.65990691, 55.18491011, 55.35919702, 59.08319777,
       62.45861706, 54.74462385, 53.33535363, 53.53033298, 62.32570087,
       64.67876391, 58.93165262, 64.50928681, 60.47056846, 58.26767879,
       58.67137957, 58.19135619, 57.47539735, 60.25508044, 59.69958089,
       57.88592273, 58.2228474 , 52.31733256, 58.07099988, 63.60996633,
       62.88979476, 58.21434935, 62.39942424, 61.00241429, 56.28715352,
       61.07975942, 50.43386387, 53.64771879, 57.39381961, 58.76729868,
       61.78039524, 61.02337791, 61.64357129, 61.56732584, 56.85772741,
       58.2144025 , 64.4756274 , 61.52868482, 61.6794288 , 64.42664753,
       63.45038453, 49.61486738, 48.48965412, 57.2914058 , 65.27663758,
       60.46322889, 56.69156366, 54.62764398, 51.88878425, 63.50297925,
       61.13769802, 55.03182927, 52.27761006, 54.84475134, 61.44354773]), array([50.72237621, 53.54168423, 61.80501006, 63.35667614, 55.58820165,
       59.64613786, 57.63528393, 63.22211304, 59.28756028, 61.6366503 ,
       61.71782711, 55.70896723, 56.22813557, 63.77473789, 47.91192621,
       63.67291177, 56.851163  , 49.59132706, 49.64874254, 58.16479682,
       56.62708309, 61.51111832, 53.23000508, 59.15699685, 55.09502876,
       64.54768358, 55.77125295, 61.59690065, 54.0328157 , 56.28913927,
       56.01675666, 54.16024517, 60.19888064, 59.60341775, 55.09166396,
       61.01895221, 51.71621243, 55.27371229, 47.98626684, 63.61445913,
       57.33732128, 64.85550051, 54.19951688, 60.12502705, 53.63377223,
       58.18189395, 60.75626658, 57.82343356, 58.20607215, 51.44513039,
       58.40615798, 62.26133179, 63.19205695, 50.28732119, 61.44333225,
       63.55177232, 53.70737272, 55.0924426 , 54.94491894, 56.13944365,
       65.24498888, 62.47915643, 64.21504508, 58.18151954, 53.65887597,
       61.17583494, 52.32187864, 57.58383457, 49.88325695, 63.56662542,
       63.45159359, 63.20475819, 57.00916426, 58.21095604, 63.3043809 ,
       61.31118945, 49.05560528, 63.50295434, 60.16611737, 61.53943648,
       58.17930587, 57.08813894, 61.50127957, 57.3746763 , 57.28338182,
       53.50189024, 57.32892731, 65.0732028 , 66.97895557, 53.42484628,
       53.04764128, 51.71075005, 59.86996934, 55.11112305, 63.22623464,
       58.70324603, 63.65575392, 53.08423734, 60.62215068, 59.882317  ]), array([57.45620133, 56.765034  , 60.00733822, 59.88088099, 60.66727702,
       52.35152764, 59.56584909, 56.67273396, 55.60289577, 56.94018979,
       58.29494276, 56.64974449, 58.30744738, 53.80999991, 60.47352291,
       63.86424311, 63.67820503, 58.71383429, 58.06049737, 59.35011185,
       54.7398163 , 57.35967347, 55.92580009, 63.83446723, 64.80080568,
       52.93308585, 54.34540735, 58.50484408, 58.79663195, 56.8970708 ,
       59.45420293, 61.34268115, 63.65372239, 52.29023649, 52.29862165,
       61.30454313, 51.6435096 , 53.77235486, 57.06988132, 57.02672881,
       59.62565722, 62.32359645, 56.48493171, 60.98785396, 53.99379208,
       58.20283304, 60.34218116, 59.63565543, 58.55544152, 61.09906597,
       59.62664511, 60.45391783, 63.7546635 , 61.41498962, 55.34817647,
       60.83544395, 52.31120521, 57.31914938, 52.62893604, 60.55202479,
       54.76881138, 59.34709712, 56.49986709, 58.8863983 , 56.29173806,
       63.93528221, 64.33934909, 61.45723907, 58.19980566, 57.28937008,
       53.55533787, 52.11641051, 56.52938711, 63.83361812, 51.61857881,
       52.10377198, 52.13150219, 58.43452797, 52.33096021, 57.92328339,
       58.15231467, 63.70255154, 64.86251419, 54.6686006 , 52.31507572,
       57.43339712, 51.96047751, 54.57133704, 63.8710562 , 59.10916291,
       54.90143246, 54.73165135, 57.94637461, 52.43765765, 55.75969446,
       62.20254847, 60.26285113, 56.68969733, 56.98719018, 54.14087616]), array([56.07357652, 61.22333143, 53.75126457, 52.17371768, 56.69314037,
       50.98574349, 63.30250401, 64.71335459, 60.84037554, 64.73839984,
       64.79669885, 59.00778799, 52.35906547, 55.08260995, 51.85283107,
       64.8481973 , 55.01435321, 52.47783552, 58.20834561, 58.11299778,
       59.2732347 , 52.80492305, 62.37854255, 52.12384445, 58.19807428,
       61.72811511, 62.80366624, 58.35222992, 63.82137114, 60.65024414,
       63.22510982, 59.19933888, 50.30238842, 51.66434185, 58.2079871 ,
       55.423102  , 59.35722513, 61.72644602, 63.71953898, 52.55407723,
       52.3027363 , 48.6127184 , 56.46552028, 52.30815445, 57.05959139,
       50.80129257, 63.6149574 , 56.80468409, 63.41459505, 60.55298688,
       55.11303416, 58.85788318, 59.33936704, 58.69224051, 62.99801574,
       63.06853358, 64.59654594, 63.70936259, 51.15758589, 53.08646417,
       54.90814699, 67.79923365, 61.35062695, 48.73982443, 61.88354812,
       63.17315663, 51.37308394, 55.36562088, 59.06355996, 60.38900571,
       55.47216448, 51.24741265, 62.15261848, 59.44792125, 55.0935404 ,
       62.89705538, 59.82932531, 62.9710798 , 58.42237685, 57.56680214,
       58.18519326, 51.03522342, 49.48132141, 61.49982567, 61.04578572,
       53.39811243, 60.78836711, 56.71284134, 64.97518288, 59.80258236,
       60.23640933, 57.23733917, 61.95232879, 55.98910781, 63.07304241,
       54.7838017 , 64.42452165, 65.35510137, 60.83124223, 58.68682482]), array([53.72771641, 60.92199701, 61.1216649 , 64.36603412, 55.13755262,
       51.01923416, 50.740277  , 57.85177118, 59.93250312, 50.0164703 ,
       63.68198044, 55.07198175, 56.24180833, 61.29662482, 59.81579007,
       52.68661286, 59.07047828, 63.47377675, 61.17980561, 57.34494697,
       55.0997517 , 64.85377493, 54.04615305, 54.75616544, 61.02638267,
       59.50618943, 60.49139653, 54.98117646, 58.73380768, 55.22395996,
       64.88852925, 52.71956017, 57.06410008, 59.49685571, 57.89822699,
       56.97225561, 54.72998063, 50.67834708, 64.01991655, 64.11574976,
       56.48551574, 55.85424866, 57.72709906, 55.54485696, 47.93320882,
       61.48208173, 55.27563924, 49.42249807, 58.2185208 , 49.34255804,
       63.15215648, 64.8582963 , 52.01302967, 53.3641426 , 53.17058786,
       56.94612413, 57.88302448, 59.21359287, 57.9345532 , 56.51553247,
       63.54805387, 50.26787899, 58.67160404, 66.18226879, 58.10105636,
       59.56669211, 63.15795587, 49.43852599, 62.74292913, 55.19074154,
       51.83078919, 55.1769838 , 55.01176871, 55.55421537, 63.43922609,
       53.20726174, 58.06492679, 60.50979299, 61.27847853, 64.67691293,
       50.79917388, 58.51028858, 57.05337803, 63.12757469, 52.84229264,
       49.8499678 , 57.97978659, 56.57119145, 63.68619966, 57.79524611,
       60.28375688, 52.32824693, 58.20254807, 54.94799226, 53.56833943,
       56.5995573 , 56.24220842, 52.60790897, 47.91500206, 60.64544642])]"
