angles,ipr,los_count,distance_cpa
20,0.856,72,"[array([48.6906316 , 48.59356992, 49.48167132, 48.52121326, 48.15085771,
       49.55379722, 49.64584165, 49.49264488, 48.78590487, 46.13037669,
       48.50142869, 49.21772151, 48.70212698, 49.71334101, 48.5663542 ,
       48.87693999]), array([49.75265835, 48.45003778, 48.17558637, 42.83711409, 48.41672206,
       48.61695804, 48.67359043, 49.03864466, 46.46333144, 49.63363518,
       48.50414204, 49.09020956, 48.66356927]), array([47.22987942, 48.32053114, 48.57663384, 48.77871927, 49.17132247,
       49.29646888, 48.98779934, 46.26487062, 47.36376631, 49.20728402,
       49.43206168]), array([49.54029278, 48.37268525, 49.41968334, 48.22926281, 48.08948634,
       49.59602221, 42.62908234, 49.1249975 , 49.46894607, 49.76549838,
       47.30055295, 48.64653104]), array([48.41502602, 49.17461881, 49.97621091, 48.45111705, 48.2907007 ,
       49.11393511, 48.8856345 , 49.21320911, 48.68991371, 49.83149024,
       49.83780028, 49.77796793, 48.24025567, 49.69694573, 48.75570566,
       49.20074234, 48.02482014, 49.6753396 , 49.8503574 , 48.43824645])]"
22,0.848,76,"[array([47.85660334, 49.53065346, 49.11990172, 48.32524396, 48.5489314 ,
       48.05654179, 49.54281324, 47.29608591, 49.75896145, 47.57981853,
       49.27206427, 48.30353384, 49.15218325, 49.96579118]), array([48.59644093, 49.58897633, 48.79167928, 47.01691397, 49.29364228,
       46.44774491, 47.32058862, 47.6020867 , 48.86064811, 48.92739954,
       48.74862845, 49.53550621, 49.78460012, 48.42977868]), array([48.96776841, 49.73820049, 49.03868967, 47.93896945, 46.60918795,
       49.20608588, 49.03112641, 48.41218308, 49.426347  , 49.9010914 ,
       47.70779756, 49.53676994]), array([49.82322799, 49.11462284, 47.21851448, 49.2457583 , 49.69800419,
       48.51789608, 49.31737591, 48.46397636, 47.84164165, 49.4016074 ,
       47.79546903, 49.70976424, 47.9610092 , 49.60416786, 48.20738507,
       48.75835747, 49.55253932, 49.33341539, 49.33521543, 46.80508344,
       49.55192844, 47.88911006, 49.09485287]), array([47.88351019, 49.18454009, 48.6761067 , 49.58404794, 48.92971705,
       49.70549142, 48.22535996, 49.63233201, 48.82266552, 48.5295624 ,
       49.09372094, 49.44053589, 48.81118501])]"
24,0.864,68,"[array([49.56744748, 48.5144814 , 48.17120251, 49.69493248, 48.4892374 ,
       49.97112004, 48.62423414, 47.77187369, 49.74005136, 49.47500054,
       48.34681431]), array([49.34185521, 49.91474201, 48.28797433, 49.36764754, 49.42537038,
       48.91463392, 48.49600801, 49.24690613, 49.85254205, 49.00206486,
       49.130471  , 47.49549219, 48.74488841, 48.30177467, 47.12915641,
       49.04478525, 49.23440072, 48.75466781]), array([49.27084608, 48.27562912, 49.59199588, 48.18055108, 48.60874213,
       49.72347085, 48.59645889, 48.75734192, 49.2693928 , 48.89751418,
       49.78092082, 49.91467448, 46.92566382, 48.1744239 ]), array([48.93397631, 48.07185491, 49.32250671, 49.6560745 , 49.90159627,
       48.0164678 , 45.75549483, 48.94682162, 49.73037292, 46.31877876,
       49.04101093]), array([49.39571789, 49.74468264, 49.38190429, 48.21117282, 49.99760426,
       48.56818988, 48.716863  , 48.57712697, 49.23742067, 48.96555216,
       49.14331913, 46.6788212 , 48.4110344 , 47.72648549])]"
26,0.79,105,"[array([49.54825693, 49.51353583, 49.22295457, 48.78532219, 49.57009625,
       48.68194055, 45.8151796 , 46.31758516, 49.24940821, 49.1706452 ,
       49.11014949, 48.61066312, 47.90390442, 49.80066514, 48.23089221,
       49.66894046, 48.44437009, 49.74214986, 48.31736144, 49.67687333,
       48.69468039, 48.23099188]), array([48.15412668, 46.75255122, 48.29784864, 49.40219392, 49.19830006,
       49.26925586, 48.54282859, 49.4952312 , 48.30268294, 48.20969692,
       46.51802918, 49.27332885, 48.35384893, 48.70525211, 49.86669813,
       49.72982409, 49.0731745 , 49.63455476, 45.20898417, 49.16471821,
       48.75283473, 48.96956364]), array([49.20029779, 49.29731486, 49.15251482, 47.35280661, 47.72257484,
       49.02135317, 46.38143303, 48.2469494 , 48.84364453, 49.47301211,
       47.66241954, 48.63150558, 49.2464476 , 49.54100593, 49.69593971]), array([48.35866787, 49.1498843 , 47.66142952, 48.36946266, 48.87742395,
       49.7660371 , 46.95251534, 47.42430564, 48.50777331, 48.07802832,
       49.85843345, 48.02436748, 46.55261821, 47.94273016, 49.59707027,
       47.41656836, 49.95684004, 49.57561788, 49.35815698, 49.13617417,
       47.07364393, 48.73774749, 47.9617933 , 48.21396546, 49.05883821,
       48.71950373]), array([47.32027469, 48.94263842, 48.9535363 , 47.99423955, 49.94069092,
       49.71066128, 49.95444107, 48.2215035 , 47.0140757 , 48.07715198,
       48.5201175 , 46.84099691, 49.76400173, 47.65432699, 46.27385317,
       49.91017228, 48.24600358, 47.75837444, 49.35175123, 49.72582692])]"
28,0.772,114,"[array([49.90867615, 49.75602587, 48.6850034 , 48.35070601, 48.85607914,
       49.78963903, 49.68519503, 47.97383057, 49.45268011, 49.14111634,
       48.34590415, 46.64172201, 49.37510628, 47.40028031, 47.35980141,
       48.32594209, 34.56173916, 48.8451735 , 49.55767956, 47.21388077,
       48.71560361, 47.59342934]), array([49.05625724, 48.84611508, 49.09353225, 48.5563692 , 49.73924688,
       49.13875511, 49.68979311, 47.57291858, 49.75954447, 49.76161136,
       49.66648215, 49.51339848, 48.3147981 , 47.47734055, 48.29685291,
       48.86305384, 47.27235852, 48.08539734, 49.20539128, 49.56223976]), array([49.36766321, 48.39488429, 48.92222002, 49.58235625, 49.86640028,
       47.91023665, 48.24286236, 47.70299656, 49.45691497, 49.71167669,
       47.18859845, 49.73195218, 49.11595041, 49.77261441, 49.78227668,
       48.92019444, 48.98254289, 49.16381391, 49.78886692, 49.4861597 ,
       48.66771363, 46.30357904, 48.41255166, 49.56766768, 47.64776941,
       46.99340244]), array([49.74550828, 49.02464116, 49.79358455, 49.32544335, 49.68623709,
       49.7582125 , 49.84244456, 47.97526574, 49.8251251 , 47.67175985,
       48.94838473, 49.85816963, 49.0734701 , 48.45317553, 49.26085721,
       49.77922829, 47.07393613, 47.6690595 , 47.43020472, 46.73702838,
       49.24965269, 48.72790706]), array([46.74358741, 49.54362122, 48.25053533, 47.85559788, 49.59561554,
       48.02173317, 49.15183093, 46.69987587, 48.72167438, 49.14617872,
       49.0261762 , 48.77804216, 49.85417998, 46.48532728, 49.88199832,
       48.6446917 , 45.83617013, 48.6914124 , 49.58313341, 49.0525999 ,
       46.8974237 , 49.66405426, 48.96804273, 49.58568579])]"
30,0.77,115,"[array([49.87679638, 47.2647919 , 48.88657044, 46.3073491 , 47.28261275,
       49.40554553, 48.23390906, 49.48363275, 49.34033129, 49.49851053,
       48.80420768, 48.73383092, 49.61450279, 49.83994981, 49.41372388,
       48.94218182, 48.82763958, 49.79880479, 49.0349015 , 49.21130772,
       49.62120546, 48.39954642, 49.3380335 , 46.83549498]), array([49.82963601, 49.33804222, 48.71490765, 47.99478574, 48.53391343,
       48.06687927, 47.52821733, 48.01727512, 48.63163089, 48.35187285,
       49.42954459, 48.77431772, 48.8341987 , 49.17780085, 49.18086661,
       48.6731123 ]), array([48.51251985, 49.73657263, 48.78870006, 47.7281098 , 49.05190355,
       48.68561142, 49.81227146, 49.97413562, 46.54790889, 47.73651854,
       49.61306749, 46.57773007, 49.8170649 , 49.37896261, 49.89791365,
       47.23967472, 49.97762337, 48.48646678, 47.82079335, 46.92439962,
       46.24548677, 49.18857282, 49.64651916]), array([49.21806493, 48.92560932, 48.73162292, 48.62920794, 49.27377158,
       49.160643  , 49.20238577, 49.38968155, 44.20607149, 48.46853877,
       48.45295149, 49.16248359, 49.90431369, 48.80754412, 49.89358305,
       49.34583537, 49.90233656, 48.53514625, 49.89265482, 49.92237677,
       45.76905409, 47.64856802]), array([48.6260803 , 47.04349737, 48.67824783, 49.82846561, 49.2656832 ,
       49.86159344, 49.3454724 , 49.52336194, 49.92745615, 49.46496462,
       49.47154667, 47.91261914, 49.90086865, 49.19856657, 47.01463191,
       47.92353079, 46.6783023 , 49.43930626, 48.73407487, 48.64288174,
       47.5796046 , 49.92174928, 49.49999201, 49.63335871, 48.78760568,
       49.10486816, 47.87099078, 49.22944565, 49.70278952, 48.99416052])]"
32,0.762,119,"[array([49.63693639, 49.63249304, 49.792195  , 42.56735272, 47.23963573,
       47.91666007, 49.03133964, 49.06597323, 49.64752585, 49.41699024,
       48.0780242 , 49.44390907, 49.35403283, 49.13282284, 48.68888237,
       49.4499937 , 49.35310251, 48.05423469, 47.68296605, 49.91470473,
       47.44967935, 46.9826917 , 49.48938311, 49.1069905 , 49.58725425,
       49.35908658, 49.2512535 , 49.2273625 , 49.9287629 , 47.79046884,
       49.26193082]), array([49.24326637, 49.56222058, 49.28999572, 49.33647967, 49.69940511,
       48.49729673, 49.65904709, 49.58724137, 49.59416402, 48.50819345,
       47.11084571, 49.00914376, 48.81499232, 46.6173727 , 47.84739543,
       48.30001251, 49.31141771, 49.10759574]), array([49.83916199, 49.28553648, 49.85830535, 47.60855335, 49.84985743,
       48.98131157, 46.83116109, 49.0324    , 47.87783813, 48.54548212,
       49.40043605, 49.74380595, 49.45696591, 48.67824016, 48.28523001,
       49.98387886, 49.30469929, 48.56424034, 48.37197418, 49.06005607,
       49.18385537, 47.86500233]), array([47.48738285, 49.65142865, 49.68379986, 49.24150611, 47.80306498,
       49.1222298 , 49.34200115, 47.60181274, 49.94747811, 46.58679849,
       48.42192598, 49.28404448, 49.54055621, 49.0493255 , 49.76414917,
       48.66393977, 49.78754097, 48.90347103, 46.93052507, 49.25914849,
       48.85591605, 47.40492632, 48.90222536, 47.95997673, 46.45603882,
       49.30983766, 49.50108081]), array([47.0394511 , 44.85326456, 48.89300201, 49.06590679, 47.64085008,
       49.57655227, 48.24775169, 49.78679661, 49.86572044, 49.25791947,
       47.80453631, 47.9607693 , 49.88907565, 49.33729817, 48.7698694 ,
       49.66106368, 47.82536317, 49.03776301, 49.75649362, 48.2645638 ,
       48.28290273])]"
34,0.712,144,"[array([49.99151922, 49.51507731, 49.16037783, 48.20848018, 48.85829275,
       47.12979333, 48.94594427, 49.43634557, 48.23055929, 48.98398639,
       48.46585759, 49.76779614, 49.55478763, 49.80176672, 49.28443587,
       49.018127  , 49.26492016, 48.50852622, 49.20206148, 49.68652857,
       49.57027509, 49.71343086, 48.00323815]), array([49.29446796, 49.64774147, 49.3578769 , 47.63056082, 48.38642625,
       49.58064184, 49.28598878, 49.74549159, 47.12799789, 49.12734215,
       49.48338079, 48.25419643, 48.7335908 , 48.04075955, 49.53678119,
       47.90800198, 49.86525282, 49.57497401, 49.77376898, 49.24782169,
       48.51881649, 48.51778839, 49.80823064, 49.42585563, 47.69438579,
       48.2456378 , 48.77208125, 49.82613552]), array([49.33270707, 49.06804699, 47.78981977, 48.41519722, 49.99960122,
       47.93760006, 49.84030196, 49.43004345, 49.92734528, 49.05189523,
       49.88939444, 48.5773561 , 49.81923875, 47.03169547, 47.73730323,
       49.73884725, 49.34115928, 49.70466148, 47.72904089, 48.52107604,
       48.96500145, 49.01180157, 49.72543345, 48.57404713, 47.67900196,
       48.44258294, 49.80487928, 49.28233888, 47.90360036, 48.57402955,
       49.25582098, 49.64041232, 49.57925857, 48.57877648, 48.18004353,
       49.10637796]), array([49.51390515, 48.96639085, 48.06568936, 49.10573002, 48.67696926,
       49.54135039, 49.25289461, 49.37561682, 49.29114294, 49.17140559,
       49.99185601, 49.38854367, 46.65532912, 49.56862711, 49.59444611,
       48.66203891, 48.83012859, 49.39815834, 47.71204185, 46.90806617,
       47.52026699, 49.89561507, 47.90465817, 49.27485497, 47.79319503,
       49.28063149]), array([47.09933379, 48.79783334, 49.3205056 , 49.14705233, 46.54276644,
       48.18033667, 43.06595261, 49.70830994, 49.01641872, 49.9714933 ,
       48.14177925, 45.1141806 , 48.7226906 , 47.97990776, 48.66909565,
       47.28325905, 47.37039505, 47.66972337, 49.63937263, 48.60098736,
       49.81367046, 49.10657608, 49.81116723, 48.86337107, 48.99203702,
       49.15206612, 49.11869221, 48.6164981 , 49.71397541, 49.00963093,
       49.27335044])]"
36,0.692,154,"[array([49.75424702, 49.12249755, 49.0266065 , 49.0961657 , 49.84369249,
       49.65866408, 49.7618663 , 49.57611578, 49.85400641, 48.86530512,
       47.89235871, 49.8271566 , 48.98034826, 49.97947019, 45.33046087,
       49.40562416, 49.46681606, 49.70110589, 49.37424116, 49.02623425,
       48.96095143, 49.05515978, 49.22358461, 49.3670682 , 49.5696095 ,
       49.90987911, 49.94132829, 48.57207228, 48.74490585, 48.29098898,
       49.37764556, 48.92100424]), array([48.71831116, 49.23011003, 47.8128163 , 49.81529857, 48.09951588,
       49.58654507, 49.3552936 , 49.36077029, 49.8478135 , 49.69527405,
       48.06805024, 47.60947121, 49.1711417 , 49.57312639, 48.70193599,
       49.71571423, 48.93140812, 49.83696375, 47.65016077, 49.3695206 ,
       49.80164744, 49.59980696, 49.23061883, 46.09337428, 49.25495984,
       48.28480228, 49.97316232, 49.0635879 ]), array([49.84694497, 48.03013737, 49.26137755, 48.94811614, 49.16155105,
       49.42346236, 49.97913577, 49.49705349, 49.88738606, 49.89106613,
       49.57808148, 49.64874254, 49.39502206, 48.60649853, 49.49889499,
       48.44347104, 49.66911568, 48.78267651, 49.45060515, 48.46013581,
       48.52341234, 49.91066182, 49.62611349, 49.97208296, 49.2640714 ,
       49.2828445 , 49.24685373, 49.51993099]), array([48.58969157, 47.41834264, 49.70648345, 49.99630034, 49.00714067,
       49.25822101, 48.63623652, 47.88872638, 49.63807299, 49.73238441,
       47.89733883, 47.39936099, 49.99236778, 48.91482126, 48.8486328 ,
       49.96673809, 49.772571  , 49.06468505, 49.87832812, 48.42216604,
       47.23478547, 47.66729179, 44.38145978, 48.26902619, 48.60800499,
       49.01666309, 49.33224487, 48.6877985 , 48.91942789, 48.79044585,
       47.95597653, 49.62361552, 49.25834222, 49.46490232, 47.33934721,
       48.49912178]), array([46.35025138, 47.01473569, 48.66870756, 48.91051445, 48.68760373,
       46.160127  , 49.75951767, 48.29170545, 47.92221778, 49.79365731,
       48.69987435, 37.80754686, 49.83250586, 48.50179393, 47.10924997,
       48.9073177 , 49.63155554, 48.444441  , 47.52768625, 49.25383115,
       48.1611551 , 49.05930338, 49.30562164, 49.77520147, 49.83785618,
       48.76382443, 48.87970536, 49.21453688, 49.00099716, 49.75361673])]"
38,0.682,159,"[array([48.89347958, 47.35846888, 48.94361154, 47.97289808, 49.49692372,
       49.37170005, 49.64602201, 49.41474762, 49.63791422, 49.96381286,
       48.09118459, 49.981904  , 49.80803619, 49.47290109, 49.18144254,
       47.74115132, 49.96129566, 48.74841086, 49.69438624, 49.72799216,
       49.96324078, 48.15989802, 49.72853004, 49.16388677, 49.29268207,
       48.61337672, 49.19365829, 45.42801074]), array([48.90189845, 48.38204275, 44.36880637, 48.92408597, 47.89349068,
       46.15559711, 47.14455245, 49.64417701, 48.62521012, 48.93167264,
       48.60835969, 48.14777318, 49.26960955, 49.05735162, 47.83374752,
       47.51736078, 48.62295603, 47.56050308, 49.59731105, 47.37768236,
       49.9663433 , 47.61770448, 45.16853668, 49.15348365, 48.95447198,
       48.63691506, 49.25607209, 49.05514998, 49.81078045, 49.82785527,
       48.64916679, 49.85408389]), array([48.95268573, 49.39283686, 49.54533193, 48.93068374, 45.21572141,
       49.87978921, 48.34759411, 49.44161198, 49.71392198, 48.46006527,
       48.93852714, 49.50667607, 49.2914064 , 49.73282879, 47.35976367,
       48.22417995, 49.00908438, 48.57819767, 49.04835761, 49.67127808,
       49.17944432, 49.16111796, 47.72806028, 47.66476671, 49.61069831,
       49.25146415, 49.84877344, 49.90793001, 46.24758576]), array([48.67721898, 48.95244001, 49.31749309, 49.85033737, 49.58666923,
       49.04595778, 48.01519993, 49.6583032 , 49.6900941 , 44.69960512,
       49.18806094, 49.5209826 , 48.76849396, 49.73613065, 49.92006376,
       49.40548762, 49.96197785, 49.2251035 , 46.21550108, 48.99089749,
       49.56482911, 47.98647204, 49.55399379, 49.75350351, 48.09198737,
       49.74222233, 49.84631028, 44.54833216, 49.50029059, 48.67305113,
       49.36553433, 49.29082314, 49.80602701, 49.3108267 , 49.02120475,
       49.01454561]), array([47.3127522 , 49.02309759, 48.59354294, 48.25359166, 49.90060336,
       49.13192097, 47.01440171, 47.33822298, 49.61524111, 49.51831265,
       49.58778457, 49.34120596, 49.18809797, 48.57389983, 49.38769109,
       47.94187309, 48.7731245 , 48.83883511, 49.58447305, 49.61194304,
       49.12079663, 49.64835411, 48.71647442, 45.80434788, 49.51553295,
       48.70298366, 48.58501461, 47.7043587 , 48.49720998, 49.53617441,
       49.7497565 , 46.9706196 , 49.79684283, 48.16132464])]"
