angles,ipr,los_count,distance_cpa
20,0.958,21,"[array([44.54641574, 49.89875716, 49.51137164, 48.60690458, 48.8968841 ,
       47.6323196 ]), array([48.97749476, 49.86599692, 49.4232849 , 49.08208963, 44.82082797]), array([47.97785678, 49.95614001, 48.02423189]), array([49.9306966 , 48.89684287, 48.16458866, 49.92307873, 49.98116113]), array([48.75991116, 48.2678013 ])]"
22,0.972,14,"[array([49.93787908, 49.72298493]), array([48.38026115, 49.63823155, 49.97068427]), array([49.30916946, 48.9379533 , 48.52123875]), array([49.52464279, 49.36882827, 49.80928072]), array([49.43789977, 48.91009066, 49.77697503])]"
24,0.97,15,"[array([49.9255744 , 47.01380518, 47.95774263]), array([49.98821504, 49.80912165, 49.37316156]), array([49.73039772, 48.54613139, 49.27500165]), array([48.71565793, 49.61436319]), array([45.9945228 , 47.66758937, 48.82902896, 49.49801459])]"
26,0.988,6,"[array([], dtype=float64), array([], dtype=float64), array([49.3315239 , 49.40619131]), array([49.95277312, 49.61612331]), array([49.09587733, 49.75439291])]"
28,0.99,5,"[array([], dtype=float64), array([49.71488795]), array([49.74214537, 49.4333331 ]), array([48.13296966]), array([49.73032261])]"
30,0.98,10,"[array([49.39262577, 49.53226933, 49.44812652]), array([49.96092915, 49.32794488]), array([49.61323606, 49.34106249]), array([], dtype=float64), array([48.78089631, 48.75901903, 48.81051922])]"
32,0.99,5,"[array([49.92959227, 49.98529774]), array([], dtype=float64), array([49.33560032]), array([49.98300581, 49.32984198]), array([], dtype=float64)]"
34,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([49.2137867]), array([49.48460471, 49.75752691]), array([], dtype=float64)]"
36,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([49.30769099]), array([48.72895317]), array([49.83065651])]"
38,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.74772786])]"
40,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.84432658]), array([], dtype=float64), array([], dtype=float64)]"
42,0.998,1,"[array([49.56641778]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
44,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.96161181])]"
46,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([40.86359205]), array([], dtype=float64)]"
48,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
50,0.998,1,"[array([49.81432934]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
52,0.998,1,"[array([], dtype=float64), array([49.99791831]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
54,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.68920734]), array([], dtype=float64), array([], dtype=float64)]"
