angles,ipr,los_count,distance_cpa
20,0.98,10,"[array([46.91211981]), array([49.84868604, 48.81384862]), array([49.23169108, 49.78188902]), array([], dtype=float64), array([49.22558606, 49.23520674, 49.2089132 , 49.94054526, 49.90248975])]"
22,0.99,5,"[array([49.64653877]), array([], dtype=float64), array([49.51743547]), array([48.02615548]), array([49.9356198 , 49.27573164])]"
24,0.984,8,"[array([49.38186737, 49.96073364]), array([47.37851282]), array([49.60040737, 49.27352823, 48.72766525]), array([], dtype=float64), array([48.08003775, 49.49601094])]"
26,0.988,6,"[array([49.92149339]), array([48.61277083]), array([49.35045639, 48.51867638]), array([], dtype=float64), array([49.28195292, 49.16391261])]"
28,0.986,7,"[array([], dtype=float64), array([47.80104072, 48.99396832]), array([49.68838424, 49.45833726, 49.53799257]), array([49.61853923]), array([48.08161456])]"
30,0.966,17,"[array([49.9924907 , 48.74887854]), array([49.12600499, 48.35266404, 46.76545547, 49.83765483, 49.95986207,
       49.22498394, 49.26254136]), array([49.93042228, 49.77008614]), array([48.68818635, 49.30876623]), array([49.99134246, 48.09177262, 47.51924006, 49.84390507])]"
32,0.978,11,"[array([49.0354193]), array([47.71807265, 48.78509176]), array([49.1771342 , 49.77151078]), array([49.85434689, 49.62583643, 49.20485471]), array([47.51960554, 49.60826401, 49.80602473])]"
34,0.97,15,"[array([49.81662691]), array([48.73076992, 49.52912878, 47.18666652, 49.84991181, 47.54151437]), array([47.32289519, 49.57607219, 49.57270386]), array([49.90824097, 49.1829133 ]), array([49.95917015, 49.37065077, 48.81955376, 49.81392348])]"
36,0.968,16,"[array([49.83486542, 47.13889881, 49.63776757]), array([46.22928568, 44.73525558]), array([48.75569817, 48.44876385, 48.1948285 ]), array([49.8982183 , 49.58942443, 48.17943741, 49.18405751, 48.6536803 ]), array([49.50742893, 48.84496614, 48.66636691])]"
38,0.974,13,"[array([48.78752026, 48.89267316, 49.84543842]), array([49.01773801, 49.60071382, 49.84955263]), array([49.93920577]), array([47.21889525, 48.4918548 , 49.87478396, 48.74201105]), array([49.0563562 , 49.86742964])]"
40,0.968,16,"[array([49.85208101, 49.8311786 ]), array([48.06801926, 49.94242966]), array([49.75931942]), array([48.63953725, 49.798934  , 48.86086443, 49.52544539, 47.75862409,
       49.84303149]), array([48.09275372, 49.98772157, 49.69657202, 47.93004784, 49.71241063])]"
42,0.952,24,"[array([44.91683522, 49.24719444, 49.74338675, 46.42595368, 49.44396587]), array([49.65637858, 48.76743587, 48.89702779, 38.93287248]), array([49.72961368, 49.74948913, 49.49861511, 49.23370574, 49.50614491,
       48.96127783, 48.99368379]), array([48.84320558, 48.24223864, 49.78177418, 49.52040864, 45.26482211]), array([49.6992885 , 49.8176714 , 47.16734897])]"
44,0.966,17,"[array([49.32476274, 49.7157284 , 48.9993785 , 49.84448469, 48.35361193,
       49.77476842]), array([49.98885653, 49.64056413]), array([48.56776147, 49.90110168, 49.00751944, 48.58929829]), array([48.45142071]), array([49.32773814, 48.19222814, 49.75235142, 48.36008648])]"
46,0.96,20,"[array([47.76029445, 49.15488644, 49.96821076, 48.3666908 , 45.41679476,
       48.90968947, 49.67579047, 49.63694785, 49.15789721]), array([41.86791035, 48.94524539, 49.71110971, 49.55594252]), array([49.34069951, 49.22442272, 48.40718326]), array([45.70069562, 49.35716781, 45.05404945]), array([49.11995397])]"
48,0.958,21,"[array([49.55831687, 48.60390372, 49.18565819, 46.37445333, 48.20451927,
       49.71734551, 49.98117224, 49.52155432, 49.09616735, 49.51513173]), array([49.16922949, 49.24931157]), array([48.59549485, 47.56775899, 47.03691298, 43.68791784]), array([49.13157582, 48.79516039]), array([49.85118166, 48.7960545 , 48.19277333])]"
50,0.966,17,"[array([49.56983366]), array([49.03234418, 49.89459208]), array([49.67857364, 48.9016756 , 49.07720615, 49.85461869, 48.77064823]), array([49.55236259, 49.70639277, 49.69091986, 44.79230364, 49.53856386]), array([47.56367079, 49.84306127, 40.77884572, 47.02886944])]"
52,0.964,18,"[array([48.44608665, 49.34949705, 49.74610451, 49.81157269, 49.63578622,
       48.53024307, 34.98944092]), array([49.06960219, 46.31857996, 48.78673603]), array([49.54590084, 48.80398072, 47.18590241]), array([47.55832011, 49.91619326, 47.70243074, 49.22140333, 49.14030397]), array([], dtype=float64)]"
54,0.952,24,"[array([48.91403227, 49.39258365, 47.31723615, 46.87603546]), array([49.50100048, 49.50503622, 47.61673129, 48.0659669 , 48.45109833,
       48.38386717, 48.98541439]), array([45.88796084, 48.6607576 , 49.2897319 , 47.09572101]), array([49.83752389, 49.92017441, 45.29854521]), array([49.28626488, 49.73948508, 47.3365647 , 49.13222739, 44.38662598,
       49.76663567])]"
56,0.964,18,"[array([48.60163729, 49.02453525, 49.99442655, 49.70551616]), array([47.03518964, 46.81773079, 47.71074371, 49.46969547, 46.65810034]), array([47.35632316, 49.27169073, 49.50932646]), array([49.32539256, 48.13087686, 49.95314417, 44.88688266]), array([49.12249596, 49.43740848])]"
58,0.95,25,"[array([49.42866479, 49.70471619, 46.91024047, 49.62929842, 49.03642904,
       47.73434677, 46.57189898, 48.97143491, 49.28821344, 49.93286738]), array([48.12511117, 47.87310297, 48.72120285]), array([48.78631985, 48.41655304, 49.34271107]), array([49.91356313, 47.56593279, 46.42053358, 49.7738062 , 49.44351547,
       49.85487025]), array([49.91078284, 49.93907042, 49.80266046])]"
60,0.954,23,"[array([46.93466533, 46.36592728, 49.97863993, 49.23908852, 49.29727346]), array([49.53642636, 49.46888879, 49.67266089, 49.73434073, 38.70826864,
       49.92036156]), array([47.77345984, 49.18967681, 48.16443417, 49.25108469, 48.85720626,
       39.44578818]), array([47.49122059, 48.94816751, 49.65717506, 47.86923364, 49.73411392]), array([49.76415164])]"
62,0.946,27,"[array([48.95684145, 48.04101042, 49.38462802, 46.12146606]), array([48.80470456, 48.71584703, 49.07317369, 49.71722775, 47.92400953,
       48.56184021, 49.07167273, 49.50327793, 46.95116125, 41.71699115]), array([49.80153368, 49.18206562, 49.77431249, 48.41455931]), array([48.88642958, 48.706471  , 48.5904563 , 44.5423395 , 49.33999597]), array([48.35054499, 49.01544419, 35.53611013, 49.57720249])]"
64,0.956,22,"[array([46.26754373, 48.74222997, 49.35982171, 48.7602548 , 43.58040315]), array([49.88612387, 48.40503675]), array([49.96055859, 49.67899494, 49.54406243, 49.54154496, 49.75943895,
       49.40005825]), array([49.24474405, 47.30253452, 48.53242655, 48.20181157, 48.52099694]), array([49.87243245, 48.45623871, 48.009742  , 48.57493776])]"
66,0.926,37,"[array([49.85206335, 49.95108546, 49.65586571, 48.15149997, 49.31894598]), array([49.40353433, 49.78009589, 48.45796847, 48.60655952, 48.99361966,
       48.37115744, 44.18317441, 49.24922099]), array([45.98623866, 48.30493245, 48.49735527, 48.53198636, 49.49590053,
       49.56788122, 49.93011141, 49.84123184]), array([49.55259478, 48.69984246, 48.71921917, 48.78683301, 49.45151783,
       49.87253461, 36.20325278]), array([47.26098799, 46.37801817, 49.97098825, 49.49720689, 48.28474873,
       49.74863896, 48.46286467, 49.15334391, 37.99051548])]"
68,0.934,33,"[array([49.43389451, 48.48423947, 45.25349107, 48.6299571 ]), array([48.67381663, 45.67936019, 46.60217232, 47.75372987, 49.77003051,
       49.02978582]), array([49.69041007, 44.98407345, 49.53476142, 49.08542124, 45.71575986,
       45.13832322, 48.89171048, 49.01276867]), array([46.15469507, 49.01340952, 49.24083237, 49.99788354, 48.90636227,
       49.74054097, 47.26548215]), array([49.94902702, 49.55710545, 47.97426875, 46.78312412, 48.37833382,
       49.87521975, 48.70714863, 47.74822274])]"
70,0.932,34,"[array([48.9788593 , 49.26596483, 45.29516314, 49.7296708 , 47.71909756,
       48.69691112, 46.44226826, 46.67611748]), array([46.82426233, 47.18747796, 47.53987143, 49.81207475, 49.42071865,
       49.22397614, 48.92893024]), array([49.89045652, 44.3809576 , 49.93654526, 49.18753433, 49.9752747 ,
       49.81975047, 47.65366777, 49.89948967, 49.21385189]), array([46.70465507, 47.09413979, 48.74157486, 48.27830563, 49.83475992,
       47.8860178 , 43.77587235, 49.77702093]), array([49.77374483, 46.97695944])]"
72,0.922,39,"[array([48.67959206, 49.57366298, 48.7769207 , 49.60216496, 45.99627818,
       48.67045477, 47.78289701, 48.64687185, 49.53900834, 45.97678064]), array([49.88088966, 49.549284  , 45.37146383, 49.40319765, 49.17051661,
       49.82234662, 45.71755189, 48.83159586, 48.03026382, 47.91768577]), array([49.63752703, 43.97786159, 39.94207981, 49.6926605 , 47.20235371,
       48.30623206, 49.03779924, 47.58956136]), array([49.86969109, 43.16742796, 49.88795535, 48.75053557, 49.32758381]), array([49.94600546, 48.4002199 , 48.225806  , 49.94658831, 46.10385013,
       47.25753165])]"
74,0.942,29,"[array([48.0006586 , 45.61726513, 49.1085999 , 46.9312139 , 47.45667291,
       46.72001327, 49.99790785]), array([47.74084946, 49.70886145, 48.18612088, 49.77713438, 32.96413081]), array([47.54252547, 49.6592248 , 48.90219133, 49.08430463, 49.97363601,
       48.30488559, 49.9790033 , 49.46480058, 49.36575457]), array([48.86370944, 49.86717693, 49.07677991, 49.10938162, 45.92639858]), array([49.92884532, 49.77516206, 49.75103481])]"
76,0.9,50,"[array([49.17858346, 49.56962367, 48.81220084, 49.83438533, 48.7510111 ,
       45.67529433, 49.86631298, 48.35026526, 49.85273947, 44.31850733]), array([48.26768825, 49.41822081, 49.98821946, 48.8191029 , 49.10740364,
       49.77087827, 49.03183307, 49.09910155, 49.90495179]), array([47.98769736, 49.47199952, 48.62775852, 49.62338177, 49.13255353,
       49.71774986, 49.24622411, 49.50418318, 49.06929113, 47.06135181]), array([44.54748719, 49.75573957, 45.98495894, 46.61484934, 48.55169467,
       49.81902167, 49.06866333, 48.41263179, 49.53280645]), array([49.67120178, 49.10069209, 48.87205539, 49.37659309, 47.75050772,
       49.63071599, 42.90367355, 49.78071355, 38.98713757, 46.84920306,
       48.66480824, 49.71969051])]"
78,0.938,31,"[array([48.60359799, 49.91546792]), array([49.84897826, 46.42901663, 48.9906283 , 42.23915178, 43.84825611,
       46.6472957 ]), array([49.78700655, 49.18761224, 49.62126121, 49.92252988, 48.64840077,
       49.42518072, 49.18303749, 47.49343839, 48.42688053]), array([49.85254702, 49.45276535, 45.51409167, 49.71577236, 47.9483065 ]), array([48.37522272, 48.88515643, 49.72124312, 39.19148349, 49.3382155 ,
       46.58402619, 49.78801824, 49.28473593, 46.89593706])]"
80,0.972,14,"[array([49.75188991, 44.71178127]), array([42.14133644, 49.18214881, 48.67327823, 42.62759324, 49.73171056]), array([49.85585378, 46.52342805]), array([], dtype=float64), array([49.50281081, 42.41605979, 36.86101236, 49.77474012, 48.84858808])]"
82,0.974,13,"[array([48.72179337, 49.36035763]), array([46.25193368, 46.87056671, 48.28125707]), array([48.85601106, 49.79886616, 40.70867906, 47.86605176]), array([49.85637379, 48.79181154]), array([48.96712031, 47.07908954])]"
84,0.976,12,"[array([49.32013633, 48.67891936, 49.03605408, 48.30661164, 48.61925752,
       49.27891078]), array([], dtype=float64), array([47.48080632, 45.49052831, 46.87755068]), array([], dtype=float64), array([48.84403414, 49.45501316, 46.78609062])]"
86,0.96,20,"[array([47.74903034, 49.44768779, 44.41930194, 49.15115435, 43.9319224 ]), array([49.73196906, 46.48727933, 48.08818243, 49.34607245, 49.64184923]), array([49.90501614, 48.25289776, 49.41202002, 47.1142177 , 47.28711777]), array([49.92403643, 48.75335293]), array([49.82033212, 48.39756971, 49.84976168])]"
88,0.964,18,"[array([49.12919733, 49.29858014]), array([49.77329124, 49.58245024, 48.83397217, 48.94360086]), array([49.78518622, 49.1714734 , 49.69564873]), array([49.29509951, 49.9748043 , 47.80119477, 47.91458835, 49.42610185,
       49.66247754]), array([49.97332943, 48.99528273, 48.60139169])]"
90,0.964,18,"[array([48.54376895]), array([48.79195149, 48.62993137, 49.6692228 , 49.55118161]), array([49.93106581, 49.86397815, 49.92311712]), array([46.88318499, 47.77179633, 49.36023615]), array([49.23359712, 49.58823185, 48.70423079, 49.46958785, 49.97275394,
       46.77684266, 49.09464645])]"
92,0.966,17,"[array([47.98937031, 49.92642353, 48.89640364, 48.15083495, 47.12206835]), array([49.70713339]), array([49.80101883, 47.13651676, 48.77277308, 49.99128288, 49.24017044,
       49.62358018]), array([49.63928221, 46.90415916, 45.75322969, 49.9268483 ]), array([49.92176053])]"
94,0.966,17,"[array([49.21856561]), array([49.8946694 , 45.44157035, 49.81845467]), array([49.70831219, 49.61530609]), array([49.55136973, 45.52023759, 49.89148674, 46.49143473]), array([49.59524678, 49.25385331, 49.26050502, 49.61662066, 49.97651654,
       47.64016444, 46.88841206])]"
96,0.97,15,"[array([49.50005769, 49.92230068]), array([49.82103165]), array([48.76158323, 49.59642391, 49.91545411, 48.45648907, 42.57637942,
       49.75582845]), array([49.64015808, 48.42555886, 49.6414548 , 49.45698816, 49.18375149]), array([49.77923213])]"
98,0.984,8,"[array([49.73376117, 49.8974401 ]), array([], dtype=float64), array([49.64529251]), array([49.99111489, 48.80088388, 49.36587774]), array([49.99036317, 47.46874259])]"
100,0.972,14,"[array([49.73119271, 49.10210551, 49.84069806]), array([49.96289212, 47.29403479, 49.95378304, 41.94155561]), array([49.50132136, 49.60899721, 48.21959245]), array([], dtype=float64), array([48.87360579, 47.56149992, 49.66796663, 49.38594946])]"
102,0.974,13,"[array([46.73147316, 49.20206739]), array([49.90585633, 49.72914877]), array([49.97801649, 49.18106901, 46.65983951]), array([48.32868995, 48.74784051]), array([49.81592307, 49.15748787, 49.741261  , 49.87913674])]"
104,0.976,12,"[array([49.86274288, 49.54033655]), array([48.80048575]), array([49.87976668, 48.67806079, 46.54982728, 49.16214893]), array([49.28299936, 47.9608859 , 49.8073303 ]), array([48.64696195, 45.66866692])]"
106,0.978,11,"[array([], dtype=float64), array([44.24317757, 49.22141989]), array([49.78161982, 49.90824779, 49.40695345, 49.71930782]), array([48.6508477 , 48.56886902, 49.89876994]), array([47.60809675, 49.80487733])]"
108,0.988,6,"[array([49.82818069]), array([49.08489377, 49.99930488, 49.36614896, 49.93144997]), array([], dtype=float64), array([], dtype=float64), array([49.81005891])]"
110,0.982,9,"[array([49.6529437 , 49.96508599, 49.70866876, 42.27057868, 49.53880032]), array([48.40838033]), array([], dtype=float64), array([49.81944545, 47.93287342]), array([43.14331162])]"
112,0.994,3,"[array([], dtype=float64), array([48.40191047, 48.57114063, 49.41190952]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
114,0.982,9,"[array([48.59033318, 49.67139639, 47.26388208, 47.74118166]), array([39.32551495, 48.9459444 ]), array([], dtype=float64), array([44.3799484 , 49.26957569]), array([49.90445626])]"
116,0.988,6,"[array([49.52719581, 48.73286169]), array([], dtype=float64), array([48.84386735]), array([49.70510696]), array([48.36656417, 46.16663226])]"
118,0.988,6,"[array([48.40154772, 49.75724426]), array([47.8472894]), array([], dtype=float64), array([49.91682225]), array([49.25793572, 49.11088518])]"
120,0.988,6,"[array([49.78841926]), array([49.85493785]), array([49.80017126]), array([43.8301402 , 49.90550695]), array([49.39655031])]"
122,0.994,3,"[array([49.58964938]), array([], dtype=float64), array([49.50325024, 48.64488421]), array([], dtype=float64), array([], dtype=float64)]"
124,0.992,4,"[array([49.64304167]), array([], dtype=float64), array([49.08968873]), array([48.70310881]), array([48.36810824])]"
126,0.996,2,"[array([49.61395978]), array([49.55076481]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
128,0.992,4,"[array([], dtype=float64), array([], dtype=float64), array([49.50302648, 49.66985548]), array([49.32063116]), array([49.79920383])]"
130,0.988,6,"[array([], dtype=float64), array([49.39012728]), array([48.54269827, 49.91555319, 49.58386801, 49.82293407, 49.82701351]), array([], dtype=float64), array([], dtype=float64)]"
132,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([47.07992057]), array([], dtype=float64)]"
134,0.992,4,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.4087424]), array([48.87417968, 49.91390462, 49.94326518])]"
136,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.65448037])]"
138,0.99,5,"[array([49.99381346]), array([49.80770444, 49.52613268, 49.97326961]), array([], dtype=float64), array([], dtype=float64), array([48.89930276])]"
140,0.992,4,"[array([47.60335533, 48.60811027]), array([], dtype=float64), array([49.66087005, 49.78037043]), array([], dtype=float64), array([], dtype=float64)]"
142,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.93881598]), array([], dtype=float64), array([49.91752484])]"
144,0.992,4,"[array([], dtype=float64), array([49.64477398]), array([49.95468916]), array([49.68298856]), array([49.95847835])]"
146,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.94589943]), array([], dtype=float64), array([48.72496569])]"
148,0.994,3,"[array([49.96675979, 49.7474362 ]), array([], dtype=float64), array([49.79070141]), array([], dtype=float64), array([], dtype=float64)]"
150,0.994,3,"[array([], dtype=float64), array([49.22615962]), array([49.86315051]), array([49.96271287]), array([], dtype=float64)]"
152,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
154,0.994,3,"[array([49.94673949]), array([], dtype=float64), array([], dtype=float64), array([49.83010155]), array([47.27846158])]"
156,0.992,4,"[array([49.96826521]), array([], dtype=float64), array([49.82969372]), array([48.9533924]), array([49.81938608])]"
158,0.996,2,"[array([], dtype=float64), array([48.89025093, 49.10383546]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
160,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.40268393]), array([], dtype=float64), array([], dtype=float64)]"
162,0.994,3,"[array([49.72466933, 48.41317695]), array([49.1389208]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
164,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.85457879, 49.23794639]), array([], dtype=float64)]"
166,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
168,0.998,1,"[array([49.04100678]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
170,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.91894421]), array([49.28791064]), array([], dtype=float64)]"
172,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
174,0.996,2,"[array([], dtype=float64), array([48.92804453, 48.51621984]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
176,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.87774092]), array([], dtype=float64), array([], dtype=float64)]"
178,0.998,1,"[array([], dtype=float64), array([47.50674368]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
180,0.658,171,"[array([], dtype=float64), array([14.37801163, 16.34051287, 26.73560409, 35.10955574, 33.39002519,
        6.86622031,  3.38374992, 26.97197488,  7.29596   , 36.49231852,
        6.08059002, 33.34494881, 33.93261073, 21.7189226 , 33.82420837,
       31.01241218, 11.76743447, 23.40260643,  8.00405452, 24.66453834,
       12.25056912, 44.26508724, 15.54082691, 13.28553535, 46.2126209 ,
       29.00812354, 16.79514444, 23.06389098, 47.26600559, 35.4457964 ,
       44.39901196,  1.49899692, 47.85670845, 23.61524141, 18.22687541,
       18.35659176, 28.46384352, 47.80359163, 38.73002353]), array([49.97838522, 37.83414419, 19.01723864, 37.68694623, 22.2752514 ,
       25.6366427 , 11.08534349, 26.38339482, 14.907514  , 40.81025909,
       40.55793623, 24.07928078, 48.67791335, 12.04967054, 44.12719439,
       34.27697376, 28.50021273, 26.24089625,  0.77209741, 15.79850263,
        6.26041942,  8.99427419, 16.48256896, 17.90648226, 17.67718775,
       35.91644027, 49.31510706, 16.72330601,  5.84253924, 28.7062365 ,
       38.75411257, 39.49914138, 36.76220694, 41.60533908, 45.38905892,
       44.49916587, 17.53572662, 10.56007392, 41.79409595, 29.99809174,
       20.86110269, 34.04313908, 44.70789669]), array([43.08224802, 16.97852698, 28.42370615, 19.36264272, 24.15811872,
       11.03637412, 33.50570978, 11.4981471 ,  3.99043393, 35.75599748,
       38.42948169, 47.45294224, 40.86595593, 45.82361423, 47.5077848 ,
        7.75012673,  1.26346811, 40.1331232 ,  5.0625804 , 34.79851898,
       21.03157475, 29.13707882, 30.19648026, 25.44159456, 32.45694241,
       49.35772229, 32.26946668, 22.95579221, 22.86281908, 33.09300108,
       37.93698254, 11.9249778 ,  7.24597273, 41.17351032, 34.6667417 ,
       24.06992332, 49.81982006, 35.0329437 , 36.47837989, 17.13843896]), array([37.75095107,  5.47242326,  2.95198528, 33.15638646,  4.8208683 ,
       35.52593737, 31.78067751, 26.21730897, 46.9840129 ,  8.12108168,
       47.70826893, 28.75179667, 27.95897585, 11.13643103, 45.95283365,
       16.93352189, 19.27345496, 49.62489025, 44.42488259, 23.56132851,
       20.71466079,  4.57275785, 47.7892528 , 48.24918888, 49.99266834,
       17.73506074, 49.6671578 , 49.98792407, 45.55283491, 29.39317537,
       49.02252656, 11.98309593, 14.78674171, 20.77875078, 35.93384773,
       24.41819371, 33.73778516, 33.70113412, 18.55502421,  3.98999851,
       44.09643865, 29.24643043, 49.1645914 , 33.51888627,  3.85525519,
       33.07100387, 48.77467621, 29.2577994 ,  8.70487802])]"
