angles,ipr,los_count,distance_cpa
20,0.41,295,"[array([45.74808358, 46.5880274 , 46.81008672, 47.19132322, 45.33577586,
       46.80941473, 45.35978324, 46.80869869, 45.86143023, 46.57534525,
       46.37035359, 45.76566383, 46.88158959, 45.19999169, 46.00642439,
       47.15912572, 48.85739363, 46.68019188, 46.03350574, 47.56766417,
       48.10850965, 46.17731342, 48.58866819, 49.47123085, 45.7820866 ,
       45.85705661, 46.36130097, 45.1992046 , 45.45308881, 46.30018951,
       46.29928688, 45.20001111, 46.40378764, 46.61142796, 45.99646906,
       45.90672448, 47.69781484, 46.167695  , 46.28326337, 46.85572195,
       45.9963843 , 47.50431906, 46.02588754, 45.79067718, 33.85949804,
       46.33136195, 45.70271834, 48.62274888, 46.64758468, 45.76505656,
       45.99607449, 49.24694313, 48.71326997, 43.79024991, 49.29855233]), array([42.51279827, 45.98035303, 47.05912341, 45.98138384, 45.1848137 ,
       48.31494992, 46.58881954, 46.0262961 , 49.44873009, 45.18556297,
       46.89512835, 46.35656874, 46.01331851, 46.37434492, 45.93708023,
       45.98013315, 45.82817287, 48.73411309, 45.43303114, 45.86788294,
       46.65752134, 43.83909599, 49.48888653, 46.01081823, 45.70277388,
       44.28081964, 46.01093213, 49.2436601 , 45.98027349, 46.26726795,
       46.1857685 , 45.18509092, 45.92216334, 46.6687467 , 46.21876288,
       45.92639374, 46.44630611, 48.84356117, 45.82100767, 46.02358838,
       46.01068535, 46.80358525, 47.23806526, 46.62896353, 44.86520957,
       46.92355552, 45.18984796, 45.7626513 , 46.35475082, 49.29886926,
       45.18934917, 44.09820348, 46.60651912, 46.3337109 , 45.91837476,
       44.28073374, 46.01109673, 46.01113121, 46.37483082, 45.41467758,
       46.01306548]), array([43.27076834, 49.54961263, 45.56680307, 46.39097537, 45.99424549,
       42.4090307 , 46.78158308, 46.77578148, 44.83176799, 49.18095667,
       45.90885616, 45.97169798, 46.34513948, 47.81783168, 45.73929757,
       46.18954414, 45.96314415, 46.37730865, 44.96619851, 44.5066682 ,
       46.63414692, 46.95651562, 45.96372647, 46.84161808, 45.96584159,
       46.66040673, 45.5638028 , 45.99347611, 46.97766908, 45.97219841,
       46.44350924, 46.14171269, 48.039543  , 46.32290193, 44.26474152,
       49.07180339, 47.48274462, 46.93943341, 45.4398326 , 45.99353879,
       42.60474605, 44.1472012 , 47.20102122, 46.21697649, 45.96430519,
       46.95321445, 46.66997768, 46.77609174, 46.36494758, 45.85385045,
       46.90366346, 46.70221479, 46.4555368 , 46.34384323, 46.37644485,
       48.49989687, 45.73501146, 45.08162377, 45.6569938 , 48.02835006,
       46.64652643, 45.81895182]), array([45.15180471, 45.44912438, 42.70098764, 45.88946503, 45.97661601,
       45.80821536, 44.87622117, 46.77838551, 46.12252514, 46.18908189,
       45.15266103, 44.06730947, 46.69894355, 45.94629783, 46.73638066,
       44.96862285, 46.00821993, 45.98175677, 46.73687851, 45.97771488,
       45.98243648, 46.69938284, 45.87988374, 46.50836948, 45.15202568,
       46.37864428, 45.05384942, 45.95689732, 46.26894455, 46.21965568,
       46.71434725, 46.41051236, 47.30985378, 47.01670925, 47.66228562,
       44.8417044 , 46.75963499, 45.94650929, 46.39635147, 45.94640757,
       44.94116679, 46.4248409 , 49.85030119, 45.52340573, 45.94559653,
       46.75861921, 46.75913107, 44.97074832, 47.1825788 , 46.40120386,
       45.15153087, 45.87601304, 46.7592619 , 45.51616196, 46.62305345,
       46.436225  , 46.33115113, 45.1518653 , 45.89176983, 45.15293619,
       43.91872761]), array([47.7658893 , 47.07893857, 47.98547246, 46.60836617, 45.95802265,
       47.06357813, 46.80288936, 46.47321793, 46.56864197, 46.31392071,
       48.61241027, 46.73954005, 45.90169384, 46.28753472, 45.1344245 ,
       46.16767085, 46.73954114, 47.73217541, 45.92770918, 47.03910976,
       43.91399514, 45.37624368, 46.45943858, 47.69192066, 45.00416265,
       45.93807135, 45.91707744, 45.87950162, 46.80119638, 43.21371275,
       45.03744012, 46.74121756, 46.31276544, 45.13445278, 48.31427823,
       48.5253483 , 47.06317043, 46.35860837, 46.30215478, 45.92786755,
       45.32772908, 46.31402855, 45.13434485, 45.13456924, 46.03140697,
       45.47648823, 46.27331563, 45.87967025, 48.66569031, 46.44603071,
       45.00371449, 46.74038897, 46.74049347, 44.97385061, 46.34717083,
       46.17122833])]"
22,0.39,305,"[array([47.72625215, 47.52163118, 46.74713241, 48.36961913, 47.13072347,
       47.10589716, 43.97325352, 48.69464538, 46.98819872, 45.79650539,
       47.0241987 , 46.15137854, 46.92835897, 46.92719823, 46.9213765 ,
       46.1507853 , 46.97270611, 47.04151063, 46.92837271, 48.69256027,
       47.08736864, 47.79900256, 47.75166904, 43.39924681, 46.6950513 ,
       46.92220343, 46.98725155, 46.92252979, 46.92207604, 47.00412432,
       46.92745996, 46.76801651, 47.11902011, 46.90026148, 46.89243668,
       45.81467651, 47.59848266, 46.14734501, 46.14797411, 44.26313942,
       48.29929225, 47.41996476, 47.15447942, 46.65142236, 48.20070647,
       45.21653676, 47.71352629, 47.75189475, 47.45264211, 46.90860746,
       47.45598487, 44.94040405, 46.92268998, 46.76151064, 45.98668344,
       46.9222643 , 47.17431199, 47.74206237, 47.01732109, 46.14771678]), array([46.90401102, 46.98444158, 46.90401858, 46.70134132, 47.04698533,
       47.50826234, 49.58262073, 47.2134218 , 47.72060552, 47.54938623,
       47.10568263, 47.16255087, 46.90468335, 47.77939542, 47.27091946,
       47.05767714, 46.1656914 , 46.1308806 , 46.62721737, 48.90303602,
       46.90359541, 47.14986714, 46.9084462 , 45.86472928, 47.54898967,
       47.05748979, 46.07473775, 47.7226012 , 46.81080211, 46.90535093,
       47.03170006, 46.90480536, 47.1020018 , 47.17470614, 47.80656328,
       47.39870213, 43.29465979, 46.13347377, 46.90411055, 47.22253077,
       46.12081288, 46.90338291, 47.71664945, 47.79381299, 45.88796028,
       47.29997517, 46.96991695, 47.49695989, 47.16355495, 47.38854711,
       46.76438686, 47.04545422, 48.13027805, 47.162116  , 47.4975509 ]), array([47.57222643, 47.52720617, 47.45713652, 45.26108661, 45.17814502,
       47.54263498, 46.94837975, 47.71249684, 49.38810551, 47.26524333,
       47.58643235, 48.7977128 , 47.84670853, 46.82126879, 47.70197187,
       47.55158255, 47.5830727 , 40.86234607, 47.70329913, 46.10967589,
       47.57031373, 46.37638247, 45.99422208, 46.93815785, 46.88357922,
       46.10094273, 47.58386124, 45.4921955 , 47.70161509, 47.80296287,
       47.09129987, 45.25834493, 46.88257149, 47.83223485, 46.88258533,
       46.94749572, 46.70710439, 46.81086798, 47.70154508, 46.29471184,
       47.84483673, 47.58123311, 49.67495723, 47.31030214, 47.70158848,
       47.5534014 , 47.84523329, 46.88365999, 47.23364168, 46.09943461,
       47.05139538, 46.9381886 , 46.72488968, 47.70160655, 47.24894542,
       47.2993325 , 46.1069156 , 46.94867011, 47.24585647, 47.01129597,
       46.76928372, 47.81799715, 47.70117449, 46.88321604, 45.25992318,
       45.36781438]), array([46.74387689, 46.08872971, 46.79224768, 49.22539236, 47.6807088 ,
       46.91658582, 46.40138256, 47.32870969, 47.62198072, 47.68903778,
       47.84643108, 47.18733067, 48.5835059 , 47.63341098, 47.47739967,
       46.7820041 , 47.65048667, 45.75123686, 47.01734354, 47.88324004,
       47.59437721, 47.6382917 , 49.58382891, 46.29555971, 46.0931041 ,
       46.32659594, 46.91553425, 46.08809218, 46.86181869, 46.86754028,
       46.45728886, 47.18621453, 46.86664765, 44.67155177, 46.78376891,
       46.07759626, 47.2034877 , 47.23406436, 46.86376886, 47.76442968,
       47.63850982, 46.92029217, 47.68096017, 47.19172969, 46.78204162,
       46.79687354, 47.54551058, 46.43868063, 47.83728695, 47.13645947,
       46.76794664, 46.3159811 , 47.23385482, 47.8816164 , 47.27018102,
       47.19254987, 46.0770436 , 49.53419876, 47.90807907, 47.57595947,
       47.56586736]), array([46.84390364, 46.83995414, 47.44395336, 46.62802517, 46.0671709 ,
       47.25910556, 47.05723722, 47.23035355, 47.25857537, 46.50783635,
       47.92105373, 46.40781596, 45.2103249 , 46.90633344, 46.95170786,
       47.65920409, 46.47586013, 46.5303943 , 47.67648849, 47.26002119,
       46.95644592, 47.93510792, 47.25185897, 45.13744054, 47.39390415,
       46.8395184 , 47.25829318, 47.66794881, 47.87637357, 47.49805654,
       47.15985653, 46.84068983, 47.6592862 , 47.14675925, 49.73524297,
       48.98238625, 47.65891491, 47.66018352, 43.30363701, 46.83961666,
       47.28833599, 47.1348941 , 47.67623211, 47.16163716, 47.49738036,
       46.83923627, 46.82427705, 46.05689062, 46.6271756 , 47.65704981,
       47.16015816, 46.43728541, 46.7900601 , 46.44755257, 48.94823827,
       41.10764411, 45.22138885, 46.94767444, 47.24390392, 46.0673837 ,
       47.66032359, 46.91891063, 46.06793057])]"
24,0.436,282,"[array([48.71108758, 48.17536396, 38.22048652, 48.97540518, 48.09185982,
       48.28299226, 48.14201381, 48.18411256, 47.76668827, 47.83395287,
       48.43786873, 47.3385922 , 48.12799061, 46.60169518, 47.07506943,
       48.17424226, 49.47527176, 48.17430901, 46.60216836, 48.17713066,
       47.81269895, 47.46556281, 49.26013895, 48.49110646, 48.1732745 ,
       46.60218584, 48.06561794, 48.76063472, 47.33934845, 48.03369498,
       47.33818481, 48.17382272, 47.89929867, 47.56422135, 47.04066507,
       47.4664517 , 47.54477352, 47.34016281, 47.83790122, 47.83725765,
       48.68355798, 48.39670055, 48.11926458, 48.97563509, 48.78579405,
       48.45360568, 48.4914849 , 47.8842776 , 47.63036327, 47.89977136,
       45.7941891 , 48.19388488, 48.5830972 ]), array([39.28923456, 46.62451584, 48.69193126, 47.84291342, 48.15259303,
       48.61920248, 49.62322607, 48.11009754, 47.63189876, 48.80649   ,
       48.73505812, 47.31651167, 47.31600429, 47.27001529, 47.43613408,
       48.17927513, 48.40586327, 48.04983542, 48.1529305 , 47.88227199,
       46.62464278, 46.57974609, 47.61471738, 48.79112747, 46.84231993,
       48.80554789, 47.57125806, 48.74814292, 47.31788829, 48.15233501,
       48.11538212, 48.60980672, 48.44703079, 47.56737848, 48.12859546,
       47.31665855, 48.73526599, 47.42702086, 48.72694799, 48.85205073,
       48.08440354, 46.57996392, 48.45862031, 48.7562102 , 48.08787419,
       47.03262392, 48.15305379, 47.31973999, 48.50087996, 47.66712171,
       47.42986204, 48.53701037, 49.01706838, 46.58042256, 48.64153018,
       47.31747234, 47.31637855, 46.62512066, 48.15630553, 48.15159493,
       49.00501779]), array([46.55580313, 48.15752241, 47.64903041, 47.40079388, 47.97819392,
       48.85871147, 48.12750757, 48.21023456, 46.55588306, 49.08850873,
       48.68000193, 49.2124124 , 48.16772524, 46.61353338, 48.06223624,
       48.5267011 , 49.08268164, 48.88437793, 48.06219442, 46.60076551,
       46.08295518, 48.76265066, 46.55693896, 47.59764546, 48.58090565,
       49.85026772, 47.40057789, 46.5555119 , 46.55700193, 47.29250004,
       48.85397277, 47.4009649 , 49.07977215, 44.40396371, 48.7095712 ,
       46.5565613 , 48.18708655, 48.12710648, 47.40110378, 47.40134647,
       48.78705121, 47.40051308, 47.29246469, 48.70789166, 49.01200963,
       48.56055845, 48.12631321, 46.55616925, 48.59021093, 46.55577235,
       48.12811356, 48.55453704, 47.29269205, 47.91459711, 45.74975457,
       44.54313683, 41.71805093, 48.13852683, 48.78421608, 48.18249213,
       48.209559  ]), array([48.92494167, 48.10130066, 48.688965  , 48.1032458 , 48.21498683,
       48.85838026, 48.28631685, 38.97325881, 42.49794889, 48.9215772 ,
       47.17430801, 48.63243412, 46.53244275, 48.76763407, 46.57552875,
       48.57011066, 48.62332941, 47.26587524, 47.2669508 , 48.92438783,
       46.51653887, 48.92437313, 49.76168635, 46.53254531, 46.53288858,
       47.37680286, 48.10105578, 48.86790504, 45.72523918, 47.26823315,
       48.04288593, 47.99726867, 47.96618786, 46.05811114, 48.74987107,
       46.5316748 , 48.21280858, 48.02740771, 48.83076556, 47.26660862,
       47.96809019, 47.00368801, 48.91047527, 48.73121721, 49.96037883,
       48.88499527, 48.91054951, 49.13155155, 48.74982596, 48.91010931,
       47.82128465, 46.97374477, 48.87224773]), array([47.34996461, 48.36868107, 48.3169562 , 49.997967  , 45.76346932,
       47.8199968 , 47.80005357, 48.19976143, 46.53361063, 46.65264788,
       48.31627241, 47.35105531, 47.34968958, 31.56268434, 48.07446558,
       47.75538803, 48.63388229, 47.95652793, 48.69848564, 45.38229602,
       47.34985072, 48.85297518, 47.93063012, 47.36102474, 47.99879349,
       48.83859738, 48.26078099, 48.26014102, 48.3024731 , 48.29895077,
       47.35226724, 49.13247308, 47.24122796, 48.04509369, 46.50661105,
       48.30149665, 43.32702301, 48.68692837, 47.86187464, 46.50701456,
       49.13257908, 47.78261385, 48.28550602, 49.48493014, 49.37718251,
       47.64198727, 47.24126472, 48.85332684, 48.31003142, 47.86445759,
       46.50716234, 48.25951594, 47.24200363, 48.69887792])]"
26,0.56,220,"[array([47.17417182, 48.79059109, 49.44423123, 41.15512196, 49.65937009,
       48.00953884, 48.86394156, 48.7341691 , 48.78599852, 48.74107024,
       49.44131802, 48.72278501, 48.9423767 , 47.83392869, 49.24383975,
       48.06403031, 48.68721603, 49.44509194, 41.02662815, 49.44278947,
       48.7939403 , 49.66418746, 41.71492231, 48.78610853, 48.78782266,
       49.65947592, 47.80551501, 48.80119627, 48.78783969, 48.7847351 ,
       43.0934122 , 49.36901397, 41.52124852]), array([49.63099375, 49.62809955, 49.63228554, 49.66998916, 49.63229657,
       48.91299352, 48.34113029, 41.1093345 , 49.63380235, 47.13546517,
       48.86526779, 41.50233712, 48.63182557, 49.42452855, 48.75945055,
       45.93955998, 48.80282053, 42.35815132, 48.62289569, 48.78077894,
       47.94233011, 48.75954777, 47.89119773, 48.03768509, 49.63260949,
       48.79786005, 48.92602809, 49.63551565, 47.84788647, 42.28774269,
       49.63137271, 48.36395294, 48.91315785, 48.63806264, 41.23275191,
       42.19417784, 49.41612422, 49.64781529, 47.86947879, 49.97032977,
       48.76131223, 48.83614361, 47.87250829]), array([49.60812688, 49.38549023, 48.73191732, 48.00617535, 48.08419377,
       48.72352582, 49.39181695, 48.72879541, 49.04625981, 47.93770439,
       47.91140717, 48.76265858, 45.35799754, 49.38456503, 48.08433034,
       49.38850398, 48.73401118, 48.8836166 , 48.86796154, 49.02210932,
       49.38847959, 48.73384037, 48.00909209, 49.33976731, 49.60271019,
       49.39016347, 49.96351952, 48.73398704, 48.06389451, 48.88494623,
       49.45573963, 48.60002998, 49.38717537, 49.38518921, 47.94803245,
       49.40302627, 41.60773519, 48.73077612, 49.6177674 , 48.72920666]), array([49.36276765, 49.57206225, 48.63784661, 48.63434185, 49.35591431,
       49.36021023, 47.22825599, 49.3559483 , 49.64093171, 41.74832959,
       42.11460397, 49.35856015, 41.70836042, 41.66782438, 47.98145318,
       49.35722615, 48.58025454, 42.19478736, 48.05521906, 49.75059599,
       48.87507161, 48.15580689, 49.36213878, 49.35724033, 49.19825016,
       49.2523357 , 48.85408475, 47.96039563, 49.35734949, 47.97982896,
       48.70078168, 48.71221186, 49.3642647 , 49.69955508, 49.35883846,
       48.70087578, 49.57385173, 49.4382611 , 49.24842798, 48.70107237,
       49.36231727, 49.57372469, 48.66048793, 49.58554768, 49.35611472,
       48.70449153, 49.64585249]), array([48.63230539, 22.45224787, 49.74805043, 49.33200848, 48.67613098,
       49.20271789, 49.96610918, 44.55559437, 48.51039154, 49.924091  ,
       49.40069614, 49.54611065, 48.28125895, 49.35678441, 49.54196973,
       48.82378525, 49.33337455, 47.95199315, 47.41704399, 48.9010074 ,
       49.32873521, 47.27314015, 49.3617947 , 49.54625929, 49.33171454,
       49.3305067 , 49.75130054, 42.04047275, 49.54462919, 41.84465265,
       49.54462815, 49.25225309, 48.98565674, 48.6414393 , 48.95035613,
       48.02501537, 45.15786331, 49.44968519, 49.19449397, 48.79031195,
       41.84969052, 49.32766984, 49.33345376, 47.94927483, 46.67181445,
       49.32629433, 48.98112455, 49.69446366, 49.54231431, 48.10647318,
       48.6698972 , 48.04653929, 49.54356725, 48.61836997, 49.54108491,
       45.27953659, 47.95420138])]"
28,0.614,193,"[array([49.72018597, 49.49894986, 49.95618787, 49.95375187, 49.25210882,
       40.88651297, 49.21587735, 49.9549192 , 42.15297075, 49.01161917,
       49.18353865, 49.7238243 , 49.67412646, 46.70747996, 49.1256588 ,
       49.08212488, 49.07870992, 49.97148269, 49.22092945, 49.08219544,
       43.23744515, 41.98167324, 49.08417191, 49.71971028, 49.6136605 ,
       49.84548772, 48.92154668, 48.17643644, 49.71616323, 48.14286988,
       48.94143092, 49.07900663, 49.71973932, 49.53653702, 48.99081265,
       49.71975667, 40.94656446]), array([48.44587019, 47.76874843, 49.94218093, 41.00682365, 49.69401687,
       49.17438997, 42.47800497, 49.69592875, 49.33257549, 49.92964778,
       48.14886606, 49.92861536, 49.69591875, 49.7746867 , 49.69800402,
       48.3535467 , 49.55817298, 48.1743369 , 40.89402295, 48.17517285,
       49.06529663, 49.31393728, 47.78536699, 49.01122009, 42.91532559,
       49.69798862, 49.69608622, 49.46659787, 49.22858024, 49.91623379,
       49.05698886, 48.65900242, 49.69630106, 49.06391388]), array([49.10837438, 49.1086375 , 49.44009601, 49.59975656, 49.66729725,
       49.91160827, 49.67105211, 49.66577337, 42.6618036 , 49.66567089,
       49.71631113, 49.66909299, 42.01188282, 48.44126388, 49.03175655,
       49.53238562, 49.66913776, 49.67108991, 42.66073764, 49.67057089,
       42.59083649, 49.90388547, 49.90377291, 41.17015502, 41.13200493,
       49.03166913, 49.12599724, 49.66746737, 49.6674736 , 49.66757788,
       49.03584735, 42.65441284, 49.66949058, 49.04936608, 42.65989661,
       49.65382446, 48.75752684, 48.17016938, 49.37039435]), array([47.72982257, 49.59316769, 48.89443502, 49.84336385, 49.17401963,
       49.89444484, 49.6403791 , 49.19294603, 49.17678142, 48.83301273,
       49.6422566 , 49.64041353, 47.86883617, 49.87469167, 49.63894413,
       48.60518605, 48.24467461, 49.00667904, 49.87757145, 49.55418217,
       49.48217054,  8.28421147, 48.90015904, 44.21765652, 41.8126975 ,
       49.65311098, 49.50781482, 49.64639346, 48.30422516, 48.43496949,
       49.00171055, 49.13660199, 49.00687781, 49.67927181, 49.64648988,
       49.87537088, 49.00457151]), array([49.87097086, 48.97922202, 43.2135075 , 49.61473774, 49.6148342 ,
       49.61816856, 49.48459448, 43.19439459, 41.34061402, 49.61153233,
       49.61312823, 49.80277466, 48.97434211, 42.50105006, 49.61319224,
       48.97592838, 43.08187355, 48.97429719, 49.61833562, 49.26055262,
       49.84973937, 49.85147457, 48.98152233, 48.88123898, 49.1346955 ,
       49.84737291, 49.61322173, 49.85499925, 49.85331925, 48.94538521,
       49.13438686, 49.85011428, 49.84898408, 43.34718069, 48.9109149 ,
       49.61644716, 49.90010409, 48.95989801, 48.37530624, 48.98135177,
       37.56230446, 49.61800083, 48.8557502 , 48.92321888, 45.73893681,
       49.14360678])]"
30,0.58,210,"[array([49.13526412, 49.13160275, 49.13381752, 49.43855427, 46.67445249,
       48.51018958, 49.41340091, 49.1018675 , 49.13172674, 48.70964386,
       49.35992309, 49.13175723, 49.98819237, 49.13281337, 49.79524166,
       48.50912947, 49.59003146, 49.99907027, 49.60131366, 49.93226285,
       49.35922767, 49.13396032, 49.59084732, 49.49259069, 49.5285931 ,
       49.35982802, 49.52908708, 47.33793581, 48.88662336, 49.28215888,
       49.3877137 , 49.42630739, 49.13543473, 49.3602554 , 48.66706063,
       49.57078434, 49.28224187, 48.50832866, 49.12089562, 48.51065719,
       49.13428935]), array([49.35510441, 49.00175634, 49.86647339, 49.34380309, 47.7929803 ,
       49.60604057, 49.10611632, 49.96953783, 49.74421941, 49.42868316,
       49.41735709, 49.10614572, 49.95886715, 49.3326909 , 49.10612386,
       49.61455679, 49.10732983, 49.96025486, 49.95161119, 49.43918096,
       49.10615297, 49.33176316, 48.09288755, 49.39084199, 49.98167403,
       49.10623234, 49.05125247, 49.33271087, 49.8272495 , 49.95869694,
       49.31057251, 49.10632089, 49.96142393, 49.95876703, 48.81948843,
       48.66112592, 48.48376161, 49.10534147, 49.28429043, 49.10627239,
       49.33206744, 49.31075367, 49.95960819, 49.97646671]), array([49.65242847, 49.12414872, 48.45146601, 48.45344374, 49.51676928,
       49.92936291, 49.92920612, 48.4547277 , 48.45147962, 49.46632358,
       49.07882727, 49.29669758, 49.62613427, 49.51671588, 47.76480492,
       49.39709563, 48.45158702, 49.47249182, 47.76268102, 49.51664164,
       48.27121247, 49.1240073 , 49.66069827, 49.93342372, 49.96306805,
       49.07671128, 49.90896554, 49.92930306, 49.93027023, 49.92870918,
       49.30241529, 49.6305339 , 49.30330337, 49.50293411, 48.96436882,
       48.45384596, 49.92961502, 49.07914688]), array([49.04780817, 49.27162827, 49.67124765, 49.57726662, 49.90153879,
       49.47885484, 49.6388056 , 49.45798563, 49.0468545 , 49.04668778,
       49.04580047, 49.36928352, 49.66199119, 49.29007212, 48.58102252,
       49.90080236, 48.57872531, 49.26914544, 49.9132247 , 48.42275505,
       49.36900972, 49.16879541, 49.67971339, 49.289992  , 49.32221398,
       49.89902001, 49.43644   , 48.48424446, 49.89843981, 49.37843367,
       49.8991178 , 49.2713064 , 49.04928967, 49.90008169, 49.55217211,
       49.89916688, 49.89927002, 49.04705943, 48.42303496, 49.89998629,
       49.67977102, 49.29039969]), array([49.86788286, 49.01648625, 47.70222374, 48.39120952, 48.54760892,
       49.51901992, 49.01651168, 48.39583908, 48.39219368, 47.69750424,
       49.48840037, 49.01764574, 48.29415816, 49.6900148 , 49.01946674,
       49.01750028, 48.3945454 , 49.71975259, 49.01570313, 49.88640144,
       48.56228337, 49.86786695, 48.39342525, 48.44783607, 48.73323703,
       49.05207179, 49.47697322, 49.42501708, 49.8681542 , 49.60067457,
       49.01895057, 48.39145173, 49.8689794 , 49.01670548, 49.86742597,
       49.57360921, 48.3975245 , 49.86836476, 49.24123021, 49.01661381,
       47.77433842, 49.54414468, 49.86743974, 49.86835268, 49.53145589])]"
32,0.882,59,"[array([49.33946838, 41.44817947, 49.35903099, 45.46408574, 49.38289735,
       40.00005001, 41.44683098, 43.32954491, 43.67814387, 40.07558705,
       49.06569014, 49.23372458]), array([40.30042206, 40.17997088, 43.65811885, 43.47608633, 49.94871722]), array([43.59214378, 47.6535723 , 48.96433295, 49.95664777, 41.98779016,
       48.44031656, 49.96846775, 49.41878371, 49.96845563, 48.89186665,
       49.13232666, 49.34854244]), array([49.93145596, 42.23465926, 49.31368116, 48.67525883, 46.31691355,
       44.0089473 , 49.92977047, 49.93166376, 49.44524078, 49.4350978 ,
       49.43412619, 49.46473291, 15.40233133, 49.92920645, 49.30936477]), array([49.90385808, 43.70232968, 49.8965939 , 43.72542649, 49.15349259,
       49.46242256, 49.46994763, 48.58534122, 49.47002461, 49.89488371,
       49.47895156, 49.28298684, 42.98809428, 49.22239531, 49.45995005])]"
34,0.84,80,"[array([49.83123718, 49.49217825, 48.92455618, 49.49375328, 49.22749054,
       48.60862851, 49.74503347, 49.80295911, 48.92475694, 48.92824356,
       48.92582306, 46.42637204, 49.49405349, 26.86039655, 30.85312736]), array([48.88951254, 48.89136153, 49.70960887, 49.71179839, 49.96848373,
       49.46337121, 49.46025177, 48.62617014, 49.70988424, 48.62610945,
       49.71062502, 49.98545573, 49.4554608 , 49.46241559, 49.46245598,
       48.89181039, 49.71002657, 48.61948829]), array([48.64348045, 49.67255338, 48.85480584, 49.42420999, 48.63545414,
       49.67272313, 48.85591774, 47.76357368, 49.95960021, 49.42430356,
       48.85716211, 49.67222143, 48.85503629, 49.67256894, 48.64348636,
       49.4261559 , 49.42432933, 48.63530488, 49.42445912, 49.46234142,
       49.67291279]), array([48.67200024, 48.68079096, 48.66670629, 49.38671317, 48.27941618,
       49.09278702, 49.08640349, 48.66158772, 49.38601191, 49.6324897 ,
       48.67162909]), array([49.3494686 , 49.59663614, 49.35624231, 49.61802191, 49.35182372,
       45.14874712, 48.70661486, 48.78414316, 49.56393034, 48.7797678 ,
       49.35276362, 48.78271992, 48.70658924, 49.27954569, 48.65784723])]"
36,0.954,23,"[array([32.56749649, 32.37044286, 49.9260796 ]), array([38.42276292, 31.20000812, 26.96192569, 31.19530551, 40.16226986,
       34.91530714]), array([48.85189967, 36.97958785, 44.23590398]), array([34.11540648, 44.48782976, 34.42249816, 44.20800933, 34.27800373,
       47.76666241, 43.93136122]), array([44.50938402, 46.44439983, 39.44120145, 44.20048262])]"
38,0.814,93,"[array([49.86541948, 49.86686329, 49.67487281, 49.22015091, 49.33182338,
       49.50111054, 49.46366645, 49.52341512, 49.86543859, 46.3907312 ,
       49.24929175, 49.86280662, 49.24858418, 49.22671356, 49.86891137,
       49.33212872, 49.50941755, 49.86568248, 49.46402705, 49.86306897,
       46.36219304, 49.86428615, 49.86563611, 49.22274969]), array([49.5336338 , 49.83263805, 49.63695473, 49.83145221, 49.47066923,
       49.30024693, 49.28939989, 49.83044414, 49.52161321, 49.25133441,
       49.30034609, 49.29916311, 49.83456462, 49.30168662, 49.82576477,
       49.83182048]), array([49.7959778 , 49.7960308 , 49.79727604, 49.51732127, 49.79605421,
       49.7950356 , 38.28757237, 49.2626439 , 49.26381699, 49.54720791,
       49.79736503, 49.2627991 , 49.47903137, 49.26099782, 48.04615335,
       49.26522673, 49.26098168, 49.48523855, 49.79628568, 49.25327794,
       49.79516238, 49.25068986]), array([49.55258557,  6.27036989, 49.75970996, 49.77661848, 49.50677375,
       49.76514829, 49.75982437, 49.47345625,  4.23359358, 49.96268052,
       49.55254463, 48.52985296, 49.75353777, 48.52852801, 43.03654416,
       45.37403067, 48.58033529]), array([49.51575077, 48.44410962, 49.50846184, 49.53239606, 48.37051255,
       49.50849981, 48.95383308, 49.72450454,  7.4073795 , 49.72696147,
       49.72462153, 46.05574704, 49.7238622 , 49.02064167])]"
40,0.956,22,"[array([49.16696999, 49.67658017, 49.59583443]), array([49.13740467, 49.13758367, 45.03220136, 48.69371221, 49.10781931]), array([49.53722089, 49.67909574, 40.29341541, 48.771883  ]), array([49.54225886, 49.55202489, 49.63531344, 49.55210098]), array([49.87746929, 49.89720528, 49.93257992, 49.53887585, 49.53582007,
       49.18795851])]"
42,0.976,12,"[array([], dtype=float64), array([46.70741773, 38.84986033, 43.65317479, 46.85039583]), array([45.99952911, 46.04210965]), array([49.95591172, 46.29492502, 49.3146331 , 46.49354155, 46.48762315]), array([49.69738369])]"
44,0.946,27,"[array([30.87916743, 49.28738041, 49.96208674, 49.22848885, 47.52223844,
       49.96738416]), array([49.34396893, 47.43306475]), array([49.50100288, 48.45876218, 41.59732946, 31.28447443, 49.71089579]), array([46.18440539, 49.91835093, 47.47191336, 49.89011093, 42.81272143]), array([49.96620799, 49.05311771, 49.8886232 , 32.41863243, 49.81032755,
       28.26690756, 47.78599516, 47.1254757 , 49.00340227])]"
46,0.99,5,"[array([20.3148111]), array([49.95449069]), array([33.73199844]), array([], dtype=float64), array([49.39359282, 49.97768585])]"
48,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.85346997, 38.65130054])]"
50,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([13.19490235]), array([48.88124995])]"
52,0.974,13,"[array([49.22821182, 49.22541909, 49.17229919, 49.84729556]), array([49.40458221]), array([49.44874874, 49.5932661 , 11.08411444]), array([ 4.44281675, 48.98700417, 49.7196573 , 49.81854497]), array([49.93556684])]"
54,0.982,9,"[array([ 1.18610339, 48.9884619 , 20.67068011]), array([], dtype=float64), array([4.64275157]), array([16.63500776,  9.03510279, 45.33050727, 49.5518259 , 48.95030421]), array([], dtype=float64)]"
