angles,ipr,los_count,distance_cpa
20,0.976,12,"[array([48.87816187, 47.30646429]), array([49.77277547, 49.450695  ]), array([49.22620826, 49.9740082 , 48.59570789, 49.96664015, 49.81572583]), array([], dtype=float64), array([49.40079319, 49.98317759, 49.8668587 ])]"
22,0.996,2,"[array([49.02864593]), array([], dtype=float64), array([], dtype=float64), array([49.51477997]), array([], dtype=float64)]"
24,0.988,6,"[array([49.91709264]), array([49.54299328, 49.95352904]), array([49.98534834]), array([49.92967464]), array([45.24684986])]"
26,0.988,6,"[array([49.65444044, 49.41267663, 49.95194379]), array([], dtype=float64), array([49.74755308]), array([49.92108548]), array([47.23914376])]"
28,0.994,3,"[array([49.99086345, 42.79402318]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.88245504])]"
30,0.99,5,"[array([49.96756404, 49.32561792]), array([47.87213994]), array([49.91959667]), array([], dtype=float64), array([49.99759783])]"
32,0.992,4,"[array([48.96175786]), array([49.75846231]), array([], dtype=float64), array([49.85489135]), array([49.09054586])]"
34,0.99,5,"[array([], dtype=float64), array([49.93321558]), array([49.18042042, 49.95829631, 48.52272841]), array([49.82644218]), array([], dtype=float64)]"
36,0.988,6,"[array([49.99742684, 49.97246192, 49.99025257]), array([], dtype=float64), array([49.8720312 , 49.98254815]), array([], dtype=float64), array([48.14803094])]"
38,0.996,2,"[array([49.98003337]), array([49.87513271]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
40,0.994,3,"[array([49.24601845]), array([], dtype=float64), array([49.79956232]), array([49.78782862]), array([], dtype=float64)]"
42,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.95695636]), array([49.90371914])]"
44,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
46,0.992,4,"[array([48.97426528]), array([49.81688325, 49.96687891, 49.84314416]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
48,0.986,7,"[array([49.99998081, 49.84946041]), array([48.02242543, 49.94797893, 49.97802598]), array([49.98911099]), array([49.83415442]), array([], dtype=float64)]"
