angles,ipr,los_count,distance_cpa
24,0.674,163,"[array([49.0471365 , 48.56248492, 47.87991235, 49.56498106, 46.25623916,
       48.12604711, 48.66927385, 48.60446875, 49.85403108, 47.87891353,
       49.35866162, 49.35717278, 49.55819821, 47.87783288, 49.85376345,
       48.4905525 , 48.29465085, 48.28539113, 47.71914496, 48.29405238,
       47.23700622, 49.85720774, 48.13100156, 48.8183022 , 48.27652809,
       48.13883043, 49.03072758]), array([48.13865762, 48.43453449, 49.19060197, 49.00588377, 49.00807019,
       48.19640626, 49.82747077, 49.51985205, 49.82803517, 48.15428796,
       48.50744655, 48.50851457, 48.54033327, 49.82950599, 47.20422566,
       49.32425665, 48.50375924, 49.82855873, 49.00760293, 47.33995447,
       48.49745968, 49.32298224, 49.82735275, 49.830245  , 49.00162733,
       49.36189181, 49.33064439, 48.05674006, 47.72614913, 49.00543472,
       47.60493763, 49.32357844, 47.71181371, 48.83876359, 48.63627822,
       48.62247227, 48.19593376, 47.85726561, 48.07591611]), array([49.29497729, 49.29593813, 48.75339113, 49.29582897, 49.07975817,
       48.14240285, 49.79974391, 48.65045258, 49.30491829, 48.75402194,
       48.75464268, 49.29498655, 48.20315747, 49.29529048, 47.88225587,
       48.54222238, 47.75020829, 48.66593061, 49.29603565, 48.67367407,
       47.64024719, 48.43516533, 48.14098873, 49.79890401, 47.34284917,
       49.29616041, 48.65952413, 49.29594639, 47.384194  , 49.48245814,
       49.79982779, 49.29672477, 49.29619302]), array([48.13498343, 47.79540921, 49.77054131, 48.14800178, 48.11626179,
       48.68559589, 47.78664154, 49.40761702, 48.52485412, 48.1411654 ,
       49.26703411, 48.08521266, 49.14588393, 49.26631653, 48.7265772 ,
       48.72460767, 48.36704932, 48.14079699, 48.72543085, 49.77141858,
       48.95678919, 47.79464185, 47.75504365, 48.95856927, 49.26701232,
       49.2665059 , 48.73244052, 48.73434122, 49.26796844, 47.5087381 ,
       49.26757301, 48.59104861, 48.73870994, 47.86614048]), array([48.70553561, 49.24783801, 48.6974316 , 48.19678653, 48.59282488,
       48.69630917, 48.59767776, 48.11875844, 47.83719313, 49.742978  ,
       48.93624441, 49.24005   , 49.24185243, 48.69686892, 49.40475891,
       49.49030498, 48.11298639, 48.70451375, 47.79664141, 48.52098086,
       49.74340133, 49.55763617, 49.23973723, 48.58558872, 48.69748811,
       48.71203118, 49.23814523, 49.74378372, 48.10874886, 49.56126016])]"
26,0.792,104,"[array([49.59226728, 49.08622522, 49.88965316, 49.21400307, 49.59890198,
       49.08571326, 49.35835225, 49.06374592, 49.08641356, 49.22175073,
       49.04851029, 49.0635655 , 47.51148389, 49.22166417, 35.88251208,
       49.0658311 , 49.59870592, 46.72238077, 46.14664454, 48.71887192]), array([49.03606331, 49.87387072, 49.05904949, 48.78936569, 45.77085103,
       49.07797136, 44.26754974, 40.97689081, 48.82758867, 48.8818296 ,
       49.07043511, 49.34991293, 42.58007943, 35.43048453, 49.56720838,
       49.56650585]), array([49.54075188, 49.4134485 , 49.54119162, 49.99957714, 48.00600548,
       49.2712735 , 49.99813218, 47.89434207, 49.27277134, 49.04036362,
       42.83240764, 48.76820161, 42.73371433, 25.53706775, 48.61180869,
       46.95450247, 45.08290899, 49.43384036, 49.94659501, 48.8849691 ,
       31.01029614, 49.08212101, 44.73459025, 49.09919958, 46.37293734,
       49.59460681, 49.99932588]), array([49.13224108, 44.42376615, 49.51972638, 49.28030005, 49.98599488,
       49.97535518, 49.35147602, 49.56563064, 49.51317174, 43.51666183,
       49.51246536, 41.48315494, 49.12575218, 39.61372915, 49.97010848,
       41.32416705, 48.61260544, 49.01277291, 49.51261305]), array([49.67431832, 49.95924704, 49.96101302, 42.73059879, 49.53758817,
       47.40048135, 49.96355912, 49.9452426 , 43.63802048, 42.68680131,
       45.46244006, 49.53560182, 49.48493211, 49.30602492, 49.48524391,
       32.25483575, 47.51094528, 49.95968765, 49.53453002, 42.61789586,
       49.54169026, 48.54291161])]"
28,0.758,121,"[array([49.08882494, 48.67842456, 49.09941557, 47.68413508, 49.00323282,
       48.66280845, 48.65249358, 48.84765802, 49.31386158, 43.74061611,
       49.02256599, 49.4761247 , 49.81986004, 49.81974707, 48.3987736 ,
       49.34234794, 49.02744246, 48.42538191, 49.30813726, 49.30462139]), array([46.06474215, 49.28071437, 49.06214305, 49.06737901, 48.88611902,
       48.62059563, 47.67336175, 48.90128745, 49.80466572, 49.61615851,
       49.10184295, 48.68160474, 49.28133721, 49.19849266, 49.06071095,
       48.72812159, 49.0600566 , 49.13508985, 49.60830859, 48.67872794,
       48.01407886, 48.91492736]), array([49.57622793, 48.83172379, 48.42110267, 49.73858217, 48.70869251,
       49.34705878, 48.43655749, 48.92391791, 48.12857535, 49.57771909,
       48.91041099, 48.43550443, 49.05789795, 48.9155563 , 48.82021626,
       48.58868387, 48.83426958, 49.25757492, 49.52101025, 49.57801158,
       48.79204836, 49.05791835, 48.83380661, 49.03093102, 49.57703399,
       46.85394015, 45.69100661]), array([48.5579308 , 48.82987699, 48.92533048, 48.44284384, 49.08780335,
       48.40483304, 48.43365722, 49.07578904, 48.10584624, 48.7329226 ,
       48.44449715, 48.83641682, 49.54616072, 48.4510662 , 49.71096157,
       48.99915462, 49.70867419, 49.00123353, 48.67046535, 49.24025339,
       49.00960642]), array([49.5182713 , 49.52514121, 48.74053398, 49.19697713, 49.51672733,
       48.96871272, 49.5328505 , 48.97483577, 49.02651557, 48.94214273,
       49.66821071, 49.10624918, 49.67098093, 48.39139805, 49.09700926,
       48.52487673, 48.70169757, 48.52802531, 48.94170908, 48.95739133,
       49.32835423, 46.5619047 , 48.37088682, 49.17738639, 49.66833363,
       49.52509395, 48.52726046, 48.81044177, 48.74695983, 49.52521649,
       49.51670019])]"
30,0.792,104,"[array([47.81319879, 46.54012379, 47.87756369, 46.44577282, 47.39479077,
       49.01915652, 48.98395954, 49.3525914 , 47.63923214, 49.98467023,
       48.35274742, 48.64115961, 49.66438524, 49.34891777, 48.61725865,
       49.10790372, 48.41264533, 49.97697301, 48.49651658, 48.44040398,
       48.43943591, 45.74685251, 44.91241254, 47.64054235, 47.34245411,
       48.59196461, 49.98088856]), array([49.00902836, 49.30731006, 49.63519438, 49.92705365, 46.73902073,
       48.45573225, 48.99760742, 46.8271706 , 48.62740286, 49.93238354,
       49.56018239, 49.63434261, 48.65378719, 49.92383671, 48.46423194,
       49.63417474, 47.6514522 ]), array([48.49756158, 48.48998346, 48.65210652, 49.87575869, 47.60885288,
       47.90354373, 48.97922683, 48.6830587 , 47.98041741, 47.65471001,
       47.10594965, 48.66539945, 48.68401634, 49.25961539, 45.31366823,
       48.65564185, 48.99954952, 49.87926503, 49.04712088, 48.81148904,
       48.48527833, 47.66805265, 47.14104002, 48.99566953, 49.88228528,
       47.8731889 ]), array([49.83533958, 47.82645707, 49.90579259, 47.40099709, 48.71936531,
       48.52813023, 49.57093501, 49.01397466, 49.01283047, 48.8255255 ,
       48.50589762, 49.82205867, 48.72008657, 49.82097119, 46.68694479,
       49.57046173, 48.21703776, 48.48473251, 49.57013387, 47.99278997]), array([47.99157747, 48.81185891, 48.98141119, 48.80985147, 49.54110507,
       48.75512383, 49.76496384, 47.52524634, 49.53850286, 49.53893967,
       48.27295269, 49.7684851 , 49.7655054 , 46.86862959])]"
32,0.858,71,"[array([45.37684046, 49.84383349, 49.89688007, 49.53796048, 45.86087181,
       46.33600869, 45.37712352, 49.814509  , 45.77928588, 45.45771714]), array([45.32015395, 48.96689503, 46.05951039, 45.31075047, 47.24595291,
       49.24977119, 49.79006403, 49.7830193 , 47.09022859]), array([47.94928303, 45.83673971, 49.08353675, 47.92233929, 49.08351851,
       48.52906709, 45.25680192, 45.83869217, 46.42463354, 45.6062128 ,
       45.81287646, 45.25120035, 49.94930388, 45.15525808, 45.96056244]), array([49.64063399, 46.63152769, 46.18917492, 45.40545698, 47.56319443,
       45.39880205, 45.32562083, 47.95214691, 49.0649756 , 45.49728613,
       48.55905894, 45.35584874, 49.99622234]), array([46.35209822, 49.62452096, 49.95727872, 48.12156886, 45.62962093,
       45.80244572, 45.79194279, 45.70251146, 48.72465364, 49.96072817,
       45.70372782, 49.95915554, 46.77519506, 47.43791078, 49.90827139,
       45.61696756, 45.80203551, 45.55549975, 48.01818321, 45.61759101,
       45.72142428, 49.95757827, 49.00793772, 45.67995312])]"
34,0.89,55,"[array([49.9006649 , 45.0949599 , 49.89626364, 49.24750233, 49.0497155 ,
       44.04800914, 38.45680037, 48.78972761, 49.88094768]), array([48.7601591 , 49.04621392, 49.33707491, 49.74816201, 49.6960413 ,
       48.78259459, 48.97526967, 49.85235557, 49.53118784, 49.76447461,
       49.40938413]), array([48.70923149, 49.21559961, 49.30281365, 49.50306512, 49.94390211,
       48.12903054, 49.02956674, 49.2127468 , 49.49891891, 48.79502203]), array([49.78668351, 49.80611935, 49.26593323, 48.90742566, 49.25115429,
       49.27105355, 48.75420144, 49.28010837, 49.7856155 , 48.7379109 ,
       49.22835096, 49.80817577, 48.74623675]), array([48.80605981, 49.23751133, 48.20578555, 49.13642677, 49.2290739 ,
       49.12857826, 49.9332698 , 49.93315381, 49.78087697, 49.93012494,
       49.75268952, 48.72325779])]"
36,0.874,63,"[array([49.99365269, 47.68850343, 49.01367032, 48.98927482, 49.06481556,
       49.97133933, 47.61597108, 47.77891295, 49.08518679, 49.96015491,
       48.51368404, 47.56499116, 49.59610765]), array([49.28812462, 48.52896343, 47.93593125, 49.31340306, 48.63087628,
       49.89055017, 49.95134904, 48.5190192 , 49.88989002, 48.02457228,
       49.65130123, 49.88687788, 48.50637252, 48.18609261, 48.00719148,
       49.95180736]), array([48.29515011, 49.40408374, 49.86908419, 48.322332  , 49.75163077,
       48.81486222, 49.84221509, 49.0403361 , 48.23674194, 49.86689652]), array([48.58188286, 48.85732478, 49.39337894, 48.37290878, 49.84573565,
       48.34193562, 49.05124033, 48.29559677, 49.81099351, 49.73626524,
       48.5360418 ]), array([49.97558682, 48.83300833, 48.47219893, 49.07760407, 48.78340265,
       49.77752403, 49.87163457, 49.96992994, 49.53875563, 49.82548563,
       49.82524034, 49.97407466, 49.87612048])]"
38,0.938,31,"[array([48.52478183, 48.81851586, 49.23261255]), array([49.25203633, 48.79724346, 48.57668056, 48.7409219 , 48.03441045,
       49.2062694 , 49.51764121, 48.1151297 ]), array([49.1289973 , 48.48003796, 48.81347279, 48.18755569]), array([49.71988566, 48.78578843, 49.0782963 , 49.05336632, 48.83860361,
       49.21940513, 48.78585486]), array([48.9610063 , 49.12025269, 49.14604228, 49.35757067, 49.12089126,
       49.12949914, 49.00912577, 49.15746417, 48.8127854 ])]"
40,0.98,10,"[array([49.8378792]), array([47.32257714, 48.23451645, 48.10552449]), array([47.62402279, 48.50244641, 48.22351957]), array([48.39211408]), array([49.98168945, 48.03233031])]"
42,0.98,10,"[array([49.79229799]), array([48.80464546, 48.59134243]), array([49.95464952, 48.68120773]), array([48.54348471, 48.48447245]), array([48.62036554, 48.43349883, 48.572082  ])]"
44,0.972,14,"[array([44.46962621, 30.32938766]), array([49.91531436, 48.6806968 ]), array([45.04737862, 45.09471628]), array([38.45378119, 48.04493089, 48.12070101, 48.75263535, 38.45681809]), array([48.82452642, 49.61700302, 46.06063545])]"
46,0.936,32,"[array([49.73164172, 49.67500305, 48.18628745, 49.71740506, 49.7324503 ,
       49.68707857, 49.76597152, 49.75675045, 49.70484858, 49.69267709,
       49.70488497]), array([49.65759714, 48.04205703, 49.70415642, 49.65523816, 38.05670563,
       49.65744089, 22.87985505]), array([22.77202249, 49.60743889, 41.32652326, 49.59625937, 22.81516228,
       49.60113349, 49.63711656, 49.63456377]), array([49.95703373, 42.40373571, 49.95619362]), array([28.73130259, 49.50347127, 42.94501534])]"
48,0.94,30,"[array([49.65485171, 15.39908131, 49.71913599, 49.75466477, 49.64173662,
       49.72990126, 49.71039542, 49.73063339]), array([49.59922496, 49.57715525, 15.59069598, 49.6523388 , 49.65332789,
       49.67357259, 49.654004  , 49.57683577, 49.7136047 ]), array([49.55228967, 45.3392585 , 49.60040411, 49.54002952, 49.6360217 ,
       49.53979259]), array([49.49523422, 49.55944597, 49.51000758]), array([49.49576088, 49.8351161 , 49.48423297, 49.48488157])]"
50,0.994,3,"[array([46.81312963]), array([33.81757937, 46.51196695]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
52,0.99,5,"[array([45.90033843]), array([49.40232496, 36.56086995, 46.43058128]), array([], dtype=float64), array([], dtype=float64), array([34.57050126])]"
54,0.99,5,"[array([42.84973923]), array([39.3545008 , 46.63896765, 39.57965211]), array([], dtype=float64), array([], dtype=float64), array([45.79113295])]"
56,0.99,5,"[array([42.40739317, 35.22163741]), array([49.34359609, 36.9018725 ]), array([], dtype=float64), array([], dtype=float64), array([39.84611477])]"
58,0.958,21,"[array([49.40475655, 22.02456523, 49.68491683]), array([49.35040401, 13.68244665]), array([49.59587343, 49.34008168, 49.56612151, 49.28826987, 49.29553301,
       49.34003469, 13.84837844]), array([14.04225445, 41.68817889]), array([49.16230865, 49.46097649, 49.17069853, 49.44008319, 18.08061598,
       22.58656467, 49.45454767])]"
60,0.956,22,"[array([49.41059774, 49.41507745, 49.6331407 , 49.68736093]), array([], dtype=float64), array([49.65763292,  8.0052307 , 49.55037024, 49.54282213, 49.37061901,
        7.82655857, 46.88982947]), array([41.89105778, 28.64161507, 49.48300406]), array([49.72736596, 49.4068958 , 49.40722118, 49.41376321,  8.17332126,
       49.41458492, 49.43046285, 49.43255914])]"
62,0.98,10,"[array([49.3874976 ,  2.05570572]), array([], dtype=float64), array([49.7784295]), array([], dtype=float64), array([49.63754752,  5.73934294, 49.65314534,  1.36288385, 49.64511961,
       49.63674086, 49.63788937])]"
64,0.984,8,"[array([], dtype=float64), array([48.96069098]), array([ 6.68953708, 49.68935477]), array([33.66593086, 49.34949755, 49.32979061]), array([49.84712445, 49.83942728])]"
66,0.996,2,"[array([], dtype=float64), array([43.96281178]), array([45.34735771]), array([], dtype=float64), array([], dtype=float64)]"
68,0.994,3,"[array([49.52618476]), array([], dtype=float64), array([], dtype=float64), array([49.54200734, 46.77290788]), array([], dtype=float64)]"
70,0.998,1,"[array([42.32865843]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
72,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.66804566, 26.60370481]), array([], dtype=float64), array([], dtype=float64)]"
74,0.984,8,"[array([49.46769594, 49.95840445, 49.46792483, 37.25913631, 49.94788215]), array([43.31824416, 38.1651821 ]), array([34.52796732]), array([], dtype=float64), array([], dtype=float64)]"
76,0.988,6,"[array([], dtype=float64), array([49.49620895, 36.84961767]), array([49.92992966]), array([49.57010732]), array([49.71915902, 42.79331766])]"
78,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([49.63269312]), array([40.84118947]), array([41.72573869])]"
80,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([45.31152501]), array([], dtype=float64), array([], dtype=float64)]"
82,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
84,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
86,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
88,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
90,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
92,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
94,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
96,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
98,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
100,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
102,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
104,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
106,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
108,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
110,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
112,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
114,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
116,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
118,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
120,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
122,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
124,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
126,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
128,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
130,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
132,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
134,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
136,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
138,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
140,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
142,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
144,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
146,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
148,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
