angles,ipr,los_count,distance_cpa
20,0.95,25,"[array([48.98586728, 49.07617621, 49.59084373, 47.53105792, 49.68184698,
       49.21843271, 49.42203655]), array([36.90200192, 49.88136413, 49.71513755, 47.5534479 ]), array([49.53423251, 49.95197166, 49.02482876, 49.31068724, 49.96372535,
       46.21528297]), array([48.96528188, 41.10955414, 49.71447594, 48.92709695, 49.05877084,
       49.06426877]), array([49.84153308, 48.48390472])]"
22,0.968,16,"[array([49.68808153, 49.53130286]), array([48.60664571]), array([48.79287322, 48.44141664, 49.10733367, 49.67677435]), array([49.36686931, 46.16395551, 49.52545062, 46.43230134, 49.18658303]), array([48.60458989, 49.22089605, 46.30524667, 46.86328622])]"
24,0.96,20,"[array([46.6554435 , 49.59559325, 44.90090508, 49.59872589, 49.19742123]), array([48.79942056, 36.99121977, 49.33755224, 47.10484994, 49.96553858]), array([48.90785441, 47.43409147, 49.95993906, 48.33286146, 48.73049271,
       43.98249215]), array([], dtype=float64), array([49.9467666 , 46.99279062, 49.99447884, 37.51052519])]"
26,0.954,23,"[array([49.01743296, 48.96736755, 49.67561233, 45.97629462, 48.50929121]), array([36.15852702, 48.84765769, 47.92045354, 49.73043723, 49.90497756,
       48.08667109, 44.20275305, 49.80833765]), array([21.35874358, 49.58899376, 48.93500397, 48.25626278, 47.8487729 ,
       47.91489809]), array([49.75919572, 49.91681897, 44.98055677]), array([48.47984605])]"
28,0.95,25,"[array([49.66081958, 49.66285449, 48.32158645, 48.78086173]), array([49.92373471, 49.89128969, 48.86313707, 48.85916634, 49.47070898,
       48.3303539 , 49.13570989]), array([49.5563309 , 49.87583571, 46.06779903, 49.16575783, 49.00342007,
       48.79608604]), array([48.26654809, 49.50193521, 42.24415319]), array([49.2953973 , 49.57235354, 36.48863103, 46.95773223, 49.11730009])]"
30,0.934,33,"[array([48.96399644, 47.37455495, 49.621781  , 49.7605808 , 46.12367546,
       49.61302055]), array([41.83371658, 46.86582535, 49.99378836, 47.88292765, 49.46938284,
       49.32135803, 29.459079  , 49.44844034, 48.51510611, 49.35350376]), array([49.21057435, 46.41618825, 49.80177873, 49.28353275, 48.86158839,
       48.60733416, 49.94359695, 47.38172787]), array([38.97068822, 49.15127155, 49.7584476 , 46.41034266, 48.49742996]), array([49.87223287, 48.18004418, 49.74389715, 49.75297932])]"
32,0.95,25,"[array([48.37749987, 41.40070287, 47.08116983]), array([49.85216437, 47.68005376, 45.9633546 , 48.4853836 , 46.23309243,
       45.79150111]), array([49.99051115, 45.10787269, 46.17029589, 46.60092188, 48.38499135]), array([49.34464466, 48.17977262, 49.68704486, 47.01967169, 49.35594759,
       49.9835596 , 46.42776948, 49.02788506]), array([48.55966372, 49.61396088, 43.8049955 ])]"
34,0.93,35,"[array([32.430022  , 48.88994195, 34.12460417, 48.12236809, 49.16846281,
       49.89551619, 49.78799387, 49.90177507, 45.02851899]), array([49.98967238, 30.99486953, 49.88910612, 41.96418151, 45.87345855,
       48.35547408]), array([21.13996775, 47.69834003,  7.70010593, 49.04055027, 48.54509002,
       49.6864932 , 42.51140875, 46.91229153]), array([49.42311793, 48.14207133, 44.93162823, 49.55981927]), array([48.72157508, 49.44229231, 48.29797322, 48.38374384, 48.74214099,
       49.76762554, 49.14287227, 47.94755103])]"
36,0.92,40,"[array([49.96464001, 30.32128714, 49.1856926 , 48.19311468, 49.28808332,
       49.52288525, 49.15540347, 47.29614569, 48.08159168, 37.19328242,
       48.75055833, 43.65376697, 44.44254116]), array([47.72404288, 48.49186492, 48.64407473, 48.76326807, 49.7757336 ]), array([49.86262308, 49.42910787, 42.79803027, 48.61306603, 48.00004962,
       48.42210941]), array([48.69740395, 47.60669974, 49.70103625, 46.94939999, 47.58020775,
       37.39650205, 43.56883129, 48.15533342, 45.51561526, 49.90403293,
       48.16603755]), array([47.63763326, 44.08701082, 48.74196736, 46.90884683, 49.11518445])]"
38,0.874,63,"[array([49.47995253, 47.23641622, 42.11860309, 49.23069164, 15.33510939,
       49.67887124, 49.25507958, 45.38985811, 49.35220334, 48.35713272,
       49.15517678, 45.43068172, 45.41064765, 48.82399653, 48.22228982,
       41.6013221 , 44.59459169]), array([47.88268055, 49.71438819, 47.31192024, 26.99244394, 40.3689898 ,
       49.9259539 , 48.55083537, 41.7703219 ]), array([46.02677915, 49.17137195, 49.79186237, 49.4974981 , 49.11878621,
       49.19577358, 47.25545783, 44.02856255, 49.4058971 , 47.78070984]), array([44.15823419, 46.57728337, 47.4537582 , 48.5536393 , 39.69220132,
       49.55142537, 43.73276009, 49.62434696, 49.3709542 , 47.40461423,
       49.7836131 , 47.87423762]), array([48.52449314, 41.09983797, 49.43019551, 48.08418317, 43.75092142,
       47.8027261 , 49.28987174, 22.76284858, 49.89685421, 47.99895279,
       48.43799467, 49.44216926, 43.86249861, 46.98419861, 47.81451709,
       49.45750886])]"
40,0.87,65,"[array([47.01972796, 49.67533435, 49.12124069, 49.65812727, 48.24360237,
       36.06272283, 47.91430966, 49.34612327, 45.84787656, 48.45791435,
       49.58206134]), array([45.95532147, 47.97226798, 49.2569633 , 49.67519154, 46.34353048,
       49.10936961, 49.87167209, 49.46104983, 39.80807927, 45.11058055,
       44.40581221, 44.08682433, 49.6711468 , 41.27865047]), array([47.58286322, 46.77867957, 49.09821776, 42.21424168, 49.82296675,
       35.52131605, 49.69236599, 45.50034312, 49.22369066, 48.22063013,
       46.68000353, 48.94569521, 45.53160312]), array([45.40186533, 49.52009287, 46.15327089, 49.6140707 , 38.63510047,
       48.32785267, 41.40998504, 45.82896283, 47.90940295, 49.576469  ,
       48.16665585, 48.99352984, 33.49539817, 47.67724879, 49.5084321 ,
       19.63867065, 48.89186335]), array([43.65874175, 49.16917693, 15.63469715, 49.04626465, 46.88020364,
       48.2961411 , 47.82084178, 48.99232548, 47.68028359, 45.79282865])]"
42,0.866,67,"[array([48.71662456, 47.92254678, 49.42193406, 49.64253263, 47.6913894 ,
       48.1634034 , 44.72852533, 47.63206728, 49.38572521, 35.4058643 ,
       37.62821332, 46.26937993, 49.16356297]), array([47.77833171, 49.35847818, 45.50286915, 48.63258902, 32.2067468 ,
       46.72195622, 49.70265099, 47.5313568 , 48.91472374, 49.63994395,
       49.25626101, 49.58455858, 47.68116266, 49.50415379, 49.15609002]), array([45.40704571, 47.27766313, 49.67121332, 49.26195913, 49.84805681,
       48.83574942, 42.99306946, 49.56845009, 49.03796421]), array([49.59776432, 49.17508973, 49.78177044, 48.98661835, 48.88578102,
       45.30798402, 47.83056653, 39.52093619, 46.19556609, 48.3069314 ,
       19.45325663, 48.26966533, 23.17202066, 49.05027199]), array([47.81674937, 49.62297711, 46.40429841, 45.60074514, 49.55658941,
       49.56814649, 48.83465422, 47.38576841, 49.99722095, 41.82677356,
       49.56382308, 37.98190727, 48.21942262, 47.62459153, 48.94807763,
       49.07584875])]"
44,0.852,74,"[array([49.11862009, 44.07173119, 47.25490499, 48.72401898, 31.25772405,
       44.80467067, 49.18838001, 49.97511669, 26.36724453, 40.91866808,
       44.87899028, 49.89192955, 49.61318145, 49.56146861, 49.48063522,
       49.97864187]), array([49.99568876, 48.5055197 , 47.50542372, 17.63597468, 46.1464094 ,
       49.94877382, 44.96015949, 46.10660048, 48.56325669, 49.63511645]), array([48.60281136, 48.08594055, 42.8921199 , 33.11234101, 49.97148585,
       44.81782535, 41.38449023, 45.44456147, 49.27699951, 48.17010851,
       49.18320775, 39.17742504, 46.60603586, 48.35550913, 46.52665608,
       49.45611511, 47.54973833, 49.43492299, 47.67527645, 49.54057066,
       49.43477774]), array([46.78755397, 49.05931458, 48.89701419, 48.48937373, 46.42186299,
       46.87608898, 49.22294786, 49.3218357 , 27.90872331, 48.80488542,
       47.11072212, 41.1606528 , 45.5977955 ]), array([33.49355428, 47.52490036, 49.94464655, 49.9766515 , 40.81899728,
       49.2892322 , 40.92893431, 43.72664091, 48.25451124, 46.86749679,
       48.75374427, 47.7517495 , 47.26445323, 30.94512807])]"
46,0.83,85,"[array([49.73850611, 48.2503904 , 49.65876732, 21.36452464, 48.08592164,
       46.06150436, 35.30418759, 48.48372695, 44.33031262, 45.35986541,
       47.62650696, 24.81216707, 49.0703266 , 48.03654684]), array([48.46531494, 49.4132669 , 49.06587037, 48.66157105, 45.61222517,
       40.03234989, 47.92082705, 42.1207327 , 46.20336606, 42.47782025,
       49.58224987, 42.23649546, 47.96005546, 43.12675792, 49.93589164,
       49.80962987, 44.94298412, 49.34890156, 37.2416696 , 48.58103473,
       47.97353733, 49.47305201, 49.63611429]), array([48.50614013, 38.35736947, 42.95228768, 40.11130742, 43.2696467 ,
       48.57620916, 45.3550078 , 48.48753088, 48.05247459, 40.3222056 ,
       49.95814339, 42.32201097, 48.81901156, 47.23880991, 46.17006285,
       49.84007114, 49.77149354]), array([40.72634861, 43.12169139, 49.34337722, 47.59642745, 16.53377355,
       44.59589782, 46.96663143, 49.05736927, 42.81360401, 48.44065221,
       46.11154313, 47.82206136, 48.02369841, 46.49347741, 45.81838916]), array([48.48581322, 49.62111779, 26.55604754, 43.95142648, 49.128602  ,
       49.46613424, 49.47306852, 49.4316036 , 47.74267987, 29.82663822,
       49.9695347 , 43.39329505, 48.91989969, 48.80519277, 48.12371582,
       47.19913452])]"
48,0.848,76,"[array([40.26103435, 48.62345091, 48.90640741, 49.05565182, 45.13905005,
       42.58583333, 46.78385734, 46.1165581 , 48.70219318, 45.9035757 ,
       49.75932928]), array([45.23780385, 49.63604028, 48.38236527, 46.84463225, 49.60854964,
       47.71091753, 43.3419292 , 45.57044182, 49.19960936, 48.97847771,
       48.77076014, 49.70796375, 48.08867392, 43.0592521 , 47.47970704,
       49.58581067, 49.74438759, 44.5226861 ]), array([47.67189759, 47.1713376 , 48.6275787 , 44.24310933, 49.10920349,
       49.99577765, 46.67440243, 48.02929467, 48.45212563, 40.31139632,
       45.95652156, 49.87502168, 39.6212105 , 45.79704426, 44.36632154,
       48.56053219, 49.55717864, 45.59208401, 35.07463352, 43.75896096]), array([47.51965105, 49.64205988, 41.83774605, 49.70281742, 47.60975704,
       49.64088654, 47.87552742, 48.20001525, 47.19602138, 40.9455412 ,
       49.4312692 , 47.70569591]), array([38.63193559, 47.59523018, 49.13638893, 32.51519331, 46.50143392,
       43.88765874, 44.53051736, 47.44307941, 47.32113425, 49.82862586,
       46.89766071, 49.37002972, 40.66731319, 48.72445846, 49.25480267])]"
50,0.84,80,"[array([48.42856549, 45.34864484, 13.51851703, 49.47870965, 47.49551621,
       49.75891397, 48.12737001, 48.75658039, 47.18625088, 48.64429465,
       44.63235718, 43.54326733, 49.17582508, 47.50091467, 46.36282291,
       47.95459534, 37.7339942 , 49.97600601]), array([38.74879961, 45.79687473, 47.13900408, 49.06498689, 45.63996972,
       44.06275913, 48.39418935]), array([45.8434052 , 49.41429387, 49.52311462, 49.53915496, 47.11148952,
       47.34393502, 45.82117795, 47.6734416 , 40.5881513 , 46.93209628,
       46.85814042, 45.66665994, 45.54960997, 49.41897567, 47.50921234,
       43.08339529]), array([47.84671248, 46.18590139, 42.1109359 , 48.88393727, 47.43244664,
       49.58982538, 49.78404384, 47.554629  , 46.21377125, 48.10693821,
       49.00407182, 48.78871067, 46.70793501, 49.20539384, 49.55995084,
       49.60627814, 48.38505356, 49.37015528]), array([49.46198496, 49.87951666, 48.54692003, 49.14169395, 48.75460615,
       48.9310245 , 48.09321806, 49.19411618, 45.12109959, 22.00766538,
       43.28119136, 44.22919286, 48.67510898, 46.92624972, 47.48210865,
       20.94048775, 48.5953633 , 49.1582715 , 46.34609163, 46.94616536,
       47.63626417])]"
52,0.82,90,"[array([47.61913358, 46.68433138, 48.68660749, 48.04036985, 47.19487314,
       48.62536704, 49.20199443, 46.09849408, 48.54191568, 46.31293955,
       48.42844489, 46.75179471, 48.74658926, 41.94654417, 49.36855215,
       35.17415745, 49.41512304, 48.00453921]), array([49.56940179, 46.55929369, 37.28214974, 48.88437109, 48.15613887,
       49.46396546, 48.41433838, 46.69548955, 49.61734302, 47.15125878,
       48.63493462, 48.46581585, 42.35691453, 47.40250798, 47.31246827,
       46.40769635, 38.0251536 , 48.25889534, 44.76042872]), array([47.24648665, 47.5426275 , 49.68029059, 45.25737501, 48.70069821,
       48.45874669, 45.53996467, 48.54553868, 48.44745917, 47.48310136,
       40.84210777, 45.89718812, 49.59399184, 49.60314012, 47.50957853,
       47.72866412, 47.12884798, 49.14910968, 49.36192824]), array([48.58374136, 41.57931642, 49.31077346, 49.48904726, 23.78540719,
       48.91072384, 49.83863036, 48.08920677, 48.71862479, 48.53382967,
       45.59874397, 25.54076188, 48.62114924, 44.71371442, 41.27932252,
       48.58367317]), array([48.97767181, 42.5428572 , 45.01557081, 47.19819016, 48.03835826,
       40.95884658, 26.55554629, 48.42068733, 49.49886239, 47.10329823,
       49.43809921, 45.16307914, 47.43206026, 49.17268648, 44.51767631,
       48.84704394, 34.73599387, 48.74563317])]"
54,0.844,78,"[array([43.90131541, 13.20287232, 48.89580717, 48.00706652, 43.98750105,
       46.97617691, 47.44875681, 47.51202943, 45.9397928 , 48.67927153,
       47.82667098, 18.47337793, 49.23268209, 49.66802931, 49.80836303,
       45.41776372]), array([30.84354305, 48.85669937, 49.54397967, 49.66101868, 48.8965133 ,
       49.66643676, 48.4052908 , 45.23791751, 45.88556641]), array([49.02558816, 48.59078295, 43.00742995, 45.88537872, 49.84247238,
       48.9318294 , 43.34092236, 47.92877772, 49.69371388, 45.71960451,
       48.48942641, 48.72019045, 49.5948699 , 46.71377212, 31.12376586,
       46.68039781, 49.47653881, 49.22538059, 46.11893739, 48.61794744]), array([49.18721914, 48.8092959 , 49.72697211, 42.65009068, 45.72084174,
       35.29979748, 49.70085241, 48.65485886, 47.9179664 , 46.8839365 ,
       49.15377876, 48.18076226, 48.29913993, 47.70282626, 48.93559297,
       35.58243534, 43.11339681, 47.69848232, 35.7637759 ]), array([48.05564663, 38.87317193, 48.57813092, 49.25261528, 49.28011117,
       46.13721652, 47.95358883, 47.55995068, 44.75615801, 34.0231522 ,
       43.10461795, 45.28009329, 48.96099544, 45.44169236])]"
56,0.824,88,"[array([46.97846564, 48.01146785, 31.07156306, 48.68669978, 49.9932753 ,
       43.8718454 , 44.56866231, 49.70965268, 47.82780838, 47.1197851 ,
       45.53917451, 48.04366901, 47.61147471, 45.24211082, 49.9181949 ,
       47.76173216, 48.51319032, 46.25911298, 45.90858518, 48.23656618,
       48.684411  ]), array([44.55044364, 47.94287571, 43.94657287, 48.84247411, 47.13252467,
       44.85096433, 36.5718879 , 49.11375613, 34.35868417, 44.35879549,
       47.99109635, 49.98122648, 46.11761518, 48.05087074, 49.24933297,
       47.6960676 , 49.09479709, 49.40473417, 37.74378578, 45.55168996,
       45.64670497]), array([48.27333077, 47.28679914, 48.46281554, 44.72809428, 48.02317255,
       40.00991337, 47.17326   , 43.77016685, 48.19589544, 49.24139819,
       47.2437453 , 48.29976289, 29.87848596, 47.62710261, 13.48674898,
       49.62504595, 48.137966  , 46.23357538]), array([47.15783268, 46.72132681, 49.92027733, 48.22927074, 46.72016299,
       47.73208465, 42.02966547, 48.1760244 , 49.89469946, 48.90460531,
       48.06692425, 48.26931332, 29.20696534, 49.54279311, 47.27552267,
       35.30710342, 43.86960584]), array([44.48951143, 48.17139767, 49.95586897, 49.54491453, 40.52410166,
       49.98088992, 46.44813788, 49.45517734, 48.26157089, 48.09512549,
       49.5904886 ])]"
58,0.84,80,"[array([38.44568769, 49.35577797, 47.19261344, 49.55582541, 49.15164478,
       49.43236391, 47.15442169, 49.66163224, 47.70373397, 45.44785251,
       49.11781176, 46.04759985, 49.9714281 , 49.79022838, 48.90672211,
       43.6653754 , 49.03279001, 49.85244241, 49.57498238]), array([49.72177616, 48.63903351, 45.96254142, 43.5023407 , 45.56783668,
       44.26515373, 48.67693681, 48.92772374, 15.02145369, 48.14987075,
       48.05843207, 47.3239237 , 48.57695052]), array([38.31413717, 49.01359666, 47.63838274, 36.7005844 , 43.75635269,
       49.32779747, 47.27032172, 43.75415783, 45.87286483, 49.98334796,
       48.43989921, 47.22486121, 48.33079529]), array([46.15482287, 42.22641307, 49.10587115, 45.06871783, 46.74285025,
       49.83093701, 20.34109203, 48.00166018, 49.27538211, 48.38253874,
       44.46865269, 46.96145955, 49.64165483, 48.14829856, 49.93437761]), array([48.36615759, 49.95979471, 44.21705222, 49.91493378, 42.85238125,
       47.92514088, 47.5423388 , 45.85634228, 43.89791014, 30.4155311 ,
       45.7190366 , 49.80684023, 47.76191301, 48.34499871, 49.33824887,
       49.47794466, 43.7032643 , 43.98861575, 49.79370423, 47.96449612])]"
60,0.826,87,"[array([49.97132248, 44.82077917, 49.47014061, 47.85636486, 47.19396178,
       49.58890836, 46.5732252 , 37.81719531, 33.40531097, 48.81951016,
       44.77756972, 49.95317412, 45.31390145]), array([28.55646049, 48.96561665, 49.83120605, 49.75433311, 43.62192717,
       49.03594777, 49.61074185, 47.93926115, 49.4334376 , 37.89929773,
       49.30599284, 46.82139047, 49.59581046, 46.68158652, 49.76407399,
       36.35224387, 49.65962877, 43.8070209 ]), array([47.40501827, 43.28507767, 48.80817825, 33.96588789, 41.42374558,
       49.93026527, 47.90469649, 30.67308287, 49.76789161, 48.60285156,
       40.48253636, 47.56852205, 48.06381954, 44.89820366, 48.73642096]), array([49.33769497, 44.95559332, 48.93245057, 48.21942331, 48.62190109,
       21.87334707, 25.52119175, 48.98421778, 49.45983275, 47.05899879,
       42.05330295, 48.94346606, 45.50707575, 49.34002682, 47.33637051,
       47.42785867, 49.45248413, 43.93214275, 45.37510665, 46.99391717,
       49.59103845, 49.54474134, 49.86810705, 48.40889133]), array([48.71379268, 48.67808102, 42.75115761, 49.39981085, 43.20218158,
       41.57772954, 47.11309259, 49.03767531, 48.03845105, 39.92945963,
       49.79635541, 48.23225891, 48.13514094, 48.90788708, 42.71595537,
       48.62462738, 48.11737204])]"
62,0.808,96,"[array([48.72745113, 49.83572051, 46.5739901 , 46.14132882, 41.44913526,
       41.51819731, 48.62133236, 46.09206177, 47.02256194, 46.03159025,
       49.98560787, 48.96574311, 46.34732199, 49.34554277, 48.96490776,
       44.43922159, 48.27422915, 46.0876056 , 49.21182082, 48.56752856]), array([46.59586949, 45.62664588, 49.97400137, 47.55585944, 45.8981428 ,
       48.57580124, 48.27784874, 49.70617436, 43.52464617, 21.5111069 ,
       48.87353983, 46.37071022, 48.43099053, 49.37866659, 39.82575536,
       48.84104231, 49.62980421, 43.92745545, 41.47426151, 38.05444535,
       49.07212179]), array([45.4204948 , 39.45921273, 49.82486035, 49.32115242, 49.6086227 ,
       49.13957468, 49.03316272, 44.77222165, 49.55285043, 48.55916065,
       46.69697589, 47.28479958, 49.81968423, 41.67144738, 49.18751719,
       49.37751035, 45.53165897, 47.29795708, 44.47396306, 47.4443849 ]), array([48.07142304, 46.17723015, 45.38643045, 49.43005385, 45.85189279,
       48.89983548, 41.92346348, 43.04783441, 46.40785514, 46.99078667,
       44.81623021, 49.51957402, 48.76555593, 47.43066001, 44.94278236,
       46.70249801, 47.06587013, 49.27516974, 38.83893142]), array([49.14600968, 49.62898382, 49.64032001, 47.28444167, 47.73705516,
       49.70813273, 49.64254313, 47.72858765, 44.38012533, 48.57989769,
       47.70449671, 49.24319114, 47.90263043, 49.41779655, 45.58612578,
       43.9442501 ])]"
